Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2020","2020","1000 Head","12945","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5112","Stocks","02151","Chickens","2021","2021","1000 Head","12735","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1985","1985","ha","8000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1986","1986","ha","8000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1987","1987","ha","8000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1988","1988","ha","8000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1989","1989","ha","8600","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1990","1990","ha","9543","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1991","1991","ha","8642","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1992","1992","ha","9500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1993","1993","ha","9212","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1994","1994","ha","9632","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1995","1995","ha","9056","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1996","1996","ha","9309","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1997","1997","ha","9492","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1998","1998","ha","9600","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1999","1999","ha","9700","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2000","2000","ha","9800","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2001","2001","ha","9900","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2002","2002","ha","10380","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2003","2003","ha","10700","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2004","2004","ha","10500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2005","2005","ha","11000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2006","2006","ha","11200","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2007","2007","ha","11500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2008","2008","ha","12000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2009","2009","ha","12500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2010","2010","ha","12410","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2011","2011","ha","12614","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2012","2012","ha","13000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2013","2013","ha","12992","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2014","2014","ha","13164","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2015","2015","ha","13526","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2016","2016","ha","13751","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2017","2017","ha","13933","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2018","2018","ha","14084","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2019","2019","ha","13923","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","ha","13980","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2021","2021","ha","13996","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1985","1985","hg/ha","8125","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1986","1986","hg/ha","8500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1987","1987","hg/ha","8750","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1988","1988","hg/ha","9000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1989","1989","hg/ha","8605","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1990","1990","hg/ha","8069","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1991","1991","hg/ha","9257","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1992","1992","hg/ha","8947","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1993","1993","hg/ha","9301","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1994","1994","hg/ha","9344","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1995","1995","hg/ha","9386","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1996","1996","hg/ha","9434","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1997","1997","hg/ha","9481","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1998","1998","hg/ha","9688","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1999","1999","hg/ha","9794","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2000","2000","hg/ha","9796","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2001","2001","hg/ha","9899","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2002","2002","hg/ha","9538","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2003","2003","hg/ha","9346","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2004","2004","hg/ha","9238","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2005","2005","hg/ha","9091","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2006","2006","hg/ha","9375","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2007","2007","hg/ha","9391","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2008","2008","hg/ha","9167","E","Estimated value"
