STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00190736,"BLUE HILL, MA US",9/16/1933,5.12,59,50,
USC00190736,"BLUE HILL, MA US",9/17/1933,2.73,59,53,
USC00190736,"BLUE HILL, MA US",9/18/1933,0.02,70,56,
USC00190736,"BLUE HILL, MA US",9/19/1933,0,66,52,
USC00190736,"BLUE HILL, MA US",9/20/1933,0,73,52,
USC00190736,"BLUE HILL, MA US",9/21/1933,0.11,65,55,
USC00190736,"BLUE HILL, MA US",9/22/1933,0,67,51,
USC00190736,"BLUE HILL, MA US",9/23/1933,0,69,47,
USC00190736,"BLUE HILL, MA US",9/24/1933,0,69,57,
USC00190736,"BLUE HILL, MA US",9/25/1933,0,73,55,
USC00190736,"BLUE HILL, MA US",9/26/1933,0.02,74,57,
USC00190736,"BLUE HILL, MA US",9/27/1933,0.02,80,62,
USC00190736,"BLUE HILL, MA US",9/28/1933,0.22,69,56,
USC00190736,"BLUE HILL, MA US",9/29/1933,0.1,69,55,
USC00190736,"BLUE HILL, MA US",9/30/1933,0,69,51,
USC00190736,"BLUE HILL, MA US",10/1/1933,0,72,52,
USC00190736,"BLUE HILL, MA US",10/2/1933,0.1,66,53,
USC00190736,"BLUE HILL, MA US",10/3/1933,0,57,45,
USC00190736,"BLUE HILL, MA US",10/4/1933,0,58,45,
USC00190736,"BLUE HILL, MA US",10/5/1933,0.48,52,47,
USC00190736,"BLUE HILL, MA US",10/6/1933,0.36,58,46,
USC00190736,"BLUE HILL, MA US",10/7/1933,0.27,53,46,
USC00190736,"BLUE HILL, MA US",10/8/1933,0.29,65,44,
USC00190736,"BLUE HILL, MA US",10/9/1933,0.02,59,50,
USC00190736,"BLUE HILL, MA US",10/10/1933,0.78,62,51,
USC00190736,"BLUE HILL, MA US",10/11/1933,0,62,46,
USC00190736,"BLUE HILL, MA US",10/12/1933,0,69,49,
USC00190736,"BLUE HILL, MA US",10/13/1933,0.12,59,46,
USC00190736,"BLUE HILL, MA US",10/14/1933,0,52,39,
USC00190736,"BLUE HILL, MA US",10/15/1933,0,65,38,
USC00190736,"BLUE HILL, MA US",10/16/1933,0,67,47,
USC00190736,"BLUE HILL, MA US",10/17/1933,0.13,67,50,
USC00190736,"BLUE HILL, MA US",10/18/1933,0,59,41,
USC00190736,"BLUE HILL, MA US",10/19/1933,0,53,37,
USC00190736,"BLUE HILL, MA US",10/20/1933,0,62,42,
USC00190736,"BLUE HILL, MA US",10/21/1933,0,51,36,
USC00190736,"BLUE HILL, MA US",10/22/1933,0,66,44,
USC00190736,"BLUE HILL, MA US",10/23/1933,0,60,46,
USC00190736,"BLUE HILL, MA US",10/24/1933,0.88,48,42,
USC00190736,"BLUE HILL, MA US",10/25/1933,0.44,52,38,
USC00190736,"BLUE HILL, MA US",10/26/1933,0,42,24,
USC00190736,"BLUE HILL, MA US",10/27/1933,0,55,34,
USC00190736,"BLUE HILL, MA US",10/28/1933,0.01,49,38,
USC00190736,"BLUE HILL, MA US",10/29/1933,0,50,25,
USC00190736,"BLUE HILL, MA US",10/30/1933,0,55,40,
USC00190736,"BLUE HILL, MA US",10/31/1933,0,64,38,
USC00190736,"BLUE HILL, MA US",11/1/1933,0,56,38,
USC00190736,"BLUE HILL, MA US",11/2/1933,0,66,44,
USC00190736,"BLUE HILL, MA US",11/3/1933,0,64,49,
USC00190736,"BLUE HILL, MA US",11/4/1933,0,59,31,
USC00190736,"BLUE HILL, MA US",11/5/1933,0,37,20,
USC00190736,"BLUE HILL, MA US",11/6/1933,0.11,35,26,
USC00190736,"BLUE HILL, MA US",11/7/1933,0.03,38,31,
USC00190736,"BLUE HILL, MA US",11/8/1933,0.04,42,31,
USC00190736,"BLUE HILL, MA US",11/9/1933,0.02,38,24,
USC00190736,"BLUE HILL, MA US",11/10/1933,0,36,27,
USC00190736,"BLUE HILL, MA US",11/11/1933,0,35,20,
USC00190736,"BLUE HILL, MA US",11/12/1933,0.24,34,25,
USC00190736,"BLUE HILL, MA US",11/13/1933,0,53,28,
USC00190736,"BLUE HILL, MA US",11/14/1933,0.12,53,28,
USC00190736,"BLUE HILL, MA US",11/15/1933,0,30,15,
USC00190736,"BLUE HILL, MA US",11/16/1933,0,23,8,
USC00190736,"BLUE HILL, MA US",11/17/1933,0,27,15,
USC00190736,"BLUE HILL, MA US",11/18/1933,0.12,34,26,
USC00190736,"BLUE HILL, MA US",11/19/1933,0,33,23,
USC00190736,"BLUE HILL, MA US",11/20/1933,0,39,21,
USC00190736,"BLUE HILL, MA US",11/21/1933,0,43,18,
USC00190736,"BLUE HILL, MA US",11/22/1933,0.05,55,43,
USC00190736,"BLUE HILL, MA US",11/23/1933,0,45,33,
USC00190736,"BLUE HILL, MA US",11/24/1933,0,39,23,
USC00190736,"BLUE HILL, MA US",11/25/1933,0,40,31,
USC00190736,"BLUE HILL, MA US",11/26/1933,0,49,32,
USC00190736,"BLUE HILL, MA US",11/27/1933,0.34,46,21,
USC00190736,"BLUE HILL, MA US",11/28/1933,0,44,17,
USC00190736,"BLUE HILL, MA US",11/29/1933,0,45,34,
USC00190736,"BLUE HILL, MA US",11/30/1933,0.03,63,40,
USC00190736,"BLUE HILL, MA US",12/1/1933,0,40,22,
USC00190736,"BLUE HILL, MA US",12/2/1933,0,39,15,
USC00190736,"BLUE HILL, MA US",12/3/1933,0.06,42,32,
USC00190736,"BLUE HILL, MA US",12/4/1933,0.49,40,21,
USC00190736,"BLUE HILL, MA US",12/5/1933,0.02,32,21,
USC00190736,"BLUE HILL, MA US",12/6/1933,0.19,47,32,
USC00190736,"BLUE HILL, MA US",12/7/1933,0,38,29,
USC00190736,"BLUE HILL, MA US",12/8/1933,0,43,28,
USC00190736,"BLUE HILL, MA US",12/9/1933,0.04,38,20,
USC00190736,"BLUE HILL, MA US",12/10/1933,0,21,10,
USC00190736,"BLUE HILL, MA US",12/11/1933,0,23,5,
USC00190736,"BLUE HILL, MA US",12/12/1933,0,18,4,
USC00190736,"BLUE HILL, MA US",12/13/1933,0.2,22,9,
USC00190736,"BLUE HILL, MA US",12/14/1933,0.22,20,12,
USC00190736,"BLUE HILL, MA US",12/15/1933,0.1,29,4,
USC00190736,"BLUE HILL, MA US",12/16/1933,0.32,45,29,
USC00190736,"BLUE HILL, MA US",12/17/1933,0.03,37,29,
USC00190736,"BLUE HILL, MA US",12/18/1933,0.23,41,30,
USC00190736,"BLUE HILL, MA US",12/19/1933,0,44,24,
USC00190736,"BLUE HILL, MA US",12/20/1933,0.52,35,28,
USC00190736,"BLUE HILL, MA US",12/21/1933,0.64,34,21,
USC00190736,"BLUE HILL, MA US",12/22/1933,0,40,27,
USC00190736,"BLUE HILL, MA US",12/23/1933,0,35,22,
USC00190736,"BLUE HILL, MA US",12/24/1933,0,38,27,
USC00190736,"BLUE HILL, MA US",12/25/1933,0,44,24,
USC00190736,"BLUE HILL, MA US",12/26/1933,0.85,25,9,
USC00190736,"BLUE HILL, MA US",12/27/1933,0.08,14,4,
USC00190736,"BLUE HILL, MA US",12/28/1933,0,21,-2,
USC00190736,"BLUE HILL, MA US",12/29/1933,0,13,-19,
USC00190736,"BLUE HILL, MA US",12/30/1933,0,4,-18,
USC00190736,"BLUE HILL, MA US",12/31/1933,0,29,4,
USC00190736,"BLUE HILL, MA US",1/1/1934,0,51,29,
USC00190736,"BLUE HILL, MA US",1/2/1934,0.04,43,17,
USC00190736,"BLUE HILL, MA US",1/3/1934,0,19,12,
USC00190736,"BLUE HILL, MA US",1/4/1934,0.02,20,15,
USC00190736,"BLUE HILL, MA US",1/5/1934,0.88,33,19,
USC00190736,"BLUE HILL, MA US",1/6/1934,0.11,41,30,
USC00190736,"BLUE HILL, MA US",1/7/1934,0.64,39,33,
USC00190736,"BLUE HILL, MA US",1/8/1934,0.62,41,32,
USC00190736,"BLUE HILL, MA US",1/9/1934,0,41,31,
USC00190736,"BLUE HILL, MA US",1/10/1934,0,36,29,
USC00190736,"BLUE HILL, MA US",1/11/1934,0,39,28,
USC00190736,"BLUE HILL, MA US",1/12/1934,0,39,25,
USC00190736,"BLUE HILL, MA US",1/13/1934,0.45,35,30,
USC00190736,"BLUE HILL, MA US",1/14/1934,0.12,38,22,
USC00190736,"BLUE HILL, MA US",1/15/1934,0.03,22,15,
USC00190736,"BLUE HILL, MA US",1/16/1934,0,39,15,
USC00190736,"BLUE HILL, MA US",1/17/1934,0,33,12,
USC00190736,"BLUE HILL, MA US",1/18/1934,0,17,5,
USC00190736,"BLUE HILL, MA US",1/19/1934,0,35,10,
USC00190736,"BLUE HILL, MA US",1/20/1934,0,28,15,
USC00190736,"BLUE HILL, MA US",1/21/1934,0,23,14,
USC00190736,"BLUE HILL, MA US",1/22/1934,0,31,13,
USC00190736,"BLUE HILL, MA US",1/23/1934,0.87,45,25,
USC00190736,"BLUE HILL, MA US",1/24/1934,0,36,21,
USC00190736,"BLUE HILL, MA US",1/25/1934,0,54,25,
USC00190736,"BLUE HILL, MA US",1/26/1934,0,45,22,
USC00190736,"BLUE HILL, MA US",1/27/1934,0.04,33,18,
USC00190736,"BLUE HILL, MA US",1/28/1934,0.04,48,30,
USC00190736,"BLUE HILL, MA US",1/29/1934,0,41,-5,
USC00190736,"BLUE HILL, MA US",1/30/1934,0,8,-4,
USC00190736,"BLUE HILL, MA US",1/31/1934,0,21,-2,
USC00190736,"BLUE HILL, MA US",2/1/1934,0.21,33,21,
USC00190736,"BLUE HILL, MA US",2/2/1934,0.5,29,9,
USC00190736,"BLUE HILL, MA US",2/3/1934,0,16,2,
USC00190736,"BLUE HILL, MA US",2/4/1934,0.09,18,6,
USC00190736,"BLUE HILL, MA US",2/5/1934,0,16,6,
USC00190736,"BLUE HILL, MA US",2/6/1934,0,11,-1,
USC00190736,"BLUE HILL, MA US",2/7/1934,0,18,-3,
USC00190736,"BLUE HILL, MA US",2/8/1934,0,16,-9,
USC00190736,"BLUE HILL, MA US",2/9/1934,0,0,-21,
USC00190736,"BLUE HILL, MA US",2/10/1934,0,20,-6,
USC00190736,"BLUE HILL, MA US",2/11/1934,0,31,10,
USC00190736,"BLUE HILL, MA US",2/12/1934,0,39,18,
USC00190736,"BLUE HILL, MA US",2/13/1934,0,36,7,
USC00190736,"BLUE HILL, MA US",2/14/1934,0,13,-6,
USC00190736,"BLUE HILL, MA US",2/15/1934,0,41,7,
USC00190736,"BLUE HILL, MA US",2/16/1934,0,31,-1,
USC00190736,"BLUE HILL, MA US",2/17/1934,0,18,7,
USC00190736,"BLUE HILL, MA US",2/18/1934,0,29,6,
USC00190736,"BLUE HILL, MA US",2/19/1934,0.02,37,18,
USC00190736,"BLUE HILL, MA US",2/20/1934,1.9,30,10,
USC00190736,"BLUE HILL, MA US",2/21/1934,0,31,6,
USC00190736,"BLUE HILL, MA US",2/22/1934,0,40,19,
USC00190736,"BLUE HILL, MA US",2/23/1934,0.52,37,9,
USC00190736,"BLUE HILL, MA US",2/24/1934,0,9,-1,
USC00190736,"BLUE HILL, MA US",2/25/1934,0.01,15,-2,
USC00190736,"BLUE HILL, MA US",2/26/1934,0.87,21,7,
USC00190736,"BLUE HILL, MA US",2/27/1934,0,15,2,
USC00190736,"BLUE HILL, MA US",2/28/1934,0,24,-2,
USC00190736,"BLUE HILL, MA US",3/1/1934,0,36,9,
USC00190736,"BLUE HILL, MA US",3/2/1934,0,47,21,
USC00190736,"BLUE HILL, MA US",3/3/1934,0.33,50,32,
USC00190736,"BLUE HILL, MA US",3/4/1934,0.04,45,37,
USC00190736,"BLUE HILL, MA US",3/5/1934,0.57,59,36,
USC00190736,"BLUE HILL, MA US",3/6/1934,0,45,33,
USC00190736,"BLUE HILL, MA US",3/7/1934,0.04,41,24,
USC00190736,"BLUE HILL, MA US",3/8/1934,0.07,34,25,
USC00190736,"BLUE HILL, MA US",3/9/1934,0.04,29,15,
USC00190736,"BLUE HILL, MA US",3/10/1934,0.11,25,16,
USC00190736,"BLUE HILL, MA US",3/11/1934,0.61,25,11,
USC00190736,"BLUE HILL, MA US",3/12/1934,0.01,26,9,
USC00190736,"BLUE HILL, MA US",3/13/1934,0,40,17,
USC00190736,"BLUE HILL, MA US",3/14/1934,0.02,50,28,
USC00190736,"BLUE HILL, MA US",3/15/1934,0,29,22,
USC00190736,"BLUE HILL, MA US",3/16/1934,0,45,21,
USC00190736,"BLUE HILL, MA US",3/17/1934,0,53,31,
USC00190736,"BLUE HILL, MA US",3/18/1934,0.08,65,28,
USC00190736,"BLUE HILL, MA US",3/19/1934,0,28,13,
USC00190736,"BLUE HILL, MA US",3/20/1934,0,31,22,
USC00190736,"BLUE HILL, MA US",3/21/1934,0,43,20,
USC00190736,"BLUE HILL, MA US",3/22/1934,0,34,18,
USC00190736,"BLUE HILL, MA US",3/23/1934,0,27,3,
USC00190736,"BLUE HILL, MA US",3/24/1934,0.03,31,19,
USC00190736,"BLUE HILL, MA US",3/25/1934,0,39,22,
USC00190736,"BLUE HILL, MA US",3/26/1934,0.08,46,26,
USC00190736,"BLUE HILL, MA US",3/27/1934,0.17,61,30,
USC00190736,"BLUE HILL, MA US",3/28/1934,0.82,53,32,
USC00190736,"BLUE HILL, MA US",3/29/1934,0,55,27,
USC00190736,"BLUE HILL, MA US",3/30/1934,0,38,29,
USC00190736,"BLUE HILL, MA US",3/31/1934,0.38,39,30,
USC00190736,"BLUE HILL, MA US",4/1/1934,1.68,45,34,
USC00190736,"BLUE HILL, MA US",4/2/1934,0,70,37,
USC00190736,"BLUE HILL, MA US",4/3/1934,0,61,39,
USC00190736,"BLUE HILL, MA US",4/4/1934,0,46,35,
USC00190736,"BLUE HILL, MA US",4/5/1934,0,45,28,
USC00190736,"BLUE HILL, MA US",4/6/1934,0.03,46,32,
USC00190736,"BLUE HILL, MA US",4/7/1934,0.07,44,31,
USC00190736,"BLUE HILL, MA US",4/8/1934,0,56,33,
USC00190736,"BLUE HILL, MA US",4/9/1934,0,67,35,
USC00190736,"BLUE HILL, MA US",4/10/1934,0,50,36,
USC00190736,"BLUE HILL, MA US",4/11/1934,0.01,49,33,
USC00190736,"BLUE HILL, MA US",4/12/1934,1.3,48,35,
USC00190736,"BLUE HILL, MA US",4/13/1934,0,49,31,
USC00190736,"BLUE HILL, MA US",4/14/1934,0,51,31,
USC00190736,"BLUE HILL, MA US",4/15/1934,0,53,30,
USC00190736,"BLUE HILL, MA US",4/16/1934,0.31,66,34,
USC00190736,"BLUE HILL, MA US",4/17/1934,0.66,67,49,
USC00190736,"BLUE HILL, MA US",4/18/1934,0,73,52,
USC00190736,"BLUE HILL, MA US",4/19/1934,0,66,47,
USC00190736,"BLUE HILL, MA US",4/20/1934,0.68,53,44,
USC00190736,"BLUE HILL, MA US",4/21/1934,0,56,37,
USC00190736,"BLUE HILL, MA US",4/22/1934,0,55,34,
USC00190736,"BLUE HILL, MA US",4/23/1934,0,59,41,
USC00190736,"BLUE HILL, MA US",4/24/1934,0.02,66,49,
USC00190736,"BLUE HILL, MA US",4/25/1934,0.02,53,37,
USC00190736,"BLUE HILL, MA US",4/26/1934,0,56,31,
USC00190736,"BLUE HILL, MA US",4/27/1934,0.15,57,38,
USC00190736,"BLUE HILL, MA US",4/28/1934,0,49,31,
USC00190736,"BLUE HILL, MA US",4/29/1934,0,56,30,
USC00190736,"BLUE HILL, MA US",4/30/1934,0,63,32,
USC00190736,"BLUE HILL, MA US",5/1/1934,0,71,36,
USC00190736,"BLUE HILL, MA US",5/2/1934,0,71,45,
USC00190736,"BLUE HILL, MA US",5/3/1934,0.73,62,55,
USC00190736,"BLUE HILL, MA US",5/4/1934,0.06,63,56,
USC00190736,"BLUE HILL, MA US",5/5/1934,0,83,52,
USC00190736,"BLUE HILL, MA US",5/6/1934,0,81,63,
USC00190736,"BLUE HILL, MA US",5/7/1934,0.02,73,49,
USC00190736,"BLUE HILL, MA US",5/8/1934,0,60,39,
USC00190736,"BLUE HILL, MA US",5/9/1934,0,68,40,
USC00190736,"BLUE HILL, MA US",5/10/1934,0.46,65,47,
USC00190736,"BLUE HILL, MA US",5/11/1934,0.02,74,52,
USC00190736,"BLUE HILL, MA US",5/12/1934,0,56,39,
USC00190736,"BLUE HILL, MA US",5/13/1934,0,66,38,
USC00190736,"BLUE HILL, MA US",5/14/1934,0,71,48,
USC00190736,"BLUE HILL, MA US",5/15/1934,0.4,63,51,
USC00190736,"BLUE HILL, MA US",5/16/1934,0.04,59,44,
USC00190736,"BLUE HILL, MA US",5/17/1934,0,59,43,
USC00190736,"BLUE HILL, MA US",5/18/1934,0,69,44,
USC00190736,"BLUE HILL, MA US",5/19/1934,0,70,45,
USC00190736,"BLUE HILL, MA US",5/20/1934,0,65,48,
USC00190736,"BLUE HILL, MA US",5/21/1934,0,71,54,
USC00190736,"BLUE HILL, MA US",5/22/1934,0.05,84,55,
USC00190736,"BLUE HILL, MA US",5/23/1934,0.12,69,53,
USC00190736,"BLUE HILL, MA US",5/24/1934,0,68,45,
USC00190736,"BLUE HILL, MA US",5/25/1934,0.19,61,45,
USC00190736,"BLUE HILL, MA US",5/26/1934,0.03,53,44,
USC00190736,"BLUE HILL, MA US",5/27/1934,0,65,43,
USC00190736,"BLUE HILL, MA US",5/28/1934,0,73,52,
USC00190736,"BLUE HILL, MA US",5/29/1934,0,77,53,
USC00190736,"BLUE HILL, MA US",5/30/1934,0,81,59,
USC00190736,"BLUE HILL, MA US",5/31/1934,0,83,60,
USC00190736,"BLUE HILL, MA US",6/1/1934,0,72,60,
USC00190736,"BLUE HILL, MA US",6/2/1934,0.14,86,54,
USC00190736,"BLUE HILL, MA US",6/3/1934,0.14,65,47,
USC00190736,"BLUE HILL, MA US",6/4/1934,0.03,64,47,
USC00190736,"BLUE HILL, MA US",6/5/1934,0,84,59,
USC00190736,"BLUE HILL, MA US",6/6/1934,0.06,81,65,
USC00190736,"BLUE HILL, MA US",6/7/1934,0,68,54,
USC00190736,"BLUE HILL, MA US",6/8/1934,0,69,47,
USC00190736,"BLUE HILL, MA US",6/9/1934,0,69,47,
USC00190736,"BLUE HILL, MA US",6/10/1934,0.6,85,58,
USC00190736,"BLUE HILL, MA US",6/11/1934,0.01,77,61,
USC00190736,"BLUE HILL, MA US",6/12/1934,0.78,67,50,
USC00190736,"BLUE HILL, MA US",6/13/1934,0.08,69,49,
USC00190736,"BLUE HILL, MA US",6/14/1934,0.72,69,52,
USC00190736,"BLUE HILL, MA US",6/15/1934,0,76,53,
USC00190736,"BLUE HILL, MA US",6/16/1934,0,70,54,
USC00190736,"BLUE HILL, MA US",6/17/1934,0.02,75,53,
USC00190736,"BLUE HILL, MA US",6/18/1934,0.33,78,54,
USC00190736,"BLUE HILL, MA US",6/19/1934,1.28,61,55,
USC00190736,"BLUE HILL, MA US",6/20/1934,0.05,75,51,
USC00190736,"BLUE HILL, MA US",6/21/1934,0,87,63,
USC00190736,"BLUE HILL, MA US",6/22/1934,0,79,69,
USC00190736,"BLUE HILL, MA US",6/23/1934,0.51,71,54,
USC00190736,"BLUE HILL, MA US",6/24/1934,0,79,57,
USC00190736,"BLUE HILL, MA US",6/25/1934,0.11,77,64,
USC00190736,"BLUE HILL, MA US",6/26/1934,0,71,53,
USC00190736,"BLUE HILL, MA US",6/27/1934,0,67,56,
USC00190736,"BLUE HILL, MA US",6/28/1934,0,77,57,
USC00190736,"BLUE HILL, MA US",6/29/1934,0,91,61,
USC00190736,"BLUE HILL, MA US",6/30/1934,0,87,70,
USC00190736,"BLUE HILL, MA US",7/1/1934,0,85,50,
USC00190736,"BLUE HILL, MA US",7/2/1934,0,85,67,
USC00190736,"BLUE HILL, MA US",7/3/1934,0,89,67,
USC00190736,"BLUE HILL, MA US",7/4/1934,0.35,76,70,
USC00190736,"BLUE HILL, MA US",7/5/1934,0,82,59,
USC00190736,"BLUE HILL, MA US",7/6/1934,0,87,68,
USC00190736,"BLUE HILL, MA US",7/7/1934,0.48,91,70,
USC00190736,"BLUE HILL, MA US",7/8/1934,0.12,74,59,
USC00190736,"BLUE HILL, MA US",7/9/1934,0,74,59,
USC00190736,"BLUE HILL, MA US",7/10/1934,0,70,57,
USC00190736,"BLUE HILL, MA US",7/11/1934,0,76,55,
USC00190736,"BLUE HILL, MA US",7/12/1934,0,87,55,
USC00190736,"BLUE HILL, MA US",7/13/1934,0,81,58,
USC00190736,"BLUE HILL, MA US",7/14/1934,0,78,62,
USC00190736,"BLUE HILL, MA US",7/15/1934,0,86,67,
USC00190736,"BLUE HILL, MA US",7/16/1934,0,84,67,
USC00190736,"BLUE HILL, MA US",7/17/1934,0,77,55,
USC00190736,"BLUE HILL, MA US",7/18/1934,0,79,58,
USC00190736,"BLUE HILL, MA US",7/19/1934,0,87,64,
USC00190736,"BLUE HILL, MA US",7/20/1934,0,82,69,
USC00190736,"BLUE HILL, MA US",7/21/1934,0,83,68,
USC00190736,"BLUE HILL, MA US",7/22/1934,0,80,65,
USC00190736,"BLUE HILL, MA US",7/23/1934,0,77,53,
USC00190736,"BLUE HILL, MA US",7/24/1934,0,78,57,
USC00190736,"BLUE HILL, MA US",7/25/1934,0,72,62,
USC00190736,"BLUE HILL, MA US",7/26/1934,0.08,89,68,
USC00190736,"BLUE HILL, MA US",7/27/1934,0,79,61,
USC00190736,"BLUE HILL, MA US",7/28/1934,0.38,83,61,
USC00190736,"BLUE HILL, MA US",7/29/1934,0,83,66,
USC00190736,"BLUE HILL, MA US",7/30/1934,0,77,64,
USC00190736,"BLUE HILL, MA US",7/31/1934,0,86,63,
USC00190736,"BLUE HILL, MA US",8/1/1934,0,80,64,
USC00190736,"BLUE HILL, MA US",8/2/1934,0,83,61,
USC00190736,"BLUE HILL, MA US",8/3/1934,0.67,82,69,
USC00190736,"BLUE HILL, MA US",8/4/1934,0,76,65,
USC00190736,"BLUE HILL, MA US",8/5/1934,0,69,58,
USC00190736,"BLUE HILL, MA US",8/6/1934,0,66,48,
USC00190736,"BLUE HILL, MA US",8/7/1934,0,79,58,
USC00190736,"BLUE HILL, MA US",8/8/1934,0,82,60,
USC00190736,"BLUE HILL, MA US",8/9/1934,0,82,59,
USC00190736,"BLUE HILL, MA US",8/10/1934,0.22,86,66,
USC00190736,"BLUE HILL, MA US",8/11/1934,0.02,71,62,
USC00190736,"BLUE HILL, MA US",8/12/1934,0.43,64,57,
USC00190736,"BLUE HILL, MA US",8/13/1934,0,65,53,
USC00190736,"BLUE HILL, MA US",8/14/1934,0,81,59,
USC00190736,"BLUE HILL, MA US",8/15/1934,0,70,56,
USC00190736,"BLUE HILL, MA US",8/16/1934,0.21,63,52,
USC00190736,"BLUE HILL, MA US",8/17/1934,0.01,75,49,
USC00190736,"BLUE HILL, MA US",8/18/1934,0,78,55,
USC00190736,"BLUE HILL, MA US",8/19/1934,0,83,59,
USC00190736,"BLUE HILL, MA US",8/20/1934,0,80,62,
USC00190736,"BLUE HILL, MA US",8/21/1934,0,72,50,
USC00190736,"BLUE HILL, MA US",8/22/1934,0,78,53,
USC00190736,"BLUE HILL, MA US",8/23/1934,0,75,61,
USC00190736,"BLUE HILL, MA US",8/24/1934,0.38,72,58,
USC00190736,"BLUE HILL, MA US",8/25/1934,0.23,78,62,
USC00190736,"BLUE HILL, MA US",8/26/1934,0,74,59,
USC00190736,"BLUE HILL, MA US",8/27/1934,0,77,56,
USC00190736,"BLUE HILL, MA US",8/28/1934,0.03,64,51,
USC00190736,"BLUE HILL, MA US",8/29/1934,0.03,64,50,
USC00190736,"BLUE HILL, MA US",8/30/1934,0,65,45,
USC00190736,"BLUE HILL, MA US",8/31/1934,0,66,48,
USC00190736,"BLUE HILL, MA US",9/1/1934,0,68,54,
USC00190736,"BLUE HILL, MA US",9/2/1934,0,74,50,
USC00190736,"BLUE HILL, MA US",9/3/1934,0.01,77,58,
USC00190736,"BLUE HILL, MA US",9/4/1934,0.17,78,65,
USC00190736,"BLUE HILL, MA US",9/5/1934,0,80,64,
USC00190736,"BLUE HILL, MA US",9/6/1934,0,76,58,
USC00190736,"BLUE HILL, MA US",9/7/1934,0.69,66,57,
USC00190736,"BLUE HILL, MA US",9/8/1934,0.47,64,58,
USC00190736,"BLUE HILL, MA US",9/9/1934,0.56,80,64,
USC00190736,"BLUE HILL, MA US",9/10/1934,0.06,81,64,
USC00190736,"BLUE HILL, MA US",9/11/1934,0,71,55,
USC00190736,"BLUE HILL, MA US",9/12/1934,0.03,65,57,
USC00190736,"BLUE HILL, MA US",9/13/1934,0,63,53,
USC00190736,"BLUE HILL, MA US",9/14/1934,0,62,52,
USC00190736,"BLUE HILL, MA US",9/15/1934,0,69,55,
USC00190736,"BLUE HILL, MA US",9/16/1934,0,70,58,
USC00190736,"BLUE HILL, MA US",9/17/1934,0.01,72,61,
USC00190736,"BLUE HILL, MA US",9/18/1934,0.98,70,58,
USC00190736,"BLUE HILL, MA US",9/19/1934,0.08,61,55,
USC00190736,"BLUE HILL, MA US",9/20/1934,0.13,73,57,
USC00190736,"BLUE HILL, MA US",9/21/1934,0,71,58,
USC00190736,"BLUE HILL, MA US",9/22/1934,0.17,70,58,
USC00190736,"BLUE HILL, MA US",9/23/1934,0.8,65,60,
USC00190736,"BLUE HILL, MA US",9/24/1934,0.14,61,59,
USC00190736,"BLUE HILL, MA US",9/25/1934,0.01,65,58,
USC00190736,"BLUE HILL, MA US",9/26/1934,0,79,59,
USC00190736,"BLUE HILL, MA US",9/27/1934,0.13,76,61,
USC00190736,"BLUE HILL, MA US",9/28/1934,0,67,48,
USC00190736,"BLUE HILL, MA US",9/29/1934,0.16,68,51,
USC00190736,"BLUE HILL, MA US",9/30/1934,0.8,69,60,
USC00190736,"BLUE HILL, MA US",10/1/1934,0,61,43,
USC00190736,"BLUE HILL, MA US",10/2/1934,0,55,39,
USC00190736,"BLUE HILL, MA US",10/3/1934,0,68,46,
USC00190736,"BLUE HILL, MA US",10/4/1934,0,58,45,
USC00190736,"BLUE HILL, MA US",10/5/1934,0,52,46,
USC00190736,"BLUE HILL, MA US",10/6/1934,0.76,65,51,
USC00190736,"BLUE HILL, MA US",10/7/1934,0.02,63,50,
USC00190736,"BLUE HILL, MA US",10/8/1934,0,68,43,
USC00190736,"BLUE HILL, MA US",10/9/1934,0,59,41,
USC00190736,"BLUE HILL, MA US",10/10/1934,0,58,34,
USC00190736,"BLUE HILL, MA US",10/11/1934,0,58,45,
USC00190736,"BLUE HILL, MA US",10/12/1934,0.42,50,36,
USC00190736,"BLUE HILL, MA US",10/13/1934,0.34,39,30,
USC00190736,"BLUE HILL, MA US",10/14/1934,0,50,32,
USC00190736,"BLUE HILL, MA US",10/15/1934,0.21,53,38,
USC00190736,"BLUE HILL, MA US",10/16/1934,0,50,37,
USC00190736,"BLUE HILL, MA US",10/17/1934,0,62,41,
USC00190736,"BLUE HILL, MA US",10/18/1934,0,68,48,
USC00190736,"BLUE HILL, MA US",10/19/1934,0,59,40,
USC00190736,"BLUE HILL, MA US",10/20/1934,0.04,53,38,
USC00190736,"BLUE HILL, MA US",10/21/1934,0,50,35,
USC00190736,"BLUE HILL, MA US",10/22/1934,0.52,50,46,
USC00190736,"BLUE HILL, MA US",10/23/1934,0.86,50,47,
USC00190736,"BLUE HILL, MA US",10/24/1934,0,53,43,
USC00190736,"BLUE HILL, MA US",10/25/1934,0,54,40,
USC00190736,"BLUE HILL, MA US",10/26/1934,0,58,44,
USC00190736,"BLUE HILL, MA US",10/27/1934,0.35,49,39,
USC00190736,"BLUE HILL, MA US",10/28/1934,0,40,30,
USC00190736,"BLUE HILL, MA US",10/29/1934,0,48,31,
USC00190736,"BLUE HILL, MA US",10/30/1934,0,48,32,
USC00190736,"BLUE HILL, MA US",10/31/1934,0,51,35,
USC00190736,"BLUE HILL, MA US",11/1/1934,0.15,56,34,
