Date & Time,Barometer - in Hg,Inside Temp - °F,Inside Hum - %,Inside Dew Point - °F,Inside Heat Index - °F,Inside EMC,Temp - °F,High Temp - °F,Low Temp - °F,Hum - %,Dew Point - °F,Wet Bulb - °F,Wind Speed - mph,Wind Direction,Wind Run - mi,High Wind Speed - mph,High Wind Direction,Wind Chill - °F,Heat Index - °F,THW Index - °F,THSW Index - °F,Rain - in,Rain Rate - in/h,Solar Rad - W/m^2,Solar Energy - Ly,High Solar Rad - W/m^2,ET - in,UV Index,UV Dose - MEDs,High UV Index,Heating Degree Days,Cooling Degree Days
4/21/2020 0:00,29.66,78,17,30,76,3.9,42,43,42,58,28,35,0,,0,1,N,42,41,41,37,0,0,0,0,0,0,0,0,0,0.475,0
4/21/2020 0:30,29.66,78,17,30,76,3.9,41,42,41,58,28,35,0,,0,2,N,41,41,41,36,0,0,0,0,0,0,0,0,0,0.492,0
4/21/2020 1:00,29.65,78,17,30,76,3.9,41,41,41,59,28,35,0,,0,3,NW,41,40,40,36,0,0,0,0,0,0,0,0,0,0.496,0
4/21/2020 1:30,29.65,78,17,30,76,3.9,40,41,40,59,27,34,0,,0,2,NW,40,39,39,35,0,0,0,0,0,0,0,0,0,0.515,0
4/21/2020 2:00,29.63,78,17,30,75,3.9,39,40,39,63,28,34,0,,0,0,,39,39,39,35,0,0,0,0,0,0,0,0,0,0.533,0
4/21/2020 2:30,29.63,78,17,30,76,3.9,38,39,38,66,28,33,0,,0,1,NW,38,37,37,33,0,0,0,0,0,0,0,0,0,0.565,0
4/21/2020 3:00,29.62,78,17,30,75,3.9,37,38,37,67,27,33,0,,0,1,W,37,37,37,32,0,0,0,0,0,0,0,0,0,0.579,0
4/21/2020 3:30,29.61,78,17,30,75,3.9,37,37,37,68,27,32,0,,0,1,W,37,36,36,32,0,0,0,0,0,0,0,0,0,0.592,0
4/21/2020 4:00,29.6,78,17,30,75,3.9,36,37,36,69,26,31,0,,0,0,,36,35,35,31,0,0,0,0,0,0,0,0,0,0.615,0
4/21/2020 4:30,29.59,78,17,30,75,3.9,34,36,34,73,27,31,0,,0,0,,34,34,34,30,0,0,0,0,0,0,0,0,0,0.637,0
4/21/2020 5:00,29.57,78,17,30,75,3.9,34,34,34,76,27,31,0,,0,0,,34,33,33,29,0,0,0,0,0,0,0,0,0,0.656,0
4/21/2020 5:30,29.56,78,18,31,75,4.1,33,34,33,79,27,30,0,,0,3,SW,33,32,32,28,0,0,0,0,0,0,0,0,0,0.673,0
4/21/2020 6:00,29.54,78,18,31,75,4.1,35,35,33,70,26,31,1,SW,0.5,6,S,35,34,34,30,0,0,0,0,0,0,0,0,0,0.631,0
4/21/2020 6:30,29.53,78,17,30,75,3.9,36,36,35,64,25,31,2,SSW,1,7,SSW,36,36,35,31,0,0,10,0.43,21,0,0,0,0,0.598,0
4/21/2020 7:00,29.52,78,17,30,75,3.9,38,38,36,64,26,32,3,SSW,1.5,10,WSW,36,37,35,32,0,0,56,2.41,97,0,0,0,0,0.573,0
4/21/2020 7:30,29.5,78,17,30,75,3.9,39,39,38,65,28,34,4,SSW,2,13,SW,36,38,36,35,0,0,151,6.5,204,0,0,0,1,0.54,0
4/21/2020 8:00,29.48,78,17,30,76,3.9,41,41,39,65,31,36,5,SSW,2.5,14,SSE,38,41,37,45,0,0,271,11.66,322,0,0,0.1,1,0.492,0
4/21/2020 8:30,29.46,79,17,30,76,3.9,44,44,41,65,33,39,6,SSW,3,17,SW,41,44,40,51,0,0,404,17.38,534,0,1,0.2,2,0.429,0
4/21/2020 9:00,29.44,78,17,30,76,3.9,45,45,44,65,34,39,6,SSW,3,19,E,42,45,41,43,0,0,106,4.56,357,0.01,0,0.1,1,0.408,0
4/21/2020 9:30,29.41,78,17,30,76,3.9,46,46,45,66,36,40,7,SSW,3.5,23,S,43,46,42,48,0,0,265,11.4,461,0,2,0.3,2,0.39,0
4/21/2020 10:00,29.38,78,18,31,76,4.1,48,48,46,70,38,42,9,SSW,4.5,27,SW,43,47,43,50,0,0,402,17.29,631,0.01,2,0.5,3,0.363,0
4/21/2020 10:30,29.39,78,18,31,76,4.1,49,49,48,70,40,44,11,SSW,5.5,28,SW,44,49,44,49,0,0,313,13.47,471,0,2,0.4,3,0.325,0
4/21/2020 11:00,29.42,78,19,33,76,4.3,49,49,49,73,41,44,8,SSW,4,22,SW,45,49,45,45,0.01,0,69,2.97,84,0,0,0.1,1,0.331,0
4/21/2020 11:30,29.43,78,19,32,76,4.3,48,49,48,80,42,45,6,SSW,3,25,SW,46,48,45,45,0.03,0.08,62,2.67,109,0,0,0.1,2,0.35,0
4/21/2020 12:00,29.42,78,20,34,76,4.6,48,48,48,84,43,45,4,SSW,2,12,SW,46,48,46,46,0.02,0.05,95,4.09,120,0,1,0.2,2,0.363,0
4/21/2020 12:30,29.41,78,21,35,76,4.8,47,48,47,86,43,45,4,SSW,2,10,SW,46,47,46,46,0.02,0.05,92,3.96,139,0,1,0.2,2,0.367,0
4/21/2020 13:00,29.4,78,21,35,76,4.8,48,48,47,88,45,46,3,SSW,1.5,10,SW,47,48,47,49,0,0,141,6.07,188,0,1,0.3,2,0.356,0
4/21/2020 13:30,29.45,78,22,36,76,4.8,39,48,39,86,35,37,10,NNW,5,29,NW,32,39,32,31,0.03,0.08,50,2.15,104,0,0,0.1,1,0.544,0
4/21/2020 14:00,29.45,78,21,35,76,4.8,39,39,38,88,36,38,7,NW,3.5,22,N,34,39,34,35,0.01,0.07,132,5.68,185,0,1,0.2,2,0.54,0
4/21/2020 14:30,29.45,78,21,35,76,4.8,40,40,39,86,36,38,7,WNW,3.5,20,W,35,40,35,35,0,0,99,4.26,128,0,1,0.2,1,0.525,0
4/21/2020 15:00,29.43,78,21,35,76,4.8,40,40,40,85,36,38,4,WNW,2,16,W,38,40,38,39,0,0,134,5.76,227,0,1,0.2,2,0.512,0
4/21/2020 15:30,29.43,78,21,35,76,4.8,42,42,40,83,38,40,3,NW,1.5,13,NW,41,42,41,43,0,0,161,6.93,234,0,1,0.3,2,0.473,0
4/21/2020 16:00,29.44,78,21,35,76,4.8,45,45,42,65,34,39,8,NW,4,23,NW,41,45,40,45,0.01,0,262,11.27,415,0,2,0.4,3,0.408,0
4/21/2020 16:30,29.45,78,20,34,76,4.6,47,47,45,51,30,38,10,NW,5,31,N,42,46,41,48,0,0,393,16.91,522,0,2,0.4,2,0.373,0
4/21/2020 17:00,29.46,78,19,33,76,4.3,48,48,47,47,28,37,12,WNW,6,33,W,42,46,40,49,0,0,451,19.4,728,0.01,2,0.3,2,0.363,0
4/21/2020 17:30,29.48,78,19,33,76,4.3,46,48,46,50,28,36,12,NW,6,26,WNW,40,45,39,48,0,0,394,16.95,464,0,1,0.3,2,0.398,0
4/21/2020 18:00,29.5,78,18,31,76,4.1,45,46,45,47,26,35,10,NW,5,26,NNW,40,44,39,43,0,0,219,9.42,429,0.01,1,0.1,1,0.41,0
4/21/2020 18:30,29.52,78,18,31,76,4.1,45,45,45,45,25,34,11,NW,5.5,27,WNW,39,44,37,38,0,0,212,9.12,271,0,0,0.1,1,0.421,0
4/21/2020 19:00,29.55,78,17,30,76,3.9,43,45,43,46,24,33,11,NW,5.5,33,NNE,37,42,36,34,0,0,90,3.87,155,0.01,0,0,0,0.452,0
4/21/2020 19:30,29.56,78,17,30,75,3.9,42,43,42,48,24,33,10,NW,5,28,WNW,36,41,35,32,0,0,31,1.33,76,0,0,0,0,0.481,0
4/21/2020 20:00,29.58,78,17,30,75,3.9,40,42,40,51,24,32,10,WNW,5,28,WNW,34,39,33,30,0,0,5,0.22,12,0,0,0,0,0.51,0
4/21/2020 20:30,29.6,78,17,30,75,3.9,40,41,40,51,23,32,10,WNW,5,23,W,33,39,32,28,0,0,0,0,0,0,0,0,0,0.529,0
4/21/2020 21:00,29.61,78,16,28,75,3.8,39,40,39,50,22,30,10,NW,5,25,W,32,38,31,27,0,0,0,0,0,0,0,0,0,0.55,0
4/21/2020 21:30,29.63,78,16,28,75,3.8,38,39,38,51,21,30,9,WNW,4.5,27,WSW,32,37,31,27,0,0,0,0,0,0,0,0,0,0.565,0
4/21/2020 22:00,29.64,78,16,28,75,3.8,37,38,37,56,23,31,10,WNW,5,29,W,30,36,29,26,0,0,0,0,0,0,0,0,0,0.579,0
4/21/2020 22:30,29.64,78,16,28,75,3.8,37,37,37,59,24,31,8,NW,4,21,W,30,36,30,26,0,0,0,0,0,0,0,0,0,0.592,0
4/21/2020 23:00,29.65,78,16,28,75,3.8,36,37,36,60,23,30,8,NW,4,22,NNW,30,35,29,25,0,0,0,0,0,0,0,0,0,0.604,0
4/21/2020 23:30,29.65,78,16,28,75,3.8,35,36,35,64,24,30,10,WNW,5,30,NNW,27,34,26,23,0,0,0,0,0,0,0,0,0,0.633,0
4/22/2020 0:00,29.66,78,16,28,75,3.8,34,35,34,68,25,30,7,NW,3.5,20,W,28,34,27,23,0,0,0,0,0,0,0,0,0,0.644,0
4/22/2020 0:30,29.66,78,16,28,75,3.8,32,34,32,74,25,29,2,SW,1,15,WNW,31,32,31,27,0,0,0,0,0,0,0,0,0,0.679,0
4/22/2020 1:00,29.67,78,17,29,75,3.9,32,32,32,81,27,30,1,SW,0.5,8,WSW,32,32,32,27,0,0,0,0,0,0,0,0,0,0.692,0
4/22/2020 1:30,29.66,78,17,29,75,3.9,31,32,31,83,27,29,0,,0,4,NNE,31,31,31,27,0,0,0,0,0,0,0,0,0,0.704,0
4/22/2020 2:00,29.66,78,17,29,75,3.9,32,32,31,73,24,28,1,SW,0.5,13,SW,32,31,31,27,0,0,0,0,0,0,0,0,0,0.696,0
4/22/2020 2:30,29.66,78,17,29,75,3.9,31,32,31,75,24,28,3,SW,1.5,13,W,29,31,28,24,0,0,0,0,0,0,0,0,0,0.702,0
4/22/2020 3:00,29.66,78,17,29,75,3.9,30,31,30,80,25,28,3,SW,1.5,18,SW,27,30,27,23,0,0,0,0,0,0,0,0,0,0.727,0
4/22/2020 3:30,29.68,78,17,29,75,3.9,31,31,30,70,22,27,2,WSW,1,14,SW,29,30,29,25,0,0,0,0,0,0,0,0,0,0.717,0
4/22/2020 4:00,29.68,78,17,29,75,3.9,30,31,30,68,20,26,3,SW,1.5,14,WNW,27,29,26,22,0,0,0,0,0,0,0,0,0,0.735,0
4/22/2020 4:30,29.68,77,16,28,75,3.8,29,30,29,67,20,26,2,SW,1,10,WNW,28,29,28,23,0,0,0,0,0,0,0,0,0,0.742,0
4/22/2020 5:00,29.69,78,16,28,75,3.8,29,29,29,63,18,25,1,SW,0.5,8,NNW,29,29,29,24,0,0,0,0,0,0,0,0,0,0.746,0
4/22/2020 5:30,29.7,77,16,28,75,3.8,29,29,29,61,17,24,1,SW,0.5,8,WSW,29,28,28,24,0,0,0,0,0,0,0,0,0,0.752,0
4/22/2020 6:00,29.72,78,16,28,75,3.8,30,30,29,64,20,26,3,WNW,1.5,18,WNW,28,30,27,23,0,0,0,0,0,0,0,0,0,0.719,0
4/22/2020 6:30,29.72,78,16,28,75,3.8,30,30,30,72,22,27,6,WNW,3,23,W,24,30,24,20,0,0,13,0.56,26,0,0,0,0,0.725,0
4/22/2020 7:00,29.73,78,16,28,75,3.8,31,31,30,74,23,28,7,WNW,3.5,25,W,24,30,23,20,0,0,55,2.37,118,0,0,0,1,0.717,0
4/22/2020 7:30,29.74,78,16,28,75,3.8,31,31,31,72,23,28,7,WNW,3.5,25,W,25,31,24,22,0,0,97,4.17,236,0,0,0,1,0.704,0
4/22/2020 8:00,29.75,78,16,28,75,3.8,32,32,31,69,23,28,8,WNW,4,34,W,25,32,25,31,0,0,268,11.53,325,0,0,0.1,1,0.683,0
4/22/2020 8:30,29.75,78,16,28,75,3.8,33,33,32,66,23,29,11,NW,5.5,26,W,24,32,24,32,0,0,369,15.88,513,0,1,0.2,1,0.667,0
4/22/2020 9:00,29.76,78,16,28,75,3.8,33,33,33,68,24,29,11,NW,5.5,31,NNW,25,33,24,29,0,0,257,11.06,559,0.01,1,0.2,2,0.665,0
4/22/2020 9:30,29.76,78,16,28,76,3.8,34,34,33,67,25,30,11,WNW,5.5,26,W,26,34,26,33,0,0,478,20.56,707,0,2,0.4,2,0.637,0
4/22/2020 10:00,29.77,78,16,29,76,3.8,34,35,34,72,26,31,11,WNW,5.5,25,NNW,26,34,25,32,0,0,409,17.6,756,0.01,2,0.4,3,0.642,0
4/22/2020 10:30,29.77,79,16,29,76,3.8,34,35,34,72,26,31,11,WNW,5.5,25,WNW,26,34,26,33,0,0,510,21.94,816,0,3,0.6,4,0.637,0
4/22/2020 11:00,29.78,79,16,29,76,3.8,36,36,34,65,25,31,11,W,5.5,32,WNW,28,35,27,34,0,0,485,20.87,904,0.01,3,0.6,5,0.613,0
4/22/2020 11:30,29.79,78,16,29,76,3.8,36,36,34,59,23,30,10,WNW,5,33,W,28,35,27,32,0,0,338,14.54,566,0,2,0.5,4,0.615,0
4/22/2020 12:00,29.79,78,16,28,76,3.8,36,36,36,59,23,30,11,WNW,5.5,39,W,29,35,28,32,0,0,306,13.16,415,0.01,3,0.6,5,0.598,0
4/22/2020 12:30,29.79,78,15,27,76,3.5,38,38,36,50,21,30,10,WNW,5,38,WNW,31,37,30,38,0,0,647,27.84,1095,0,4,0.8,6,0.569,0
4/22/2020 13:00,29.79,78,15,27,76,3.5,39,40,38,47,21,30,13,WNW,6.5,39,WNW,31,38,30,37,0,0,768,33.04,1109,0.01,5,1.1,7,0.54,0
4/22/2020 13:30,29.78,79,15,27,76,3.5,40,40,39,46,20,30,15,WNW,7.5,40,W,31,38,30,38,0,0,862,37.08,1051,0,5,1.1,6,0.531,0
4/22/2020 14:00,29.79,79,15,27,76,3.5,40,40,40,44,20,30,16,W,8,47,W,32,39,31,39,0,0,923,39.71,997,0.02,5,1.2,6,0.517,0
4/22/2020 14:30,29.8,79,15,27,76,3.5,41,41,40,43,20,31,14,NW,7,47,W,33,40,32,42,0,0,919,39.54,1049,0,5,1.1,6,0.502,0
4/22/2020 15:00,29.8,79,14,25,76,3.3,41,41,41,41,19,30,15,NW,7.5,39,NW,33,39,31,41,0,0,853,36.7,976,0.02,4,1,5,0.506,0
4/22/2020 15:30,29.79,79,14,25,76,3.3,41,42,41,41,19,30,15,NW,7.5,39,W,33,40,32,41,0,0,747,32.14,795,0,4,0.8,4,0.5,0
4/22/2020 16:00,29.8,79,14,25,76,3.3,42,42,41,41,20,31,13,NW,6.5,33,WNW,35,40,33,43,0,0,684,29.43,714,0.02,3,0.7,4,0.483,0
4/22/2020 16:30,29.8,78,14,25,75,3.3,41,42,41,41,19,30,14,NW,7,31,WNW,33,40,32,42,0,0,595,25.6,640,0,2,0.5,3,0.498,0
4/22/2020 17:00,29.82,78,14,25,75,3.3,40,41,40,40,18,29,17,NW,8.5,38,W,32,39,30,39,0,0,508,21.86,548,0.01,2,0.4,2,0.51,0
4/22/2020 17:30,29.83,78,14,25,75,3.3,41,42,40,41,19,30,13,WNW,6.5,36,WNW,34,40,33,42,0,0,416,17.9,462,0,1,0.3,2,0.492,0
4/22/2020 18:00,29.84,78,14,25,75,3.3,40,41,40,40,18,29,14,WNW,7,34,NW,32,39,31,38,0,0,320,13.77,367,0.01,1,0.2,1,0.515,0
4/22/2020 18:30,29.86,78,14,25,75,3.3,40,40,40,40,18,29,15,WNW,7.5,40,W,32,39,30,31,0,0,219,9.42,272,0,0,0.1,1,0.523,0
4/22/2020 19:00,29.87,78,14,25,75,3.3,40,40,39,42,18,29,12,WNW,6,31,WNW,32,38,31,29,0,0,108,4.65,160,0.01,0,0,1,0.531,0
4/22/2020 19:30,29.88,78,14,25,75,3.3,38,40,38,42,17,28,11,NW,5.5,35,NNW,31,37,30,27,0,0,30,1.29,58,0,0,0,0,0.552,0
4/22/2020 20:00,29.89,78,14,25,75,3.3,38,38,38,44,18,28,10,NW,5,26,NW,31,37,30,26,0,0,6,0.26,14,0,0,0,0,0.567,0
4/22/2020 20:30,29.92,78,14,25,75,3.3,37,38,37,45,18,28,8,NW,4,26,N,31,36,30,26,0,0,0,0,0,0,0,0,0,0.577,0
4/22/2020 21:00,29.94,78,14,25,75,3.3,37,37,37,47,18,28,6,NW,3,19,N,32,36,31,26,0,0,0,0,0,0,0,0,0,0.588,0
4/22/2020 21:30,29.96,78,14,25,75,3.3,36,37,36,49,19,29,5,NNW,2.5,21,NNW,32,35,31,27,0,0,0,0,0,0,0,0,0,0.594,0
4/22/2020 22:00,29.97,78,14,25,75,3.3,36,36,36,50,19,28,5,NW,2.5,18,W,32,35,31,26,0,0,0,0,0,0,0,0,0,0.602,0
4/22/2020 22:30,29.97,78,14,25,75,3.3,36,36,36,52,20,29,4,NW,2,19,W,33,35,32,27,0,0,0,0,0,0,0,0,0,0.606,0
4/22/2020 23:00,29.97,77,15,26,75,3.5,36,36,36,54,21,29,3,NW,1.5,13,NW,33,35,33,28,0,0,0,0,0,0,0,0,0,0.613,0
4/22/2020 23:30,29.97,78,15,26,75,3.5,35,36,35,55,21,29,3,WNW,1.5,14,W,33,34,32,28,0,0,0,0,0,0,0,0,0,0.619,0
4/23/2020 0:00,29.98,77,14,24,74,3.3,35,35,35,57,21,29,3,WNW,1.5,14,W,33,34,32,28,0,0,0,0,0,0,0,0,0,0.625,0
4/23/2020 0:30,29.99,77,15,26,75,3.5,35,35,35,58,21,29,1,W,0.5,9,WSW,35,34,34,30,0,0,0,0,0,0,0,0,0,0.633,0
4/23/2020 1:00,30,77,15,26,75,3.5,34,35,34,59,22,29,2,W,1,11,NW,34,34,33,29,0,0,0,0,0,0,0,0,0,0.637,0
4/23/2020 1:30,30,77,15,26,75,3.5,34,35,34,58,21,29,3,W,1.5,12,SW,32,34,31,27,0,0,0,0,0,0,0,0,0,0.637,0
4/23/2020 2:00,30,77,15,26,74,3.5,34,34,34,59,22,29,2,WNW,1,11,SW,34,34,33,29,0,0,0,0,0,0,0,0,0,0.637,0
4/23/2020 2:30,30.01,77,15,26,74,3.5,34,34,34,59,21,29,1,WNW,0.5,8,WNW,34,34,34,29,0,0,0,0,0,0,0,0,0,0.64,0
4/23/2020 3:00,30.01,77,15,26,74,3.5,34,34,34,60,21,28,0,,0,4,WNW,34,33,33,29,0,0,0,0,0,0,0,0,0,0.652,0
4/23/2020 3:30,30.02,77,15,26,74,3.5,33,34,33,60,21,28,0,,0,6,WNW,33,32,32,28,0,0,0,0,0,0,0,0,0,0.662,0
4/23/2020 4:00,30.01,77,15,26,74,3.5,33,33,33,58,20,28,2,NW,1,10,NW,32,32,32,27,0,0,0,0,0,0,0,0,0,0.662,0
4/23/2020 4:30,30,77,15,26,74,3.5,33,33,33,58,20,27,4,NW,2,13,NNW,29,32,28,24,0,0,0,0,0,0,0,0,0,0.669,0
4/23/2020 5:00,30,77,15,26,74,3.5,32,33,32,59,20,27,4,NW,2,13,NW,29,32,28,24,0,0,0,0,0,0,0,0,0,0.677,0
4/23/2020 5:30,30.01,77,15,26,74,3.5,32,32,32,61,20,27,3,NW,1.5,14,NW,29,31,29,24,0,0,0,0,0,0,0,0,0,0.688,0
4/23/2020 6:00,30.02,77,15,26,74,3.5,32,32,32,62,20,27,2,NW,1,10,NNW,30,31,30,25,0,0,0,0,5,0,0,0,0,0.698,0
4/23/2020 6:30,30.03,77,15,26,74,3.5,31,32,31,62,19,26,2,NW,1,8,NW,30,30,29,25,0,0,14,0.6,28,0,0,0,0,0.708,0
4/23/2020 7:00,30.04,77,15,26,74,3.5,32,32,31,62,20,27,1,NW,0.5,8,NNW,32,31,31,28,0,0,65,2.8,109,0,0,0,1,0.692,0
4/23/2020 7:30,30.04,77,15,26,74,3.5,33,33,32,60,20,27,2,NW,1,10,NW,32,32,31,30,0,0,167,7.18,221,0,0,0,1,0.675,0
4/23/2020 8:00,30.05,77,15,26,75,3.5,34,34,33,58,21,28,2,NW,1,10,NNW,33,33,32,39,0,0,271,11.66,318,0,1,0.1,1,0.648,0
4/23/2020 8:30,30.05,78,15,26,75,3.5,36,36,34,50,19,28,2,NW,1,11,NNW,35,35,34,43,0,0,367,15.79,413,0,1,0.2,2,0.615,0
4/23/2020 9:00,30.06,78,14,25,75,3.3,37,37,36,42,16,27,2,WNW,1,11,W,36,36,35,45,0,0,462,19.88,506,0.01,2,0.4,2,0.583,0
4/23/2020 9:30,30.05,78,14,25,75,3.3,38,38,37,40,16,28,2,N,1,10,NNE,38,37,37,47,0,0,553,23.79,596,0,2,0.5,3,0.554,0
4/23/2020 10:00,30.05,79,14,26,76,3.3,40,40,38,38,16,28,2,WNW,1,12,NNW,39,38,38,48,0,0,637,27.4,675,0.01,3,0.7,4,0.527,0
4/23/2020 10:30,30.06,79,14,26,76,3.3,42,42,40,35,16,29,2,WNW,1,10,N,42,40,40,51,0,0,714,30.72,751,0,4,0.9,5,0.483,0
4/23/2020 11:00,30.05,79,14,26,76,3.3,43,44,42,34,17,30,2,N,1,12,NNW,43,42,42,51,0,0,623,26.8,974,0.01,4,0.9,5,0.45,0
4/23/2020 11:30,30.05,79,14,26,76,3.3,43,44,42,36,18,30,5,W,2.5,14,WSW,40,41,38,45,0,0,453,19.49,520,0,4,0.9,7,0.465,0
4/23/2020 12:00,30.04,79,14,25,76,3.3,44,44,43,34,17,30,4,W,2,13,WSW,42,42,40,50,0,0,638,27.45,1232,0.01,5,1.1,6,0.44,0
4/23/2020 12:30,30.03,79,14,25,76,3.3,46,46,44,34,20,32,4,WNW,2,15,WSW,45,45,43,54,0,0,896,38.55,1227,0,7,1.4,8,0.385,0
4/23/2020 13:00,30.02,79,14,25,76,3.3,48,48,46,32,20,32,3,W,1.5,14,W,48,46,46,57,0,0,939,40.4,1160,0.02,7,1.5,8,0.348,0
4/23/2020 13:30,30.01,79,14,25,76,3.3,50,50,48,31,21,33,4,WNW,2,16,WSW,49,48,47,58,0,0,896,38.55,953,0,7,1.5,7,0.308,0
4/23/2020 14:00,30.01,79,14,26,76,3.3,50,50,50,29,19,32,5,W,2.5,17,W,48,48,46,56,0,0,816,35.11,970,0.02,6,1.3,7,0.308,0
4/23/2020 14:30,29.99,79,14,26,76,3.3,53,53,50,28,21,34,3,NW,1.5,13,NNW,53,50,50,60,0,0,748,32.18,932,0,5,1.2,7,0.25,0
4/23/2020 15:00,29.98,79,14,25,76,3.3,53,53,52,28,20,34,1,NE,0.5,13,WSW,53,50,50,59,0,0,548,23.58,747,0.01,4,0.9,5,0.258,0
4/23/2020 15:30,29.96,79,14,25,76,3.3,53,53,53,29,22,35,1,N,0.5,11,WSW,53,51,51,60,0,0,550,23.66,758,0,4,0.8,4,0.246,0
4/23/2020 16:00,29.95,79,13,24,76,3.2,54,54,53,30,23,35,1,N,0.5,9,NNW,54,51,51,60,0,0,528,22.72,663,0.01,3,0.7,4,0.231,0
4/23/2020 16:30,29.94,79,13,24,75,3.2,54,55,54,29,23,35,1,N,0.5,7,W,54,52,52,61,0,0,501,21.55,585,0,3,0.6,3,0.221,0
4/23/2020 17:00,29.92,78,13,24,75,3.2,56,56,54,29,24,36,0,,0,4,WNW,56,52,52,61,0,0,405,17.42,592,0.01,2,0.4,2,0.198,0
4/23/2020 17:30,29.93,78,13,23,75,3.2,55,56,55,30,24,36,0,,0,4,WNW,55,52,52,56,0,0,189,8.13,220,0,1,0.2,2,0.217,0
4/23/2020 18:00,29.94,78,13,23,75,3.2,52,55,52,39,28,38,4,SSW,2,14,SW,51,50,49,52,0,0,130,5.59,204,0,1,0.1,1,0.273,0
4/23/2020 18:30,29.94,78,13,23,75,3.2,50,52,50,43,29,38,5,SSW,2.5,14,SW,49,49,47,45,0,0,86,3.7,98,0,0,0,1,0.306,0
4/23/2020 19:00,29.94,78,14,25,75,3.3,48,50,48,49,30,38,6,SSW,3,16,SW,46,47,45,42,0,0,53,2.28,65,0,0,0,0,0.344,0
4/23/2020 19:30,29.95,78,14,25,75,3.3,48,48,48,52,31,38,4,SSW,2,15,WSW,46,46,45,42,0,0,24,1.03,53,0,0,0,0,0.363,0
4/23/2020 20:00,29.95,78,15,26,75,3.5,47,48,47,55,31,38,3,SSW,1.5,10,S,46,46,45,41,0,0,3,0.13,9,0,0,0,0,0.379,0
4/23/2020 20:30,29.95,78,16,28,75,3.8,46,47,46,57,32,38,2,SSW,1,11,S,46,45,45,41,0,0,0,0,0,0,0,0,0,0.394,0
4/23/2020 21:00,29.95,78,16,28,75,3.8,46,46,46,58,32,38,1,SSE,0.5,7,SSE,46,45,45,41,0,0,0,0,0,0,0,0,0,0.406,0
4/23/2020 21:30,29.95,78,16,28,75,3.8,45,46,45,59,31,38,1,SSW,0.5,6,SSW,45,44,44,40,0,0,0,0,0,0,0,0,0,0.419,0
4/23/2020 22:00,29.96,78,17,29,75,3.9,44,45,44,60,31,37,2,SSW,1,8,S,44,44,44,40,0,0,0,0,0,0,0,0,0,0.431,0
4/23/2020 22:30,29.94,78,17,29,75,3.9,44,44,44,60,31,37,1,SSW,0.5,7,SSW,44,43,43,39,0,0,0,0,0,0,0,0,0,0.438,0
4/23/2020 23:00,29.94,78,17,29,75,3.9,44,44,44,61,31,37,1,SSW,0.5,6,SW,44,43,43,39,0,0,0,0,0,0,0,0,0,0.442,0
4/23/2020 23:30,29.93,78,17,30,75,3.9,43,44,43,61,31,37,0,,0,5,SSE,43,43,43,39,0,0,0,0,0,0,0,0,0,0.45,0
4/24/2020 0:00,29.92,78,17,29,75,3.9,43,43,43,61,31,37,0,,0,3,SSW,43,42,42,38,0,0,0,0,0,0,0,0,0,0.456,0
4/24/2020 0:30,29.92,78,17,29,75,3.9,43,43,43,62,31,37,0,,0,3,S,43,42,42,38,0,0,0,0,0,0,0,0,0,0.463,0
4/24/2020 1:00,29.92,78,17,30,75,3.9,43,43,43,62,31,37,0,,0,5,S,43,42,42,38,0,0,0,0,0,0,0,0,0,0.463,0
4/24/2020 1:30,29.91,78,17,29,75,3.9,43,43,43,62,31,37,0,,0,5,WSW,43,42,42,38,0,0,0,0,0,0,0,0,0,0.463,0
4/24/2020 2:00,29.9,78,17,29,75,3.9,43,43,43,62,31,37,0,,0,5,S,43,42,42,38,0,0,0,0,0,0,0,0,0,0.456,0
4/24/2020 2:30,29.89,78,17,29,75,3.9,43,43,43,61,31,37,0,,0,4,SSW,43,43,43,39,0,0,0,0,0,0,0,0,0,0.452,0
4/24/2020 3:00,29.88,78,17,29,75,3.9,43,43,43,62,31,37,0,,0,0,,43,42,42,38,0,0,0,0,0,0,0,0,0,0.458,0
4/24/2020 3:30,29.87,78,17,29,75,3.9,43,43,43,65,32,37,0,,0,3,SE,43,42,42,38,0,0,0,0,0,0,0,0,0,0.467,0
4/24/2020 4:00,29.86,78,17,29,75,3.9,42,43,42,68,32,37,0,,0,3,ENE,42,42,42,38,0,0,0,0,0,0,0,0,0,0.475,0
4/24/2020 4:30,29.85,78,18,31,75,4.1,42,42,42,71,33,37,0,,0,4,E,42,41,41,38,0,0,0,0,0,0,0,0,0,0.483,0
4/24/2020 5:00,29.85,78,18,31,75,4.1,42,42,42,73,33,37,0,,0,4,E,42,41,41,37,0,0,0,0,0,0,0,0,0,0.49,0
4/24/2020 5:30,29.84,78,18,31,75,4.1,42,42,42,72,33,38,0,,0,3,E,42,41,41,37,0,0,0,0,0,0,0,0,0,0.485,0
4/24/2020 6:00,29.84,78,18,31,75,4.1,42,42,42,72,33,38,0,,0,1,E,42,41,41,38,0,0,0,0,0,0,0,0,0,0.483,0
4/24/2020 6:30,29.84,78,19,32,75,4.3,41,42,41,76,34,38,0,,0,1,E,41,41,41,37,0,0,5,0.22,9,0,0,0,0,0.492,0
4/24/2020 7:00,29.84,78,19,32,75,4.3,40,41,40,63,29,35,2,ENE,1,12,ENE,40,40,39,36,0.01,0,34,1.46,54,0,0,0,0,0.512,0
