Year,Month,Day,flow_cfs
1998,5,15,9000
1998,5,16,8000
1998,5,17,8500
1998,5,18,8000
1998,5,19,6600
1998,5,20,4900
1998,5,21,4500
1998,5,22,4200
1998,5,23,4100
1998,5,24,3800
1998,5,25,3700
1998,5,26,4000
1998,5,27,3900
1998,5,28,3300
1998,5,29,2700
1998,5,30,3700
1998,5,31,3900
1998,6,1,6800
1998,6,2,5200
1998,6,3,5100
1998,6,4,4500
1998,6,5,4300
1998,6,6,4600
1998,6,7,4400
1998,6,8,4300
1998,6,9,3800
1998,6,10,4100
1998,6,11,3600
1998,6,12,3800
1998,6,13,5100
1998,6,14,10000
1998,6,15,17000
1998,6,16,18000
1998,6,17,18300
1998,6,18,20500
1998,6,19,20700
1998,6,20,23500
1998,6,21,21700
1998,6,22,18100
1998,6,23,17200
1998,6,24,17900
1998,6,25,17800
1998,6,26,16900
1998,6,27,19000
1998,6,28,20600
1998,6,29,18500
1998,6,30,14500
1998,7,1,14400
1998,7,2,12400
1998,7,3,9900
1998,7,4,9000
1998,7,5,9700
1998,7,6,9800
1998,7,7,8300
1998,7,8,7200
1998,7,9,7100
1998,7,10,6600
1998,7,11,6300
1998,7,12,6200
1998,7,13,6000
1998,7,14,5030
1998,7,15,4680
1998,7,16,4450
1998,7,17,4450
1998,7,18,4190
1998,7,19,4060
1998,7,20,3480
1998,7,21,3760
1998,7,22,3900
1998,7,23,3980
1998,7,24,4300
1998,7,25,4500
1998,7,26,4800
1998,7,27,5200
1998,7,28,4020
1998,7,29,4000
1998,7,30,3800
1998,7,31,3800
1998,8,1,3770
1998,8,2,3700
1998,8,3,3610
1998,8,4,3600
1998,8,5,3500
1998,8,6,3600
1998,8,7,3700
1998,8,8,3740
1998,8,9,3800
1998,8,10,3700
1998,8,11,4100
1998,8,12,5400
1998,8,13,5300
1998,8,14,5070
1998,8,15,4510
1998,8,16,3800
1998,8,17,4670
1998,8,18,4610
1998,8,19,4000
1998,8,20,3800
1998,8,21,3600
1998,8,22,3400
1998,8,23,3700
1998,8,24,3810
1998,8,25,5600
1998,8,26,7400
1998,8,27,6250
1998,8,28,4800
1998,8,29,3800
1998,8,30,3990
1998,8,31,3850
1998,9,1,3470
1998,9,2,3170
1998,9,3,3900
1998,9,4,3410
1998,9,5,3720
1998,9,6,3940
1998,9,7,3880
1998,9,8,4140
1998,9,9,3860
1998,9,10,3780
1998,9,11,3760
1998,9,12,3830
1998,9,13,3930
1998,9,14,3960
1998,9,15,3990
1998,9,16,3400
1998,9,17,4000
1998,9,18,5010
1998,9,19,3130
1998,9,20,3780
1998,9,21,3950
1998,9,22,3300
1998,9,23,3660
1998,9,24,3200
1998,9,25,3320
1998,9,26,3530
1998,9,27,3550
1998,9,28,4000
1998,9,29,4010
1998,9,30,3500
1998,10,1,3730
1998,10,2,3720
1998,10,3,3690
1998,10,4,3510
1998,10,5,3420
1998,10,6,4010
1998,10,7,2990
1998,10,8,3150
1998,10,9,3020
1998,10,10,4330
1998,10,11,5880
1998,10,12,5260
1998,10,13,4920
1998,10,14,5240
1998,10,15,5860
1998,10,16,6360
1998,10,17,5910
1998,10,18,5530
1998,10,19,5670
1998,10,20,5600
1998,10,21,5380
1998,10,22,4380
1998,10,23,4330
1998,10,24,3970
1998,10,25,4040
1998,10,26,4030
1998,10,27,4050
1998,10,28,5030
1998,10,29,4650
1998,10,30,4170
1998,10,31,4370
1998,11,1,4020
1998,11,2,3940
1998,11,3,4250
1998,11,4,4160
1998,11,5,4010
1998,11,6,3920
1998,11,7,4230
1998,11,8,4100
1998,11,9,4000
1998,11,10,3400
1998,11,11,4940
1998,11,12,5140
1998,11,13,4940
1998,11,14,4900
1998,11,15,4610
1998,11,16,4360
1998,11,17,4060
1998,11,18,4620
1998,11,19,4680
1998,11,20,4060
1998,11,21,3930
1998,11,22,4480
1998,11,23,4290
1998,11,24,4840
1998,11,25,4300
1998,11,26,4370
1998,11,27,5800
1998,11,28,4740
1998,11,29,4780
1998,11,30,4680
1998,12,1,4320
1998,12,2,4260
1998,12,3,4760
1998,12,4,4380
1998,12,5,4450
1998,12,6,4450
1998,12,7,3990
1998,12,8,4100
1998,12,9,3730
1998,12,10,4130
1998,12,11,4020
1998,12,12,3910
1998,12,13,3880
1998,12,14,3680
1998,12,15,3630
1998,12,16,3290
1998,12,17,3550
1998,12,18,3230
1998,12,19,3790
1998,12,20,3850
1998,12,21,3300
1998,12,22,4280
1998,12,23,6510
1998,12,24,5540
1998,12,25,4170
1998,12,26,4090
1998,12,27,3770
1998,12,28,3720
1998,12,29,3880
1998,12,30,3860
1998,12,31,4120
1999,1,1,4010
1999,1,2,3750
1999,1,3,3340
1999,1,4,3320
1999,1,5,4110
1999,1,6,4120
1999,1,7,4550
1999,1,8,4260
1999,1,9,4050
1999,1,10,5320
1999,1,11,5830
1999,1,12,4890
1999,1,13,4520
1999,1,14,7090
1999,1,15,10900
1999,1,16,8940
1999,1,17,7010
1999,1,18,5440
1999,1,19,12400
1999,1,20,12000
1999,1,21,10900
1999,1,22,8710
1999,1,23,8850
1999,1,24,21900
1999,1,25,31500
1999,1,26,21600
1999,1,27,17000
1999,1,28,12600
1999,1,29,10400
1999,1,30,9620
1999,1,31,9790
1999,2,1,8850
1999,2,2,8480
1999,2,3,15600
1999,2,4,16100
1999,2,5,14600
1999,2,6,12500
1999,2,7,12200
1999,2,8,11300
1999,2,9,8960
1999,2,10,9870
1999,2,11,9730
1999,2,12,9840
1999,2,13,12300
1999,2,14,10900
1999,2,15,9320
1999,2,16,9280
1999,2,17,9040
1999,2,18,9400
1999,2,19,8280
1999,2,20,8430
1999,2,21,8740
1999,2,22,8050
1999,2,23,7200
1999,2,24,7630
1999,2,25,7500
1999,2,26,7410
1999,2,27,7200
1999,2,28,6910
1999,3,1,9530
1999,3,2,10700
1999,3,3,8870
1999,3,4,14000
1999,3,5,15100
1999,3,6,11500
1999,3,7,9770
1999,3,8,8790
1999,3,9,8810
1999,3,10,8370
1999,3,11,8530
1999,3,12,7910
1999,3,13,7560
1999,3,14,7340
1999,3,15,7330
1999,3,16,7370
1999,3,17,8100
1999,3,18,9340
1999,3,19,9800
1999,3,20,9090
1999,3,21,7880
1999,3,22,11800
1999,3,23,20000
1999,3,24,16400
1999,3,25,13900
1999,3,26,12800
1999,3,27,11900
1999,3,28,12200
1999,3,29,12500
1999,3,30,13400
1999,3,31,14200
1999,4,1,13200
1999,4,2,16000
1999,4,3,19000
1999,4,4,19600
1999,4,5,22900
1999,4,6,21400
1999,4,7,20300
1999,4,8,21100
1999,4,9,21100
1999,4,10,20500
1999,4,11,17100
1999,4,12,14200
1999,4,13,11000
1999,4,14,10500
1999,4,15,10000
1999,4,16,9200
1999,4,17,10000
1999,4,18,10200
1999,4,19,10100
1999,4,20,9900
1999,4,21,9400
1999,4,22,9000
1999,4,23,8000
1999,4,24,7700
1999,4,25,7300
1999,4,26,6900
1999,4,27,6300
1999,4,28,5200
1999,4,29,5700
1999,4,30,5200
1999,5,1,4200
1999,5,2,5200
1999,5,3,4100
1999,5,4,4300
1999,5,5,5300
1999,5,6,5100
1999,5,7,4400
1999,5,8,4600
1999,5,9,5200
1999,5,10,5200
1999,5,11,5700
1999,5,12,4500
1999,5,13,3800
1999,5,14,3100
1999,5,15,3600
1999,5,16,3700
1999,5,17,3500
1999,5,18,3300
1999,5,19,3900
1999,5,20,10800
1999,5,21,8000
1999,5,22,6000
1999,5,23,5400
1999,5,24,5000
1999,5,25,5100
1999,5,26,5700
1999,5,27,6000
1999,5,28,5600
1999,5,29,5200
1999,5,30,4600
1999,5,31,3900
1999,6,1,4000
1999,6,2,3300
1999,6,3,4000
1999,6,4,3500
1999,6,5,3400
1999,6,6,3400
1999,6,7,3400
1999,6,8,3340
1999,6,9,3420
1999,6,10,3120
1999,6,11,3230
1999,6,12,3190
1999,6,13,2920
1999,6,14,3000
1999,6,15,2970
1999,6,16,2780
1999,6,17,3000
1999,6,18,2800
1999,6,19,3000
1999,6,20,2860
1999,6,21,3190
1999,6,22,2280
1999,6,23,2770
1999,6,24,2770
1999,6,25,2520
1999,6,26,2510
1999,6,27,2390
1999,6,28,2620
1999,6,29,2780
1999,6,30,3700
1999,7,1,2360
1999,7,2,3440
1999,7,3,4660
1999,7,4,6000
1999,7,5,5800
1999,7,6,5300
1999,7,7,4400
1999,7,8,3900
1999,7,9,3500
1999,7,10,3300
1999,7,11,3000
1999,7,12,3000
1999,7,13,2900
1999,7,14,3400
1999,7,15,2800
1999,7,16,2000
1999,7,17,2310
1999,7,18,2490
1999,7,19,2310
1999,7,20,3380
1999,7,21,2800
1999,7,22,2410
1999,7,23,2590
1999,7,24,2540
1999,7,25,2510
1999,7,26,2540
1999,7,27,2370
1999,7,28,2730
1999,7,29,2730
1999,7,30,2670
1999,7,31,2340
1999,8,1,2270
1999,8,2,2370
1999,8,3,2280
1999,8,4,2110
1999,8,5,2220
1999,8,6,2190
1999,8,7,2150
1999,8,8,2300
1999,8,9,2260
1999,8,10,2290
1999,8,11,2230
1999,8,12,2270
1999,8,13,2240
1999,8,14,2380
1999,8,15,2360
1999,8,16,3500
1999,8,17,2730
1999,8,18,2510
1999,8,19,2350
1999,8,20,2360
1999,8,21,2200
1999,8,22,2180
1999,8,23,2270
1999,8,24,2310
1999,8,25,2270
1999,8,26,2490
1999,8,27,2840
1999,8,28,2800
1999,8,29,2960
1999,8,30,2870
1999,8,31,2660
1999,9,1,2700
1999,9,2,2450
1999,9,3,2400
1999,9,4,2360
1999,9,5,2160
1999,9,6,2560
1999,9,7,2750
1999,9,8,2830
1999,9,9,2880
1999,9,10,2850
1999,9,11,2740
1999,9,12,2510
1999,9,13,2530
1999,9,14,2440
1999,9,15,2340
1999,9,16,3030
1999,9,17,16000
1999,9,18,12400
1999,9,19,8000
1999,9,20,7290
1999,9,21,5740
1999,9,22,6550
1999,9,23,9880
1999,9,24,8350
1999,9,25,7750
1999,9,26,6320
1999,9,27,5140
1999,9,28,4660
1999,9,29,4560
1999,9,30,4520
1999,10,1,7040
1999,10,2,6050
1999,10,3,5290
1999,10,4,5420
1999,10,5,5340
1999,10,6,5880
1999,10,7,6130
1999,10,8,5190
1999,10,9,4680
1999,10,10,5240
1999,10,11,5270
1999,10,12,5300
1999,10,13,4790
1999,10,14,4950
1999,10,15,5790
1999,10,16,5810
1999,10,17,5470
1999,10,18,5360
1999,10,19,5060
1999,10,20,5520
1999,10,21,5140
1999,10,22,4590
1999,10,23,7600
1999,10,24,9000
1999,10,25,7800
1999,10,26,7900
1999,10,27,6900
1999,10,28,6400
1999,10,29,6230
1999,10,30,5530
1999,10,31,5860
1999,11,1,5300
1999,11,2,5880
1999,11,3,6290
1999,11,4,7020
1999,11,5,6400
1999,11,6,6060
1999,11,7,5900
1999,11,8,5580
1999,11,9,4920
1999,11,10,5370
1999,11,11,5560
1999,11,12,5320
1999,11,13,5350
1999,11,14,5190
1999,11,15,5100
1999,11,16,4800
1999,11,17,4900
1999,11,18,4710
1999,11,19,4930
1999,11,20,4230
1999,11,21,4660
1999,11,22,5030
1999,11,23,4750
1999,11,24,4800
1999,11,25,4560
1999,11,26,4780
1999,11,27,9530
1999,11,28,15000
1999,11,29,11800
1999,11,30,9950
1999,12,1,9010
1999,12,2,7340
1999,12,3,6580
1999,12,4,6500
1999,12,5,6880
1999,12,6,6400
1999,12,7,6410
1999,12,8,6320
1999,12,9,5560
1999,12,10,6020
1999,12,11,5410
1999,12,12,5500
1999,12,13,5230
1999,12,14,4780
1999,12,15,5080
1999,12,16,5980
1999,12,17,4790
1999,12,18,5030
1999,12,19,5010
1999,12,20,4440
1999,12,21,4440
1999,12,22,6380
1999,12,23,5850
1999,12,24,5400
1999,12,25,4580
1999,12,26,4270
1999,12,27,4560
1999,12,28,4410
1999,12,29,4200
1999,12,30,4090
1999,12,31,4020
2000,1,1,4050
2000,1,2,4130
2000,1,3,4260
2000,1,4,7290
2000,1,5,16200
2000,1,6,14600
2000,1,7,10400
2000,1,8,9670
2000,1,9,8320
2000,1,10,7530
2000,1,11,10200
2000,1,12,10200
2000,1,13,8410
2000,1,14,7010
2000,1,15,6980
2000,1,16,6320
2000,1,17,8950
2000,1,18,9170
2000,1,19,8460
2000,1,20,8130
2000,1,21,7580
2000,1,22,8800
2000,1,23,8500
2000,1,24,8400
2000,1,25,8500
2000,1,26,9000
2000,1,27,8800
2000,1,28,8100
2000,1,29,7500
2000,1,30,7200
2000,1,31,7800
2000,2,1,7800
2000,2,2,6500
2000,2,3,6300
2000,2,4,6300
2000,2,5,6200
2000,2,6,6300
2000,2,7,6000
2000,2,8,6000
2000,2,9,5800
2000,2,10,5390
2000,2,11,5210
2000,2,12,6080
2000,2,13,5420
2000,2,14,5280
2000,2,15,6000
2000,2,16,6710
2000,2,17,6410
2000,2,18,6410
2000,2,19,5670
2000,2,20,5510
2000,2,21,5540
2000,2,22,5310
2000,2,23,5230
2000,2,24,5450
2000,2,25,7190
2000,2,26,11500
2000,2,27,16900
2000,2,28,32600
2000,2,29,31800
2000,3,1,24200
2000,3,2,19700
2000,3,3,16000
2000,3,4,13200
2000,3,5,12300
2000,3,6,10800
2000,3,7,10300
2000,3,8,10100
2000,3,9,10800
2000,3,10,15300
2000,3,11,19500
2000,3,12,23400
2000,3,13,22600
2000,3,14,17200
2000,3,15,15200
2000,3,16,13500
2000,3,17,15400
2000,3,18,14100
2000,3,19,12300
2000,3,20,11700
2000,3,21,10600
2000,3,22,10200
2000,3,23,10000
2000,3,24,10400
2000,3,25,10500
2000,3,26,11500
2000,3,27,12900
2000,3,28,13200
2000,3,29,25100
2000,3,30,24800
2000,3,31,19300
2000,4,1,14700
2000,4,2,12600
2000,4,3,11600
2000,4,4,18400
2000,4,5,30100
2000,4,6,28100
2000,4,7,23400
2000,4,8,19200
2000,4,9,18400
2000,4,10,22700
2000,4,11,23600
2000,4,12,21100
2000,4,13,20500
2000,4,14,15200
2000,4,15,15300
2000,4,16,17000
2000,4,17,20000
2000,4,18,19000
2000,4,19,20000
2000,4,20,21000
2000,4,21,22000
2000,4,22,25000
2000,4,23,32000
2000,4,24,30000
2000,4,25,28000
2000,4,26,25000
2000,4,27,23000
2000,4,28,20000
2000,4,29,18000
2000,4,30,14000
2000,5,1,12500
2000,5,2,12000
2000,5,3,13000
2000,5,4,12800
2000,5,5,11500
2000,5,6,12000
2000,5,7,12500
2000,5,8,12600
2000,5,9,12700
2000,5,10,13000
2000,5,11,23000
2000,5,12,26000
2000,5,13,25000
2000,5,14,31000
2000,5,15,29000
2000,5,16,28000
2000,5,17,26000
2000,5,18,25000
2000,5,19,26000
2000,5,20,23000
2000,5,21,21000
2000,5,22,20000
2000,5,23,13000
2000,5,24,15000
2000,5,25,20000
2000,5,26,21000
2000,5,27,19000
2000,5,28,16000
2000,5,29,14000
2000,5,30,13000
2000,5,31,12000
2000,6,1,11000
2000,6,2,11000
2000,6,3,10500
2000,6,4,9800
2000,6,5,8900
2000,6,6,8400
2000,6,7,17000
2000,6,8,15000
2000,6,9,12000
2000,6,10,11500
2000,6,11,11000
2000,6,12,12500
2000,6,13,11000
2000,6,14,12500
2000,6,15,12000
2000,6,16,11500
2000,6,17,11800
2000,6,18,11500
2000,6,19,10000
2000,6,20,8500
2000,6,21,7470
2000,6,22,7310
2000,6,23,8300
2000,6,24,7280
2000,6,25,6300
2000,6,26,9230
2000,6,27,9000
2000,6,28,7650
2000,6,29,5990
2000,6,30,5710
2000,7,1,5510
2000,7,2,5600
2000,7,3,5430
2000,7,4,5870
2000,7,5,5770
2000,7,6,5100
2000,7,7,5010
2000,7,8,4820
2000,7,9,4610
2000,7,10,4940
2000,7,11,6880
2000,7,12,8230
2000,7,13,6300
2000,7,14,5250
2000,7,15,4800
2000,7,16,12000
2000,7,17,16000
2000,7,18,13000
2000,7,19,9400
2000,7,20,7800
2000,7,21,7750
2000,7,22,7710
2000,7,23,7040
2000,7,24,6560
2000,7,25,6400
2000,7,26,5510
2000,7,27,5890
2000,7,28,5810
2000,7,29,5200
2000,7,30,4700
2000,7,31,5700
2000,8,1,11000
2000,8,2,12000
2000,8,3,9800
2000,8,4,11500
2000,8,5,8800
2000,8,6,8600
2000,8,7,9000
2000,8,8,9000
2000,8,9,6500
2000,8,10,8000
2000,8,11,8700
2000,8,12,14000
2000,8,13,13000
2000,8,14,9000
2000,8,15,11000
2000,8,16,9000
2000,8,17,9500
2000,8,18,10000
2000,8,19,8800
2000,8,20,8400
2000,8,21,7800
2000,8,22,7300
2000,8,23,6600
2000,8,24,7320
2000,8,25,7740
2000,8,26,6640
2000,8,27,6250
2000,8,28,6000
2000,8,29,5600
2000,8,30,4900
2000,8,31,5000
2000,9,1,4680
2000,9,2,4380
2000,9,3,5490
2000,9,4,6140
2000,9,5,5730
2000,9,6,5030
2000,9,7,5150
2000,9,8,5050
2000,9,9,4690
2000,9,10,4690
2000,9,11,4780
2000,9,12,4590
2000,9,13,4790
2000,9,14,6050
2000,9,15,6420
2000,9,16,6120
2000,9,17,5690
2000,9,18,5230
2000,9,19,4700
2000,9,20,5270
2000,9,21,5400
2000,9,22,4500
2000,9,23,4250
2000,9,24,4500
2000,9,25,4910
2000,9,26,5020
2000,9,27,4400
2000,9,28,4380
2000,9,29,4720
2000,9,30,3990
2000,10,1,4550
2000,10,2,5080
2000,10,3,4130
2000,10,4,3470
2000,10,5,3980
2000,10,6,6030
2000,10,7,4570
2000,10,8,5670
2000,10,9,5440
2000,10,10,4400
2000,10,11,5030
2000,10,12,4600
2000,10,13,4530
2000,10,14,4780
2000,10,15,4420
2000,10,16,4530
2000,10,17,5180
2000,10,18,6310
2000,10,19,9010
2000,10,20,8190
2000,10,21,7750
2000,10,22,7190
2000,10,23,6280
2000,10,24,6690
2000,10,25,6820
2000,10,26,6170
2000,10,27,4320
2000,10,28,6070
2000,10,29,5500
2000,10,30,5480
2000,10,31,5430
2000,11,1,5690
2000,11,2,5240
2000,11,3,5490
2000,11,4,4420
2000,11,5,5220
2000,11,6,5260
2000,11,7,5250
2000,11,8,5310
2000,11,9,5700
2000,11,10,5830
2000,11,11,6210
2000,11,12,7650
2000,11,13,7350
2000,11,14,6850
2000,11,15,8500
2000,11,16,7820
2000,11,17,7420
2000,11,18,7680
2000,11,19,7220
2000,11,20,7000
2000,11,21,6270
2000,11,22,6260
2000,11,23,6040
2000,11,24,6000
2000,11,25,5540
2000,11,26,4960
2000,11,27,6400
2000,11,28,7280
2000,11,29,7090
2000,11,30,7420
2000,12,1,7200
2000,12,2,6710
2000,12,3,6330
2000,12,4,5660
2000,12,5,5350
2000,12,6,4890
2000,12,7,5530
2000,12,8,5110
2000,12,9,4940
2000,12,10,4780
2000,12,11,5050
2000,12,12,5110
2000,12,13,5520
2000,12,14,5990
2000,12,15,4940
2000,12,16,4860
2000,12,17,17600
2000,12,18,37900
2000,12,19,27800
2000,12,20,20200
2000,12,21,14000
2000,12,22,12100
2000,12,23,10800
2000,12,24,9260
2000,12,25,9980
2000,12,26,10000
2000,12,27,9400
2000,12,28,9740
2000,12,29,9950
2000,12,30,9510
2000,12,31,10200
2001,1,1,10600
2001,1,2,9670
2001,1,3,9290
2001,1,4,8510
2001,1,5,8480
2001,1,6,8170
2001,1,7,8220
2001,1,8,7620
2001,1,9,7200
2001,1,10,7520
2001,1,11,7650
2001,1,12,7140
2001,1,13,7900
2001,1,14,7250
2001,1,15,6790
2001,1,16,6710
2001,1,17,6730
2001,1,18,7170
2001,1,19,6650
2001,1,20,6700
2001,1,21,6720
2001,1,22,6580
2001,1,23,6550
2001,1,24,5480
2001,1,25,4860
2001,1,26,4280
2001,1,27,4050
2001,1,28,4430
2001,1,29,4200
2001,1,30,4230
2001,1,31,4770
2001,2,1,5540
2001,2,2,5390
2001,2,3,5330
2001,2,4,4880
2001,2,5,4730
2001,2,6,4800
2001,2,7,4770
2001,2,8,4690
2001,2,9,4990
2001,2,10,6740
2001,2,11,7610
2001,2,12,6410
2001,2,13,6290
2001,2,14,6610
2001,2,15,7380
2001,2,16,6980
2001,2,17,6500
2001,2,18,5820
2001,2,19,5520
2001,2,20,5690
2001,2,21,5950
2001,2,22,5780
2001,2,23,6000
2001,2,24,5730
2001,2,25,5810
2001,2,26,6200
2001,2,27,5800
2001,2,28,5380
2001,3,1,5450
2001,3,2,5150
2001,3,3,5030
2001,3,4,4840
2001,3,5,5040
2001,3,6,4560
2001,3,7,5010
2001,3,8,5170
2001,3,9,5670
2001,3,10,5290
2001,3,11,5570
2001,3,12,5740
2001,3,13,6030
2001,3,14,6790
2001,3,15,6580
2001,3,16,7760
2001,3,17,8240
2001,3,18,8040
2001,3,19,7460
2001,3,20,8200
2001,3,21,8800
2001,3,22,12100
2001,3,23,15400
2001,3,24,11900
2001,3,25,9980
2001,3,26,8840
2001,3,27,9000
2001,3,28,7850
2001,3,29,7340
2001,3,30,8940
2001,3,31,10300
2001,4,1,9210
2001,4,2,8730
2001,4,3,8130
2001,4,4,8880
2001,4,5,10500
2001,4,6,11900
2001,4,7,13100
2001,4,8,22600
2001,4,9,27900
2001,4,10,30800
2001,4,11,30900
2001,4,12,26800
2001,4,13,28800
2001,4,14,31900
2001,4,15,30500
2001,4,16,28500
2001,4,17,26900
2001,4,18,25000
2001,4,19,22700
2001,4,20,19900
2001,4,21,18600
2001,4,22,21900
2001,4,23,31100
2001,4,24,34000
2001,4,25,34800
2001,4,26,31400
2001,4,27,26000
2001,4,28,21900
2001,4,29,19600
2001,4,30,16200
2001,5,1,14600
2001,5,2,13600
2001,5,3,12900
2001,5,4,12600
2001,5,5,12300
2001,5,6,11400
2001,5,7,9220
2001,5,8,9770
2001,5,9,9780
2001,5,10,9120
2001,5,11,6790
2001,5,12,7020
2001,5,13,6760
2001,5,14,6980
2001,5,15,7560
2001,5,16,6090
2001,5,17,5190
2001,5,18,5220
2001,5,19,4050
2001,5,20,4320
2001,5,21,4770
2001,5,22,4560
2001,5,23,4960
2001,5,24,6860
2001,5,25,8330
2001,5,26,8950
2001,5,27,10100
2001,5,28,13000
2001,5,29,12800
2001,5,30,11600
2001,5,31,11100
2001,6,1,10100
2001,6,2,11900
2001,6,3,15400
2001,6,4,17100
2001,6,5,14400
2001,6,6,13500
2001,6,7,11700
2001,6,8,10900
2001,6,9,10200
2001,6,10,9890
2001,6,11,8440
2001,6,12,8840
2001,6,13,8500
2001,6,14,8480
2001,6,15,7540
2001,6,16,7610
2001,6,17,7780
2001,6,18,9170
2001,6,19,8910
2001,6,20,8250
2001,6,21,8000
2001,6,22,7530
2001,6,23,6890
2001,6,24,7780
2001,6,25,10600
2001,6,26,11000
2001,6,27,8890
2001,6,28,9180
2001,6,29,7910
2001,6,30,7540
2001,7,1,7950
2001,7,2,9550
2001,7,3,9780
2001,7,4,8880
2001,7,5,10300
2001,7,6,8690
2001,7,7,7150
2001,7,8,6200
2001,7,9,5810
2001,7,10,5010
2001,7,11,6730
2001,7,12,4980
2001,7,13,4010
2001,7,14,3410
2001,7,15,3490
2001,7,16,4260
2001,7,17,4420
2001,7,18,4020
2001,7,19,2860
2001,7,20,3060
2001,7,21,2480
2001,7,22,3410
2001,7,23,3020
2001,7,24,2650
2001,7,25,1970
2001,7,26,2460
2001,7,27,3540
2001,7,28,3280
2001,7,29,2900
2001,7,30,2530
2001,7,31,2970
2001,8,1,2990
2001,8,2,1950
2001,8,3,2270
2001,8,4,2830
2001,8,5,3750
2001,8,6,3190
2001,8,7,2620
2001,8,8,2630
2001,8,9,2540
2001,8,10,3010
2001,8,11,2980
2001,8,12,2620
2001,8,13,2740
2001,8,14,2500
2001,8,15,2720
2001,8,16,2260
2001,8,17,2320
2001,8,18,2660
2001,8,19,2380
2001,8,20,3010
2001,8,21,2660
2001,8,22,2340
2001,8,23,2650
2001,8,24,2500
2001,8,25,2340
2001,8,26,2260
2001,8,27,2200
2001,8,28,2880
2001,8,29,2190
2001,8,30,2130
2001,8,31,2700
2001,9,1,2600
2001,9,2,3050
2001,9,3,2690
2001,9,4,3340
2001,9,5,2720
2001,9,6,2720
2001,9,7,2310
2001,9,8,2600
2001,9,9,2540
2001,9,10,2380
2001,9,11,2270
2001,9,12,2510
2001,9,13,3130
2001,9,14,2850
2001,9,15,2820
2001,9,16,2260
2001,9,17,2670
2001,9,18,2090
2001,9,19,2520
2001,9,20,2760
2001,9,21,3000
2001,9,22,2810
2001,9,23,3190
2001,9,24,3150
2001,9,25,3250
2001,9,26,4400
2001,9,27,4640
2001,9,28,2970
2001,9,29,3630
2001,9,30,2770
2001,10,1,2860
2001,10,2,2550
2001,10,3,2710
2001,10,4,2740
2001,10,5,2570
2001,10,6,2620
2001,10,7,2460
2001,10,8,2500
2001,10,9,2500
2001,10,10,2750
2001,10,11,2660
2001,10,12,2670
2001,10,13,2670
2001,10,14,2920
2001,10,15,3050
2001,10,16,2950
2001,10,17,3100
2001,10,18,2790
2001,10,19,3010
2001,10,20,2780
2001,10,21,2740
2001,10,22,3630
2001,10,23,3030
2001,10,24,2800
2001,10,25,2870
2001,10,26,3200
2001,10,27,3500
2001,10,28,2610
2001,10,29,2790
2001,10,30,3730
2001,10,31,1850
2001,11,1,2550
2001,11,2,3120
2001,11,3,3440
2001,11,4,2820
2001,11,5,3880
2001,11,6,3520
2001,11,7,3580
2001,11,8,3480
2001,11,9,3080
2001,11,10,3180
2001,11,11,3420
2001,11,12,3230
2001,11,13,3320
2001,11,14,3500
2001,11,15,3400
2001,11,16,3100
2001,11,17,3300
2001,11,18,3300
2001,11,19,2600
2001,11,20,2800
2001,11,21,3270
2001,11,22,2560
2001,11,23,2690
2001,11,24,2300
2001,11,25,2800
2001,11,26,3000
2001,11,27,3440
2001,11,28,3430
2001,11,29,3350
2001,11,30,3450
2001,12,1,4700
2001,12,2,5500
2001,12,3,5720
2001,12,4,5500
2001,12,5,4680
2001,12,6,4400
2001,12,7,4050
2001,12,8,4420
2001,12,9,4400
2001,12,10,4210
2001,12,11,4400
2001,12,12,4080
2001,12,13,3720
2001,12,14,3410
2001,12,15,4610
2001,12,16,5440
2001,12,17,5120
2001,12,18,5020
2001,12,19,6000
2001,12,20,5040
2001,12,21,5280
2001,12,22,4650
2001,12,23,4590
2001,12,24,4640
2001,12,25,4940
2001,12,26,4470
2001,12,27,4090
2001,12,28,4180
2001,12,29,3880
2001,12,30,3840
2001,12,31,3900
2002,1,1,3990
2002,1,2,4060
2002,1,3,3840
2002,1,4,3720
2002,1,5,3460
2002,1,6,3470
2002,1,7,3080
2002,1,8,2650
2002,1,9,3050
2002,1,10,3270
2002,1,11,3460
2002,1,12,3410
2002,1,13,3240
2002,1,14,3720
2002,1,15,3420
2002,1,16,3060
2002,1,17,3280
2002,1,18,3340
2002,1,19,3200
2002,1,20,3000
2002,1,21,3140
2002,1,22,2780
2002,1,23,3090
2002,1,24,3430
2002,1,25,4300
2002,1,26,4260
2002,1,27,4320
2002,1,28,4790
2002,1,29,3610
2002,1,30,5120
2002,1,31,5680
2002,2,1,5610
2002,2,2,6930
2002,2,3,7500
2002,2,4,7770
2002,2,5,7710
2002,2,6,6750
2002,2,7,6070
2002,2,8,5890
2002,2,9,6140
2002,2,10,5910
2002,2,11,12500
2002,2,12,11700
2002,2,13,9840
2002,2,14,9180
2002,2,15,8260
2002,2,16,8190
2002,2,17,8690
2002,2,18,7820
2002,2,19,7340
2002,2,20,7120
2002,2,21,7960
2002,2,22,9060
2002,2,23,9710
2002,2,24,8970
2002,2,25,8940
2002,2,26,7630
2002,2,27,8150
2002,2,28,9250
2002,3,1,8330
2002,3,2,8030
2002,3,3,8900
2002,3,4,10200
2002,3,5,9950
2002,3,6,8810
2002,3,7,8690
2002,3,8,8300
2002,3,9,7950
2002,3,10,9350
2002,3,11,10800
2002,3,12,10100
