STATION,NAME,DATE,YEAR,MONTH,DAY,TAVG,TMAX,TMIN
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/30/1958,1958,1,30.00,,36,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",1/31/1958,1958,1,31.00,,34,21
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/1/1958,1958,2,1.00,,33,11
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/2/1958,1958,2,2.00,,31,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/3/1958,1958,2,3.00,,24,12
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/4/1958,1958,2,4.00,,25,11
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/5/1958,1958,2,5.00,,31,18
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/6/1958,1958,2,6.00,,31,13
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/7/1958,1958,2,7.00,,27,15
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/8/1958,1958,2,8.00,,26,14
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/9/1958,1958,2,9.00,,15,12
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/10/1958,1958,2,10.00,,20,-1
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/11/1958,1958,2,11.00,,22,-5
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/12/1958,1958,2,12.00,,27,-6
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/13/1958,1958,2,13.00,,19,2
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/14/1958,1958,2,14.00,,19,6
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/15/1958,1958,2,15.00,,19,-3
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/16/1958,1958,2,16.00,,11,3
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/17/1958,1958,2,17.00,,3,-8
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/18/1958,1958,2,18.00,,8,-18
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/19/1958,1958,2,19.00,,20,7
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/20/1958,1958,2,20.00,,21,10
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/21/1958,1958,2,21.00,,35,11
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/22/1958,1958,2,22.00,,38,22
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/23/1958,1958,2,23.00,,36,9
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/24/1958,1958,2,24.00,,45,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/25/1958,1958,2,25.00,,40,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/26/1958,1958,2,26.00,,37,22
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/27/1958,1958,2,27.00,,40,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/28/1958,1958,2,28.00,,41,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/1/1958,1958,3,1.00,,34,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/2/1958,1958,3,2.00,,40,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/3/1958,1958,3,3.00,,43,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/4/1958,1958,3,4.00,,39,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/5/1958,1958,3,5.00,,44,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/6/1958,1958,3,6.00,,43,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/7/1958,1958,3,7.00,,39,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/8/1958,1958,3,8.00,,32,22
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/9/1958,1958,3,9.00,,34,19
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/10/1958,1958,3,10.00,,40,23
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/11/1958,1958,3,11.00,,44,23
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/12/1958,1958,3,12.00,,38,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/13/1958,1958,3,13.00,,44,25
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/14/1958,1958,3,14.00,,36,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/15/1958,1958,3,15.00,,36,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/16/1958,1958,3,16.00,,37,27
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/17/1958,1958,3,17.00,,40,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/18/1958,1958,3,18.00,,43,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/19/1958,1958,3,19.00,,43,28
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/20/1958,1958,3,20.00,,39,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/21/1958,1958,3,21.00,,39,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/22/1958,1958,3,22.00,,42,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/23/1958,1958,3,23.00,,43,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/24/1958,1958,3,24.00,,52,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/25/1958,1958,3,25.00,,43,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/26/1958,1958,3,26.00,,51,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/27/1958,1958,3,27.00,,49,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/28/1958,1958,3,28.00,,52,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/29/1958,1958,3,29.00,,55,23
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/30/1958,1958,3,30.00,,58,25
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/31/1958,1958,3,31.00,,44,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/1/1958,1958,4,1.00,,45,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/2/1958,1958,4,2.00,,45,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/3/1958,1958,4,3.00,,55,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/4/1958,1958,4,4.00,,56,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/5/1958,1958,4,5.00,,63,25
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/6/1958,1958,4,6.00,,45,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/7/1958,1958,4,7.00,,43,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/8/1958,1958,4,8.00,,37,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/9/1958,1958,4,9.00,,46,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/10/1958,1958,4,10.00,,55,28
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/11/1958,1958,4,11.00,,43,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/12/1958,1958,4,12.00,,43,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/13/1958,1958,4,13.00,,62,38
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/14/1958,1958,4,14.00,,63,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/15/1958,1958,4,15.00,,71,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/16/1958,1958,4,16.00,,73,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/17/1958,1958,4,17.00,,78,45
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/18/1958,1958,4,18.00,,80,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/19/1958,1958,4,19.00,,76,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/20/1958,1958,4,20.00,,75,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/21/1958,1958,4,21.00,,81,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/22/1958,1958,4,22.00,,72,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/23/1958,1958,4,23.00,,70,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/24/1958,1958,4,24.00,,75,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/25/1958,1958,4,25.00,,59,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/26/1958,1958,4,26.00,,55,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/27/1958,1958,4,27.00,,56,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/28/1958,1958,4,28.00,,45,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/29/1958,1958,4,29.00,,58,45
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/30/1958,1958,4,30.00,,56,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/1/1958,1958,5,1.00,,70,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/2/1958,1958,5,2.00,,63,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/3/1958,1958,5,3.00,,48,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/4/1958,1958,5,4.00,,62,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/5/1958,1958,5,5.00,,56,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/6/1958,1958,5,6.00,,57,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/7/1958,1958,5,7.00,,47,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/8/1958,1958,5,8.00,,49,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/9/1958,1958,5,9.00,,59,38
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/10/1958,1958,5,10.00,,62,28
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/11/1958,1958,5,11.00,,77,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/12/1958,1958,5,12.00,,65,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/13/1958,1958,5,13.00,,55,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/14/1958,1958,5,14.00,,58,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/15/1958,1958,5,15.00,,55,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/16/1958,1958,5,16.00,,65,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/17/1958,1958,5,17.00,,79,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/18/1958,1958,5,18.00,,72,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/19/1958,1958,5,19.00,,75,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/20/1958,1958,5,20.00,,76,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/21/1958,1958,5,21.00,,66,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/22/1958,1958,5,22.00,,71,38
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/23/1958,1958,5,23.00,,65,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/24/1958,1958,5,24.00,,73,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/25/1958,1958,5,25.00,,65,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/26/1958,1958,5,26.00,,68,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/27/1958,1958,5,27.00,,77,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/28/1958,1958,5,28.00,,81,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/29/1958,1958,5,29.00,,57,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/30/1958,1958,5,30.00,,74,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/31/1958,1958,5,31.00,,84,46
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/1/1958,1958,6,1.00,,86,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/2/1958,1958,6,2.00,,68,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/3/1958,1958,6,3.00,,70,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/4/1958,1958,6,4.00,,77,45
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/5/1958,1958,6,5.00,,79,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/6/1958,1958,6,6.00,,65,46
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/7/1958,1958,6,7.00,,72,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/8/1958,1958,6,8.00,,69,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/9/1958,1958,6,9.00,,71,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/10/1958,1958,6,10.00,,57,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/11/1958,1958,6,11.00,,78,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/12/1958,1958,6,12.00,,77,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/13/1958,1958,6,13.00,,69,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/14/1958,1958,6,14.00,,67,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/15/1958,1958,6,15.00,,69,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/16/1958,1958,6,16.00,,69,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/17/1958,1958,6,17.00,,61,46
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/18/1958,1958,6,18.00,,70,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/19/1958,1958,6,19.00,,75,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/20/1958,1958,6,20.00,,66,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/21/1958,1958,6,21.00,,68,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/22/1958,1958,6,22.00,,72,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/23/1958,1958,6,23.00,,74,46
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/24/1958,1958,6,24.00,,78,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/25/1958,1958,6,25.00,,83,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/26/1958,1958,6,26.00,,72,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/27/1958,1958,6,27.00,,77,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/28/1958,1958,6,28.00,,79,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/29/1958,1958,6,29.00,,85,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/30/1958,1958,6,30.00,,87,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/1/1958,1958,7,1.00,,94,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/2/1958,1958,7,2.00,,90,70
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/3/1958,1958,7,3.00,,84,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/4/1958,1958,7,4.00,,78,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/5/1958,1958,7,5.00,,70,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/6/1958,1958,7,6.00,,82,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/7/1958,1958,7,7.00,,83,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/8/1958,1958,7,8.00,,82,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/9/1958,1958,7,9.00,,75,61
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/10/1958,1958,7,10.00,,84,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/11/1958,1958,7,11.00,,83,69
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/12/1958,1958,7,12.00,,82,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/13/1958,1958,7,13.00,,86,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/14/1958,1958,7,14.00,,81,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/15/1958,1958,7,15.00,,89,70
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/16/1958,1958,7,16.00,,85,69
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/17/1958,1958,7,17.00,,77,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/18/1958,1958,7,18.00,,78,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/19/1958,1958,7,19.00,,74,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/20/1958,1958,7,20.00,,71,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/21/1958,1958,7,21.00,,80,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/22/1958,1958,7,22.00,,71,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/23/1958,1958,7,23.00,,80,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/24/1958,1958,7,24.00,,84,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/25/1958,1958,7,25.00,,88,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/26/1958,1958,7,26.00,,88,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/27/1958,1958,7,27.00,,86,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/28/1958,1958,7,28.00,,76,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/29/1958,1958,7,29.00,,86,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/30/1958,1958,7,30.00,,85,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/31/1958,1958,7,31.00,,71,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/1/1958,1958,8,1.00,,81,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/2/1958,1958,8,2.00,,86,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/3/1958,1958,8,3.00,,87,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/4/1958,1958,8,4.00,,86,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/5/1958,1958,8,5.00,,85,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/6/1958,1958,8,6.00,,90,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/7/1958,1958,8,7.00,,87,69
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/8/1958,1958,8,8.00,,83,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/9/1958,1958,8,9.00,,78,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/10/1958,1958,8,10.00,,79,61
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/11/1958,1958,8,11.00,,82,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/12/1958,1958,8,12.00,,81,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/13/1958,1958,8,13.00,,88,66
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/14/1958,1958,8,14.00,,87,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/15/1958,1958,8,15.00,,85,66
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/16/1958,1958,8,16.00,,81,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/17/1958,1958,8,17.00,,81,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/18/1958,1958,8,18.00,,69,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/19/1958,1958,8,19.00,,76,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/20/1958,1958,8,20.00,,86,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/21/1958,1958,8,21.00,,91,66
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/22/1958,1958,8,22.00,,78,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/23/1958,1958,8,23.00,,76,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/24/1958,1958,8,24.00,,77,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/25/1958,1958,8,25.00,,76,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/26/1958,1958,8,26.00,,72,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/27/1958,1958,8,27.00,,76,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/28/1958,1958,8,28.00,,81,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/29/1958,1958,8,29.00,,86,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/30/1958,1958,8,30.00,,90,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/31/1958,1958,8,31.00,,91,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/1/1958,1958,9,1.00,,72,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/2/1958,1958,9,2.00,,70,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/3/1958,1958,9,3.00,,76,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/4/1958,1958,9,4.00,,78,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/5/1958,1958,9,5.00,,80,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/6/1958,1958,9,6.00,,82,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/7/1958,1958,9,7.00,,72,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/8/1958,1958,9,8.00,,67,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/9/1958,1958,9,9.00,,70,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/10/1958,1958,9,10.00,,72,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/11/1958,1958,9,11.00,,60,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/12/1958,1958,9,12.00,,70,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/13/1958,1958,9,13.00,,73,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/14/1958,1958,9,14.00,,80,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/15/1958,1958,9,15.00,,88,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/16/1958,1958,9,16.00,,76,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/17/1958,1958,9,17.00,,63,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/18/1958,1958,9,18.00,,64,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/19/1958,1958,9,19.00,,63,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/20/1958,1958,9,20.00,,64,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/21/1958,1958,9,21.00,,61,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/22/1958,1958,9,22.00,,73,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/23/1958,1958,9,23.00,,79,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/24/1958,1958,9,24.00,,74,45
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/25/1958,1958,9,25.00,,83,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/26/1958,1958,9,26.00,,79,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/27/1958,1958,9,27.00,,63,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/28/1958,1958,9,28.00,,62,45
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/29/1958,1958,9,29.00,,66,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/30/1958,1958,9,30.00,,61,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/1/1958,1958,10,1.00,,60,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/2/1958,1958,10,2.00,,61,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/3/1958,1958,10,3.00,,63,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/4/1958,1958,10,4.00,,67,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/5/1958,1958,10,5.00,,60,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/6/1958,1958,10,6.00,,55,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/7/1958,1958,10,7.00,,65,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/8/1958,1958,10,8.00,,69,45
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/9/1958,1958,10,9.00,,77,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/10/1958,1958,10,10.00,,80,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/11/1958,1958,10,11.00,,57,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/12/1958,1958,10,12.00,,49,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/13/1958,1958,10,13.00,,44,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/14/1958,1958,10,14.00,,52,21
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/15/1958,1958,10,15.00,,57,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/16/1958,1958,10,16.00,,82,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/17/1958,1958,10,17.00,,70,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/18/1958,1958,10,18.00,,56,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/19/1958,1958,10,19.00,,58,28
