Year,Month,Avg_Temp_F,state_cd
1993,11,51.7,AL
1993,12,45.3,AL
1994,01,40.8,AL
1994,02,50.3,AL
1994,03,55.7,AL
1994,04,64.7,AL
1994,05,68.4,AL
1994,06,77.8,AL
1994,07,77.6,AL
1994,08,77.2,AL
1994,09,72.2,AL
1994,10,64,AL
1994,11,58,AL
1994,12,49.9,AL
1995,01,45.4,AL
1995,02,47.6,AL
1995,03,58.2,AL
1995,04,63.2,AL
1995,05,72.1,AL
1995,06,75.2,AL
1995,07,81.1,AL
1995,08,81.9,AL
1995,09,73.7,AL
1995,10,63.6,AL
1995,11,49.7,AL
1995,12,44.7,AL
1996,01,43.5,AL
1996,02,47.3,AL
1996,03,50.9,AL
1996,04,60,AL
1996,05,73,AL
1996,06,76.7,AL
1996,07,79.6,AL
1996,08,77.9,AL
1996,09,72.1,AL
1996,10,62.7,AL
1996,11,52.7,AL
1996,12,49.1,AL
1997,01,45.9,AL
1997,02,50.8,AL
1997,03,61.2,AL
1997,04,58.8,AL
1997,05,67.2,AL
1997,06,74,AL
1997,07,80.1,AL
1997,08,77.7,AL
1997,09,74.8,AL
1997,10,63.1,AL
1997,11,50,AL
1997,12,44.8,AL
1998,01,47.8,AL
1998,02,49.2,AL
1998,03,53.4,AL
1998,04,61.6,AL
1998,05,73.6,AL
1998,06,80.7,AL
1998,07,81.8,AL
1998,08,79.9,AL
1998,09,77.4,AL
1998,10,66.8,AL
1998,11,57.9,AL
1998,12,51.4,AL
1999,01,49.4,AL
1999,02,51.8,AL
1999,03,52.8,AL
1999,04,67.1,AL
1999,05,69.5,AL
1999,06,76.7,AL
1999,07,80.5,AL
1999,08,81.8,AL
1999,09,73.3,AL
1999,10,63.6,AL
1999,11,56.2,AL
1999,12,47,AL
2000,01,46.5,AL
2000,02,52.3,AL
2000,03,58.9,AL
2000,04,60.1,AL
2000,05,74,AL
2000,06,77.6,AL
2000,07,81.9,AL
2000,08,81,AL
2000,09,73.9,AL
2000,10,64.6,AL
2000,11,52.8,AL
2000,12,39.2,AL
2001,01,41.2,AL
2001,02,52.6,AL
2001,03,51.4,AL
2001,04,64.7,AL
2001,05,70.6,AL
2001,06,75.8,AL
2001,07,79.7,AL
2001,08,78.5,AL
2001,09,71.9,AL
2001,10,60.6,AL
2001,11,58.8,AL
2001,12,50.6,AL
2002,01,46.8,AL
2002,02,46,AL
2002,03,55,AL
2002,04,66.4,AL
2002,05,70.2,AL
2002,06,77.2,AL
2002,07,80.3,AL
2002,08,79.7,AL
2002,09,77.3,AL
2002,10,67.8,AL
2002,11,51,AL
2002,12,45.2,AL
2003,01,40,AL
2003,02,48,AL
2003,03,57.6,AL
2003,04,63.3,AL
2003,05,71.6,AL
2003,06,75.6,AL
2003,07,78.5,AL
2003,08,79.4,AL
2003,09,73.1,AL
2003,10,63.5,AL
2003,11,58.2,AL
2003,12,44,AL
2004,01,44.2,AL
2004,02,45.4,AL
2004,03,59,AL
2004,04,61.2,AL
2004,05,72.7,AL
2004,06,76.8,AL
2004,07,79.2,AL
2004,08,76.3,AL
2004,09,73.8,AL
2004,10,68.5,AL
2004,11,57.8,AL
2004,12,45.1,AL
2005,01,49.2,AL
2005,02,51.2,AL
2005,03,53.5,AL
2005,04,61,AL
2005,05,68.3,AL
2005,06,76.7,AL
2005,07,80.4,AL
2005,08,80.5,AL
2005,09,76.9,AL
2005,10,63.8,AL
2005,11,55.8,AL
2005,12,43.4,AL
2006,01,51.1,AL
2006,02,46.1,AL
2006,03,56.1,AL
2006,04,67.5,AL
2006,05,70.4,AL
2006,06,78.1,AL
2006,07,81.9,AL
2006,08,82.3,AL
2006,09,72.8,AL
2006,10,61.9,AL
2006,11,52.8,AL
2006,12,49.4,AL
2007,01,46.7,AL
2007,02,44.8,AL
2007,03,60,AL
2007,04,60,AL
2007,05,71.2,AL
2007,06,78.8,AL
2007,07,79.2,AL
2007,08,84.4,AL
2007,09,76,AL
2007,10,66.5,AL
2007,11,53.6,AL
2007,12,51.6,AL
2008,01,43,AL
2008,02,49.2,AL
2008,03,55.2,AL
2008,04,62.8,AL
2008,05,70.3,AL
2008,06,78.7,AL
2008,07,80,AL
2008,08,78.4,AL
2008,09,74.5,AL
2008,10,62.2,AL
2008,11,51,AL
2008,12,49.7,AL
2009,01,45.3,AL
2009,02,48.2,AL
2009,03,57.3,AL
2009,04,61.4,AL
2009,05,71.2,AL
2009,06,79.4,AL
2009,07,78.1,AL
2009,08,78,AL
2009,09,75,AL
2009,10,62.8,AL
2009,11,53.4,AL
2009,12,44.8,AL
2010,01,40,AL
2010,02,40.6,AL
2010,03,51.2,AL
2010,04,64.2,AL
2010,05,73.3,AL
2010,06,80.9,AL
2010,07,82.6,AL
2010,08,83,AL
2010,09,76.9,AL
2010,10,64.3,AL
2010,11,55.2,AL
2010,12,40.3,AL
2011,01,41.1,AL
2011,02,49.5,AL
2011,03,57.8,AL
2011,04,65.7,AL
2011,05,69.9,AL
2011,06,81.2,AL
2011,07,81.7,AL
2011,08,81.8,AL
2011,09,72.1,AL
2011,10,60.6,AL
2011,11,55.3,AL
2011,12,49.3,AL
2012,01,50.1,AL
2012,02,52.1,AL
2012,03,64.6,AL
2012,04,65,AL
2012,05,73.4,AL
2012,06,76.8,AL
2012,07,81.6,AL
2012,08,78.1,AL
2012,09,73,AL
2012,10,62.2,AL
2012,11,51.2,AL
2012,12,50.9,AL
2013,01,50,AL
2013,02,48,AL
2013,03,49.8,AL
2013,04,62.2,AL
2013,05,68.2,AL
2013,06,78,AL
2013,07,77.7,AL
2013,08,77.9,AL
2013,09,75,AL
2013,10,64.9,AL
2013,11,51.6,AL
2013,12,47.9,AL
2014,01,37.3,AL
2014,02,47.3,AL
2014,03,52.3,AL
2014,04,62.4,AL
2014,05,70.2,AL
2014,06,77.9,AL
2014,07,77.8,AL
2014,08,79.5,AL
2014,09,76.3,AL
2014,10,65.2,AL
2014,11,48.2,AL
2014,12,50,AL
2015,01,43.6,AL
2015,02,41.3,AL
2015,03,57.8,AL
2015,04,66,AL
2015,05,71.8,AL
2015,06,78.8,AL
2015,07,81.6,AL
2015,08,79,AL
2015,09,74.4,AL
2015,10,65,AL
2015,11,59.2,AL
2015,12,56.9,AL
2016,01,43,AL
2016,02,49.8,AL
2016,03,59.7,AL
2016,04,63.6,AL
2016,05,70.2,AL
2016,06,79.2,AL
2016,07,82,AL
2016,08,81.6,AL
2016,09,78.6,AL
2016,10,68.5,AL
2016,11,57.8,AL
2016,12,50.1,AL
2017,01,52.4,AL
2017,02,55.6,AL
2017,03,58.3,AL
2017,04,67.2,AL
2017,05,69.9,AL
2017,06,75.8,AL
2017,07,80.6,AL
2017,08,78.8,AL
2017,09,73.4,AL
2017,10,65.8,AL
2017,11,55.6,AL
2017,12,46.9,AL
2018,01,40.3,AL
2018,02,57.9,AL
2018,03,55.2,AL
2018,04,59.3,AL
2018,05,74.4,AL
2018,06,79.2,AL
2018,07,80.6,AL
2018,08,79.5,AL
2018,09,79.4,AL
2018,10,67.5,AL
1895,01,40.4,AZ
1895,02,43.5,AZ
1895,03,50,AZ
1895,04,58.3,AZ
1895,05,65.8,AZ
1895,06,71.6,AZ
1895,07,78.3,AZ
1895,08,77.8,AZ
1895,09,71.5,AZ
1895,10,61.2,AZ
1895,11,46,AZ
1895,12,37.5,AZ
1896,01,44.6,AZ
1896,02,45.3,AZ
1896,03,51.3,AZ
1896,04,55.2,AZ
1896,05,65.8,AZ
1896,06,77.9,AZ
1896,07,78.5,AZ
1896,08,77.3,AZ
1896,09,71.5,AZ
1896,10,60.8,AZ
1896,11,48.3,AZ
1896,12,43.3,AZ
1897,01,41.2,AZ
1897,02,41.8,AZ
1897,03,45.1,AZ
1897,04,57.4,AZ
1897,05,68.1,AZ
1897,06,72.7,AZ
1897,07,78.8,AZ
1897,08,79,AZ
1897,09,72.2,AZ
1897,10,58.5,AZ
1897,11,50.3,AZ
1897,12,38.4,AZ
1898,01,35.1,AZ
1898,02,46.9,AZ
1898,03,47,AZ
1898,04,61.7,AZ
1898,05,63.6,AZ
1898,06,75.9,AZ
1898,07,81,AZ
1898,08,79.5,AZ
1898,09,73,AZ
1898,10,60.6,AZ
1898,11,48.2,AZ
1898,12,35.7,AZ
1899,01,38,AZ
1899,02,43.2,AZ
1899,03,50.1,AZ
1899,04,58.3,AZ
1899,05,61.4,AZ
1899,06,74.7,AZ
1899,07,80.2,AZ
1899,08,76,AZ
1899,09,75.1,AZ
1899,10,59,AZ
1899,11,51,AZ
1899,12,43,AZ
1900,01,45.5,AZ
1900,02,45.9,AZ
1900,03,55,AZ
1900,04,52.9,AZ
1900,05,67.1,AZ
1900,06,76.1,AZ
1900,07,81,AZ
1900,08,75,AZ
1900,09,68.3,AZ
1900,10,60.6,AZ
1900,11,51.1,AZ
1900,12,42.3,AZ
1901,01,41.5,AZ
1901,02,45.3,AZ
1901,03,48.8,AZ
1901,04,54.8,AZ
1901,05,65.6,AZ
1901,06,72.8,AZ
1901,07,82.4,AZ
1901,08,79.6,AZ
1901,09,71.4,AZ
1901,10,62.1,AZ
1901,11,52.7,AZ
1901,12,42.3,AZ
1902,01,41.9,AZ
1902,02,45.7,AZ
1902,03,46,AZ
1902,04,59.5,AZ
1902,05,65.4,AZ
1902,06,76.8,AZ
1902,07,77.8,AZ
1902,08,78,AZ
1902,09,72.1,AZ
1902,10,62.8,AZ
1902,11,48.9,AZ
1902,12,40.9,AZ
1903,01,41.4,AZ
1903,02,38.1,AZ
1903,03,49.4,AZ
1903,04,56.4,AZ
1903,05,64.3,AZ
1903,06,74.2,AZ
1903,07,79.7,AZ
1903,08,79.6,AZ
1903,09,70.8,AZ
1903,10,60.6,AZ
1903,11,52.2,AZ
1903,12,41.2,AZ
1904,01,37.7,AZ
1904,02,48.6,AZ
1904,03,53,AZ
1904,04,57.7,AZ
1904,05,66,AZ
1904,06,74.6,AZ
1904,07,78.3,AZ
1904,08,77.4,AZ
1904,09,70.9,AZ
1904,10,59.9,AZ
1904,11,50.1,AZ
1904,12,41.6,AZ
1905,01,43.1,AZ
1905,02,44.6,AZ
1905,03,50.7,AZ
1905,04,55.3,AZ
1905,05,61.1,AZ
1905,06,73.1,AZ
1905,07,78.8,AZ
1905,08,79.4,AZ
1905,09,72.7,AZ
1905,10,60,AZ
1905,11,48.8,AZ
1905,12,37.8,AZ
1906,01,39,AZ
1906,02,47.6,AZ
1906,03,49.8,AZ
1906,04,55.7,AZ
1906,05,63.9,AZ
1906,06,73.1,AZ
1906,07,80.2,AZ
1906,08,75.8,AZ
1906,09,70.3,AZ
1906,10,60,AZ
1906,11,48,AZ
1906,12,44.8,AZ
1907,01,42.2,AZ
1907,02,49.7,AZ
1907,03,51,AZ
1907,04,58.5,AZ
1907,05,61.4,AZ
1907,06,69.8,AZ
1907,07,78.9,AZ
1907,08,76.8,AZ
1907,09,71.5,AZ
1907,10,61.3,AZ
1907,11,48.8,AZ
1907,12,43.5,AZ
1908,01,42.9,AZ
1908,02,44.2,AZ
1908,03,51.6,AZ
1908,04,57.2,AZ
1908,05,61.1,AZ
1908,06,71.9,AZ
1908,07,79.4,AZ
1908,08,77.3,AZ
1908,09,70.6,AZ
1908,10,56.8,AZ
1908,11,49.9,AZ
1908,12,41.8,AZ
1909,01,45.4,AZ
1909,02,43.5,AZ
1909,03,46.4,AZ
1909,04,56.1,AZ
1909,05,62.4,AZ
1909,06,75,AZ
1909,07,79.6,AZ
1909,08,76.8,AZ
1909,09,70,AZ
1909,10,60.9,AZ
1909,11,49.6,AZ
1909,12,35.8,AZ
1910,01,40.4,AZ
1910,02,43.4,AZ
1910,03,55.4,AZ
1910,04,59.2,AZ
1910,05,68.3,AZ
1910,06,75.6,AZ
1910,07,80.3,AZ
1910,08,79.3,AZ
1910,09,74.7,AZ
1910,10,61.4,AZ
1910,11,51.5,AZ
1910,12,44.7,AZ
1911,01,45.3,AZ
1911,02,43.1,AZ
1911,03,53,AZ
1911,04,56.5,AZ
1911,05,63.8,AZ
1911,06,73.5,AZ
1911,07,77.7,AZ
1911,08,77.9,AZ
1911,09,72.7,AZ
1911,10,59.1,AZ
1911,11,46.8,AZ
1911,12,35.9,AZ
1912,01,41.4,AZ
1912,02,44.5,AZ
1912,03,48.2,AZ
1912,04,52.5,AZ
1912,05,63.4,AZ
1912,06,74.5,AZ
1912,07,75.7,AZ
1912,08,75.7,AZ
1912,09,67.4,AZ
1912,10,57.6,AZ
1912,11,48.6,AZ
1912,12,36.9,AZ
1913,01,35.7,AZ
1913,02,41.5,AZ
1913,03,45.9,AZ
1913,04,56.1,AZ
1913,05,64.4,AZ
1913,06,71.8,AZ
1913,07,77.1,AZ
1913,08,77.6,AZ
1913,09,70.1,AZ
1913,10,59,AZ
1913,11,51.4,AZ
1913,12,39.2,AZ
1914,01,43.8,AZ
1914,02,44.1,AZ
1914,03,52.3,AZ
1914,04,58.1,AZ
1914,05,65.6,AZ
1914,06,74.2,AZ
1914,07,77.5,AZ
1914,08,78.4,AZ
1914,09,73,AZ
1914,10,60.6,AZ
1914,11,52.6,AZ
1914,12,38.8,AZ
1915,01,38.3,AZ
1915,02,43.3,AZ
1915,03,48.4,AZ
1915,04,56.7,AZ
1915,05,60.8,AZ
1915,06,72.8,AZ
1915,07,78,AZ
1915,08,78.3,AZ
1915,09,70.1,AZ
1915,10,61.8,AZ
1915,11,49.1,AZ
1915,12,41,AZ
1916,01,40.2,AZ
1916,02,48.6,AZ
1916,03,53.7,AZ
1916,04,58,AZ
1916,05,63.6,AZ
1916,06,74.2,AZ
1916,07,78.5,AZ
1916,08,75.6,AZ
1916,09,70.3,AZ
1916,10,57.8,AZ
1916,11,47.1,AZ
1916,12,37.8,AZ
1917,01,36.8,AZ
1917,02,42.5,AZ
1917,03,45.1,AZ
1917,04,53.9,AZ
1917,05,59.3,AZ
1917,06,74.9,AZ
1917,07,81.1,AZ
1917,08,77.5,AZ
1917,09,72.3,AZ
1917,10,62.7,AZ
1917,11,51.9,AZ
1917,12,45.9,AZ
1918,01,38.8,AZ
1918,02,45,AZ
1918,03,51.5,AZ
1918,04,56.3,AZ
1918,05,61.6,AZ
1918,06,79.1,AZ
1918,07,78.2,AZ
1918,08,75.3,AZ
1918,09,72.7,AZ
1918,10,62,AZ
1918,11,46.5,AZ
1918,12,38.8,AZ
1919,01,35.7,AZ
1919,02,39.6,AZ
1919,03,46.8,AZ
1919,04,59,AZ
1919,05,66.8,AZ
1919,06,75.2,AZ
1919,07,78.4,AZ
1919,08,78.4,AZ
1919,09,71.3,AZ
1919,10,56,AZ
1919,11,47.4,AZ
1919,12,42.4,AZ
1920,01,41.4,AZ
1920,02,46.6,AZ
1920,03,46.9,AZ
1920,04,52.1,AZ
1920,05,64.6,AZ
1920,06,72.6,AZ
1920,07,79.8,AZ
1920,08,75.9,AZ
1920,09,69.7,AZ
1920,10,56.9,AZ
1920,11,48.1,AZ
1920,12,38.9,AZ
1921,01,41.8,AZ
1921,02,46.1,AZ
1921,03,53.2,AZ
1921,04,54.4,AZ
1921,05,62.8,AZ
1921,06,74.8,AZ
1921,07,79,AZ
1921,08,76.1,AZ
1921,09,71.5,AZ
1921,10,63.3,AZ
1921,11,50.9,AZ
1921,12,45.2,AZ
1922,01,37.6,AZ
1922,02,42.8,AZ
1922,03,46.1,AZ
1922,04,52.5,AZ
1922,05,65,AZ
1922,06,76.1,AZ
1922,07,80.3,AZ
1922,08,78.2,AZ
1922,09,74.1,AZ
1922,10,61.1,AZ
1922,11,45.3,AZ
1922,12,44.4,AZ
1923,01,44.4,AZ
1923,02,42.3,AZ
1923,03,46.3,AZ
1923,04,55.1,AZ
1923,05,66.5,AZ
1923,06,70.7,AZ
1923,07,79.1,AZ
1923,08,75.6,AZ
1923,09,68.6,AZ
1923,10,57.1,AZ
1923,11,48.7,AZ
1923,12,39.9,AZ
1924,01,37.8,AZ
1924,02,46.8,AZ
1924,03,44.7,AZ
1924,04,54.2,AZ
1924,05,66.6,AZ
1924,06,77.1,AZ
1924,07,78.8,AZ
1924,08,78.5,AZ
1924,09,72.2,AZ
1924,10,58.9,AZ
1924,11,50,AZ
1924,12,37.8,AZ
1925,01,36.7,AZ
1925,02,47.4,AZ
1925,03,51.5,AZ
1925,04,58.2,AZ
1925,05,68.3,AZ
1925,06,73.4,AZ
1925,07,80.5,AZ
1925,08,75.8,AZ
1925,09,69.5,AZ
1925,10,58.7,AZ
1925,11,47.5,AZ
1925,12,41.7,AZ
1926,01,38.2,AZ
1926,02,46.7,AZ
1926,03,50.7,AZ
1926,04,57.2,AZ
1926,05,64.6,AZ
1926,06,75.9,AZ
1926,07,78.6,AZ
1926,08,78,AZ
1926,09,72.5,AZ
1926,10,62.8,AZ
1926,11,51.2,AZ
1926,12,38.9,AZ
1927,01,44.1,AZ
1927,02,47.3,AZ
1927,03,48.2,AZ
1927,04,56.5,AZ
1927,05,65.8,AZ
1927,06,73.4,AZ
1927,07,80,AZ
1927,08,76.5,AZ
1927,09,70.7,AZ
1927,10,61.1,AZ
1927,11,52.5,AZ
1927,12,38.3,AZ
1928,01,41.8,AZ
1928,02,43.7,AZ
1928,03,52.2,AZ
1928,04,55.9,AZ
1928,05,67.6,AZ
1928,06,74.4,AZ
1928,07,80.1,AZ
1928,08,77.1,AZ
1928,09,73.2,AZ
1928,10,61.6,AZ
1928,11,48.3,AZ
1928,12,39.7,AZ
1929,01,38.5,AZ
1929,02,40,AZ
1929,03,48,AZ
1929,04,54.1,AZ
1929,05,65.7,AZ
1929,06,74.4,AZ
1929,07,79.7,AZ
1929,08,77.5,AZ
1929,09,71.6,AZ
1929,10,61.8,AZ
1929,11,46.3,AZ
1929,12,44.8,AZ
1930,01,38.3,AZ
1930,02,48.1,AZ
1930,03,48.7,AZ
1930,04,60.5,AZ
1930,05,60.7,AZ
1930,06,75.3,AZ
1930,07,79,AZ
1930,08,77.2,AZ
1930,09,70.2,AZ
1930,10,58.4,AZ
1930,11,47.4,AZ
1930,12,38.6,AZ
1931,01,39.5,AZ
1931,02,45.8,AZ
1931,03,49.7,AZ
1931,04,59,AZ
1931,05,66.6,AZ
1931,06,74.9,AZ
1931,07,82.2,AZ
1931,08,77.2,AZ
1931,09,72.6,AZ
1931,10,61.5,AZ
1931,11,45.5,AZ
1931,12,36.1,AZ
1932,01,34.3,AZ
1932,02,44.8,AZ
1932,03,49.5,AZ
1932,04,56.8,AZ
1932,05,64.3,AZ
1932,06,73,AZ
1932,07,79.7,AZ
1932,08,78.6,AZ
1932,09,73.2,AZ
1932,10,59.6,AZ
1932,11,51.2,AZ
1932,12,35.6,AZ
1933,01,35.3,AZ
1933,02,36.7,AZ
1933,03,50,AZ
1933,04,52.6,AZ
1933,05,60,AZ
1933,06,75.2,AZ
1933,07,81.9,AZ
1933,08,79,AZ
1933,09,74.9,AZ
1933,10,64.4,AZ
1933,11,51,AZ
1933,12,44,AZ
1934,01,42.3,AZ
1934,02,48.9,AZ
1934,03,56.6,AZ
1934,04,61.6,AZ
1934,05,70.5,AZ
1934,06,71.7,AZ
1934,07,81.8,AZ
1934,08,78.6,AZ
1934,09,71.7,AZ
1934,10,63.2,AZ
1934,11,50.4,AZ
1934,12,43.5,AZ
1935,01,42.2,AZ
1935,02,46,AZ
1935,03,47.4,AZ
1935,04,57,AZ
1935,05,61.3,AZ
1935,06,75.9,AZ
1935,07,79.4,AZ
1935,08,77.6,AZ
1935,09,71.9,AZ
1935,10,60.6,AZ
1935,11,46.7,AZ
1935,12,42,AZ
1936,01,41.1,AZ
1936,02,44.2,AZ
1936,03,51,AZ
1936,04,59.7,AZ
1936,05,68.4,AZ
1936,06,77.8,AZ
1936,07,80.7,AZ
1936,08,78.7,AZ
1936,09,70.8,AZ
1936,10,60.7,AZ
1936,11,49.1,AZ
1936,12,41.5,AZ
1937,01,28.4,AZ
1937,02,42.1,AZ
1937,03,47.8,AZ
1937,04,56.1,AZ
1937,05,67.1,AZ
1937,06,74,AZ
1937,07,80.2,AZ
1937,08,80,AZ
1937,09,74.6,AZ
1937,10,63,AZ
1937,11,51.2,AZ
1937,12,45,AZ
1938,01,43.2,AZ
1938,02,44.3,AZ
1938,03,47.9,AZ
1938,04,57,AZ
1938,05,64.7,AZ
1938,06,75,AZ
1938,07,78.8,AZ
1938,08,78.3,AZ
1938,09,73.7,AZ
1938,10,60.9,AZ
1938,11,44.4,AZ
1938,12,43.5,AZ
1939,01,40.5,AZ
1939,02,35.6,AZ
1939,03,50.2,AZ
1939,04,59.7,AZ
1939,05,66.9,AZ
1939,06,75.1,AZ
1939,07,80.7,AZ
1939,08,78.9,AZ
1939,09,71.3,AZ
1939,10,58.9,AZ
1939,11,51.7,AZ
1939,12,46.2,AZ
1940,01,42.8,AZ
1940,02,44.8,AZ
1940,03,52.3,AZ
1940,04,58.2,AZ
1940,05,69.1,AZ
1940,06,77.7,AZ
1940,07,80.7,AZ
1940,08,79,AZ
1940,09,71.9,AZ
1940,10,61.8,AZ
1940,11,47.1,AZ
1940,12,44.8,AZ
1941,01,42.1,AZ
1941,02,47.5,AZ
1941,03,48.7,AZ
1941,04,51.3,AZ
1941,05,65.1,AZ
1941,06,71.1,AZ
1941,07,78.3,AZ
1941,08,75.6,AZ
1941,09,68.8,AZ
1941,10,57.3,AZ
1941,11,49.8,AZ
1941,12,42.4,AZ
1942,01,41.1,AZ
1942,02,40.5,AZ
1942,03,46.6,AZ
1942,04,55.8,AZ
1942,05,63.7,AZ
1942,06,73.8,AZ
1942,07,81.6,AZ
1942,08,77.5,AZ
1942,09,72,AZ
1942,10,60.8,AZ
1942,11,52.2,AZ
1942,12,44.5,AZ
1943,01,42.2,AZ
1943,02,47.7,AZ
1943,03,51.5,AZ
1943,04,60.2,AZ
1943,05,67,AZ
1943,06,73.1,AZ
1943,07,80.2,AZ
1943,08,77.6,AZ
1943,09,73.4,AZ
1943,10,61.3,AZ
1943,11,49.8,AZ
1943,12,41.8,AZ
1944,01,39,AZ
1944,02,41.8,AZ
1944,03,46.4,AZ
1944,04,53.2,AZ
1944,05,63.9,AZ
1944,06,70.4,AZ
1944,07,78.2,AZ
1944,08,79,AZ
1944,09,72.4,AZ
1944,10,62.9,AZ
1944,11,46.7,AZ
1944,12,42,AZ
1945,01,40.7,AZ
1945,02,45.2,AZ
1945,03,45.5,AZ
1945,04,54.2,AZ
1945,05,64.8,AZ
1945,06,70.9,AZ
1945,07,80.2,AZ
1945,08,78.5,AZ
1945,09,72.7,AZ
1945,10,62.6,AZ
1945,11,48.3,AZ
1945,12,38.6,AZ
1946,01,38.8,AZ
1946,02,42.7,AZ
1946,03,50.1,AZ
1946,04,61.5,AZ
1946,05,64.7,AZ
1946,06,76.3,AZ
1946,07,79.4,AZ
1946,08,77.9,AZ
1946,09,73,AZ
1946,10,56.8,AZ
1946,11,45.8,AZ
1946,12,44.7,AZ
1947,01,38,AZ
1947,02,48.1,AZ
1947,03,51,AZ
1947,04,56.7,AZ
1947,05,68.5,AZ
1947,06,72.8,AZ
1947,07,80.6,AZ
1947,08,76.7,AZ
1947,09,74.9,AZ
1947,10,61.6,AZ
1947,11,44.4,AZ
1947,12,38.8,AZ
1948,01,41.2,AZ
1948,02,41.6,AZ
1948,03,43.7,AZ
1948,04,58,AZ
1948,05,65.8,AZ
1948,06,73.5,AZ
1948,07,79.5,AZ
1948,08,78.2,AZ
1948,09,73.6,AZ
1948,10,61.8,AZ
1948,11,44.7,AZ
1948,12,41.1,AZ
1949,01,31.9,AZ
1949,02,38.9,AZ
1949,03,48.2,AZ
1949,04,58.9,AZ
1949,05,64.2,AZ
1949,06,73.8,AZ
1949,07,79.1,AZ
1949,08,76.7,AZ
1949,09,74.4,AZ
1949,10,58.1,AZ
1949,11,54.1,AZ
1949,12,39.7,AZ
1950,01,39.5,AZ
1950,02,47.5,AZ
1950,03,50.7,AZ
1950,04,60.1,AZ
1950,05,63.6,AZ
1950,06,73.4,AZ
1950,07,77.8,AZ
1950,08,77,AZ
1950,09,69.5,AZ
1950,10,66.7,AZ
1950,11,53,AZ
1950,12,47.1,AZ
1951,01,40.6,AZ
1951,02,44.2,AZ
1951,03,48.3,AZ
1951,04,56.3,AZ
1951,05,65.2,AZ
1951,06,72,AZ
1951,07,81.4,AZ
1951,08,76.9,AZ
1951,09,73,AZ
1951,10,61,AZ
1951,11,47.6,AZ
1951,12,39.8,AZ
1952,01,40.4,AZ
1952,02,42.6,AZ
1952,03,43.2,AZ
1952,04,56.5,AZ
1952,05,67.4,AZ
1952,06,73.4,AZ
1952,07,78.8,AZ
1952,08,79.1,AZ
1952,09,73.8,AZ
1952,10,65.7,AZ
1952,11,45,AZ
1952,12,40,AZ
1953,01,45.2,AZ
1953,02,43.1,AZ
1953,03,50.3,AZ
1953,04,55.8,AZ
1953,05,59.8,AZ
1953,06,74.5,AZ
1953,07,80.5,AZ
1953,08,77.3,AZ
1953,09,73.5,AZ
1953,10,60.9,AZ
1953,11,51.2,AZ
1953,12,38.9,AZ
1954,01,42.3,AZ
1954,02,49.9,AZ
1954,03,47.8,AZ
1954,04,61.4,AZ
1954,05,67.5,AZ
1954,06,73.6,AZ
1954,07,80.5,AZ
1954,08,76.1,AZ
1954,09,73.4,AZ
1954,10,63.6,AZ
1954,11,52.7,AZ
1954,12,41.8,AZ
1955,01,37,AZ
1955,02,39,AZ
1955,03,49.1,AZ
1955,04,54.4,AZ
1955,05,63.6,AZ
1955,06,72.7,AZ
1955,07,77,AZ
1955,08,76.9,AZ
1955,09,72.6,AZ
1955,10,64.4,AZ
1955,11,49.3,AZ
1955,12,45.4,AZ
1956,01,45.6,AZ
1956,02,39.6,AZ
1956,03,50.6,AZ
1956,04,55.6,AZ
1956,05,67.1,AZ
1956,06,77.3,AZ
1956,07,78.5,AZ
1956,08,76,AZ
1956,09,75.5,AZ
1956,10,61,AZ
1956,11,46.2,AZ
1956,12,41.5,AZ
1957,01,42.6,AZ
1957,02,50.9,AZ
1957,03,50.6,AZ
1957,04,55.4,AZ
1957,05,61.3,AZ
1957,06,76.1,AZ
1957,07,80.2,AZ
1957,08,77.1,AZ
1957,09,72,AZ
1957,10,59.1,AZ
1957,11,45,AZ
1957,12,44.2,AZ
1958,01,41.4,AZ
1958,02,47.3,AZ
1958,03,45,AZ
1958,04,55.2,AZ
1958,05,69.7,AZ
1958,06,76.5,AZ
1958,07,80.1,AZ
1958,08,79.5,AZ
1958,09,72.2,AZ
1958,10,62.8,AZ
1958,11,48.9,AZ
1958,12,46.1,AZ
1959,01,43.2,AZ
1959,02,42.8,AZ
1959,03,50.3,AZ
1959,04,60.5,AZ
1959,05,64.4,AZ
1959,06,77.9,AZ
1959,07,82,AZ
1959,08,76.5,AZ
1959,09,71.1,AZ
1959,10,61.5,AZ
1959,11,49.4,AZ
1959,12,42.8,AZ
1960,01,36.1,AZ
1960,02,40.4,AZ
1960,03,52.9,AZ
1960,04,58.2,AZ
1960,05,65.3,AZ
1960,06,77.9,AZ
1960,07,81.2,AZ
1960,08,79.3,AZ
1960,09,74.2,AZ
1960,10,59.7,AZ
1960,11,50.2,AZ
1960,12,39.5,AZ
1961,01,42.1,AZ
1961,02,46,AZ
1961,03,49.4,AZ
1961,04,57.8,AZ
1961,05,65.1,AZ
1961,06,77.9,AZ
1961,07,80.9,AZ
1961,08,77.4,AZ
1961,09,69.1,AZ
1961,10,59.6,AZ
1961,11,46.6,AZ
1961,12,39.1,AZ
1962,01,38.8,AZ
1962,02,45,AZ
1962,03,44.7,AZ
1962,04,61.6,AZ
1962,05,63.3,AZ
1962,06,73.2,AZ
1962,07,79,AZ
1962,08,79.9,AZ
1962,09,73.4,AZ
1962,10,62.1,AZ
1962,11,53,AZ
1962,12,44,AZ
1963,01,37.3,AZ
1963,02,49.2,AZ
