SAMPLE_ID,LAT_LONG,WELL_DEPTH_m,DIVISION_DISTRICT,PARAMETER,CONC
S98_03673,22.456/90.066,341,Barisal-Jhalakati,Mn_mgL,0.158
S98_03674,23.153/90.203,269,Dhaka-Madaripur,Mn_mgL,0.02
S98_03675,23.174/90.291,23,Dhaka-Madaripur,Mn_mgL,1.18
S98_03676,23.174/90.291,256,Dhaka-Madaripur,Mn_mgL,0.03
S98_03677,23.264/90.227,30,Dhaka-Madaripur,Mn_mgL,1.59
S98_03678,23.185/90.248,19,Dhaka-Madaripur,Mn_mgL,0.898
S98_03679,23.205/90.05,61,Dhaka-Madaripur,Mn_mgL,0.044
S98_03680,23.189/90.09,34,Dhaka-Madaripur,Mn_mgL,0.425
S98_03681,23.184/90.055,57,Dhaka-Madaripur,Mn_mgL,0.03
S98_03682,23.184/90.055,249,Dhaka-Madaripur,Mn_mgL,0.032
S98_03683,23.227/90.035,29,Dhaka-Madaripur,Mn_mgL,0.143
S98_03684,23.239/90.036,30,Dhaka-Madaripur,Mn_mgL,0.712
S98_03685,23.197/89.986,58,Dhaka-Madaripur,Mn_mgL,0.132
S98_03686,23.219/90.017,246,Dhaka-Madaripur,Mn_mgL,0.164
S98_03687,23.138/90.444,272,Dhaka-Shariatpur,Mn_mgL,0.032
S98_03688,23.14/90.459,271,Dhaka-Shariatpur,Mn_mgL,0.072
S98_03689,22.587/90.293,303,Barisal-Jhalakati,Mn_mgL,0.024
S98_03690,22.598/90.294,276,Barisal-Jhalakati,Mn_mgL,0.038
S98_03691,22.563/90.264,295,Barisal-Jhalakati,Mn_mgL,0.015
S98_03692,22.637/90.278,18,Barisal-Jhalakati,Mn_mgL,0.041
S98_03693,22.643/90.334,18,Barisal-Jhalakati,Mn_mgL,0.218
S98_03694,23.16/90.14,35,Dhaka-Madaripur,Mn_mgL,0.034
S98_03695,23.179/90.101,37,Dhaka-Madaripur,Mn_mgL,0.589
S98_03696,23.223/90.159,39,Dhaka-Madaripur,Mn_mgL,0.53
S98_03697,23.164/90.172,34,Dhaka-Madaripur,Mn_mgL,0.023
S98_03698,23.081/90.302,37,Dhaka-Madaripur,Mn_mgL,0.529
S98_03699,23.071/90.256,25,Dhaka-Madaripur,Mn_mgL,2.49
S98_03700,23.069/90.244,276,Dhaka-Madaripur,Mn_mgL,0.026
S98_03701,23.073/90.238,25,Dhaka-Madaripur,Mn_mgL,0.749
S98_03702,23.084/90.127,266,Dhaka-Madaripur,Mn_mgL,0.054
S98_03703,23.07/90.182,52,Dhaka-Madaripur,Mn_mgL,0.051
S98_03704,23.072/90.214,22,Dhaka-Madaripur,Mn_mgL,0.047
S98_03705,23.102/90.191,19,Dhaka-Madaripur,Mn_mgL,0.083
S98_03706,23.217/90.499,29,Dhaka-Shariatpur,Mn_mgL,1.31
S98_03707,23.197/90.49,39,Dhaka-Shariatpur,Mn_mgL,0.085
S98_03708,23.196/90.45,33,Dhaka-Shariatpur,Mn_mgL,NA
S98_03709,23.195/90.449,249,Dhaka-Shariatpur,Mn_mgL,0.017
S98_03710,23.182/90.458,52,Dhaka-Shariatpur,Mn_mgL,0.1
S98_03711,23.189/90.419,39,Dhaka-Shariatpur,Mn_mgL,0.102
S98_03712,23.302/90.412,273,Dhaka-Shariatpur,Mn_mgL,0.053
S98_03713,23.31/90.435,20,Dhaka-Shariatpur,Mn_mgL,0.083
S98_03714,23.262/90.475,28,Dhaka-Shariatpur,Mn_mgL,0.062
S98_03715,23.276/90.485,22,Dhaka-Shariatpur,Mn_mgL,0.09
S98_03716,23.288/90.43,25,Dhaka-Shariatpur,Mn_mgL,0.151
S98_03717,23.271/90.393,24,Dhaka-Shariatpur,Mn_mgL,0.223
S98_03718,23.237/90.416,20,Dhaka-Shariatpur,Mn_mgL,0.13
S98_03719,22.887/89.903,18,Dhaka-Gopalganj,Mn_mgL,0.063
S98_03720,22.875/89.924,326,Dhaka-Gopalganj,Mn_mgL,0.082
S98_03721,22.876/89.925,34,Dhaka-Gopalganj,Mn_mgL,0.137
S98_03722,22.916/89.86,24,Dhaka-Gopalganj,Mn_mgL,0.238
S98_03723,22.941/89.856,362,Dhaka-Gopalganj,Mn_mgL,0.027
S98_03724,22.985/89.884,360,Dhaka-Gopalganj,Mn_mgL,0.066
S98_03725,22.985/89.883,29,Dhaka-Gopalganj,Mn_mgL,0.068
S98_03726,23.159/89.805,30,Dhaka-Gopalganj,Mn_mgL,0.109
S98_03727,23.182/89.789,34,Dhaka-Gopalganj,Mn_mgL,0.137
S98_03728,23.193/89.735,39,Dhaka-Gopalganj,Mn_mgL,0
S98_03729,23.211/89.718,263,Dhaka-Gopalganj,Mn_mgL,0.134
S98_03730,23.211/89.718,34,Dhaka-Gopalganj,Mn_mgL,0.729
S98_03731,23.238/89.773,34,Dhaka-Gopalganj,Mn_mgL,0.242
S98_03732,23.289/89.756,39,Dhaka-Gopalganj,Mn_mgL,0.108
S98_03733,23.168/90.354,22,Dhaka-Shariatpur,Mn_mgL,1.28
S98_03734,23.19/90.317,15,Dhaka-Shariatpur,Mn_mgL,0.671
S98_03735,23.175/90.302,15,Dhaka-Shariatpur,Mn_mgL,1.95
S98_03736,23.206/90.325,16,Dhaka-Shariatpur,Mn_mgL,1.01
S98_03737,23.205/90.322,195,Dhaka-Shariatpur,Mn_mgL,0.05
S98_03738,23.241/90.358,49,Dhaka-Shariatpur,Mn_mgL,0.137
S98_03739,23.251/90.343,22,Dhaka-Shariatpur,Mn_mgL,0.309
S98_03740,23.198/90.339,20,Dhaka-Shariatpur,Mn_mgL,0.149
S98_03741,22.988/90.007,271,Dhaka-Gopalganj,Mn_mgL,0.095
S98_03742,23.112/90.021,66,Dhaka-Gopalganj,Mn_mgL,0.197
S98_03743,23.033/90.033,37,Dhaka-Gopalganj,Mn_mgL,0.047
S98_03744,22.927/90.005,26,Dhaka-Gopalganj,Mn_mgL,0.173
S98_03745,22.992/90.048,276,Dhaka-Gopalganj,Mn_mgL,0.065
S98_03746,22.992/90.046,28,Dhaka-Gopalganj,Mn_mgL,0.07
S98_03747,22.997/89.985,24,Dhaka-Gopalganj,Mn_mgL,0.097
S98_03748,23.236/89.9,68,Dhaka-Gopalganj,Mn_mgL,0.083
S98_03749,23.284/89.929,53,Dhaka-Gopalganj,Mn_mgL,0.09
S98_03750,23.229/89.712,45,Dhaka-Faridpur,Mn_mgL,0.064
S98_03751,23.265/89.676,20,Dhaka-Faridpur,Mn_mgL,0.668
S98_03752,23.288/89.706,53,Dhaka-Faridpur,Mn_mgL,0.133
S98_03753,23.332/89.658,39,Dhaka-Faridpur,Mn_mgL,0.917
S98_03754,23.336/89.631,53,Dhaka-Faridpur,Mn_mgL,1.72
S98_03755,23.32/89.758,33,Dhaka-Faridpur,Mn_mgL,0.426
S98_03756,23.459/89.986,29,Dhaka-Faridpur,Mn_mgL,1.07
S98_03757,23.407/90.043,34,Dhaka-Faridpur,Mn_mgL,0.359
S98_03758,23.367/90.074,24,Dhaka-Faridpur,Mn_mgL,1.64
S98_03759,23.307/90.071,25,Dhaka-Faridpur,Mn_mgL,0.63
S98_03760,23.329/90.006,25,Dhaka-Faridpur,Mn_mgL,0.334
S98_03761,23.38/89.986,31,Dhaka-Faridpur,Mn_mgL,0.42
S98_03762,23.376/89.957,21,Dhaka-Faridpur,Mn_mgL,0.242
S98_03763,23.594/89.716,44,Dhaka-Rajbari,Mn_mgL,0.505
S98_03764,23.648/89.702,22,Dhaka-Rajbari,Mn_mgL,NA
S98_03765,23.69/89.676,20,Dhaka-Rajbari,Mn_mgL,1.63
S98_03766,23.14/90.459,32,Dhaka-Shariatpur,Mn_mgL,1.29
S98_03767,23.159/90.46,256,Dhaka-Shariatpur,Mn_mgL,0.04
S98_03768,23.121/90.418,31,Dhaka-Shariatpur,Mn_mgL,0.825
S98_03769,23.143/90.412,48,Dhaka-Shariatpur,Mn_mgL,0.099
S98_03770,23.164/90.407,44,Dhaka-Shariatpur,Mn_mgL,0.1
S98_03771,23.397/90.249,19,Dhaka-Shariatpur,Mn_mgL,0.852
S98_03772,23.367/90.256,24,Dhaka-Shariatpur,Mn_mgL,1.74
S98_03773,23.348/90.283,20,Dhaka-Shariatpur,Mn_mgL,2.12
S98_03774,23.341/90.305,14,Dhaka-Shariatpur,Mn_mgL,0.599
S98_03775,23.305/90.303,25,Dhaka-Shariatpur,Mn_mgL,2.03
S98_03776,23.33/90.402,25,Dhaka-Shariatpur,Mn_mgL,1.49
S98_03777,23.331/90.37,15,Dhaka-Shariatpur,Mn_mgL,1.41
S98_03778,22.944/89.83,29,Dhaka-Gopalganj,Mn_mgL,1.22
S98_03779,23.108/89.749,34,Dhaka-Gopalganj,Mn_mgL,1.33
S98_03780,23.063/89.763,39,Dhaka-Gopalganj,Mn_mgL,0.786
S98_03781,23.072/89.853,29,Dhaka-Gopalganj,Mn_mgL,0.084
S98_03782,23.137/89.934,24,Dhaka-Gopalganj,Mn_mgL,0.12
S98_03783,23.097/89.893,34,Dhaka-Gopalganj,Mn_mgL,0.098
S98_03784,23.034/89.819,34,Dhaka-Gopalganj,Mn_mgL,0.143
S98_03785,23.026/89.905,82,Dhaka-Gopalganj,Mn_mgL,0.051
S98_03786,23.043/89.86,24,Dhaka-Gopalganj,Mn_mgL,0.116
S98_03787,23.316/89.872,53,Dhaka-Gopalganj,Mn_mgL,0.055
S98_03788,23.316/89.872,75,Dhaka-Gopalganj,Mn_mgL,0.171
S98_03789,23.234/90.013,63,Dhaka-Gopalganj,Mn_mgL,0.068
S98_03790,23.268/90.018,24,Dhaka-Gopalganj,Mn_mgL,0.632
S98_03791,23.318/89.948,39,Dhaka-Gopalganj,Mn_mgL,0.135
S98_03792,23.388/89.687,57,Dhaka-Faridpur,Mn_mgL,1.13
S98_03793,23.363/89.755,30,Dhaka-Faridpur,Mn_mgL,0.38
S98_03794,23.328/89.716,20,Dhaka-Faridpur,Mn_mgL,0.266
S98_03795,23.368/89.658,57,Dhaka-Faridpur,Mn_mgL,0.272
S98_03796,23.407/89.631,53,Dhaka-Faridpur,Mn_mgL,3
S98_03797,23.445/89.637,60,Dhaka-Faridpur,Mn_mgL,0.236
S98_03798,23.439/89.669,35,Dhaka-Faridpur,Mn_mgL,1.21
S98_03799,23.474/89.713,39,Dhaka-Faridpur,Mn_mgL,0.866
S98_03800,23.501/89.733,25,Dhaka-Faridpur,Mn_mgL,0.774
S98_03801,23.472/90.029,138,Dhaka-Faridpur,Mn_mgL,0.451
S98_03802,23.472/90.029,148,Dhaka-Faridpur,Mn_mgL,0.223
S98_03803,23.448/90.081,34,Dhaka-Faridpur,Mn_mgL,3.21
S98_03804,23.531/90.028,29,Dhaka-Faridpur,Mn_mgL,0.908
S98_03805,23.487/89.961,44,Dhaka-Faridpur,Mn_mgL,0.098
S98_03806,23.523/89.958,29,Dhaka-Faridpur,Mn_mgL,1.73
S98_03807,23.651/89.467,59,Dhaka-Rajbari,Mn_mgL,1.61
S98_03808,23.613/89.498,56,Dhaka-Rajbari,Mn_mgL,0.793
S98_03809,23.677/89.537,52,Dhaka-Rajbari,Mn_mgL,2.92
S98_03810,23.721/89.58,49,Dhaka-Rajbari,Mn_mgL,0.675
S98_03811,23.656/89.579,50,Dhaka-Rajbari,Mn_mgL,0.814
S98_03812,23.616/89.628,167,Dhaka-Rajbari,Mn_mgL,0.943
S98_03813,23.823/89.364,17,Dhaka-Rajbari,Mn_mgL,1.87
S98_03814,23.785/89.357,39,Dhaka-Rajbari,Mn_mgL,1.41
S98_03815,23.712/89.393,42,Dhaka-Rajbari,Mn_mgL,0.713
S98_03816,23.872/89.384,35,Dhaka-Rajbari,Mn_mgL,1.62
S98_03817,23.83/89.41,39,Dhaka-Rajbari,Mn_mgL,1.07
S98_03818,23.677/89.454,43,Dhaka-Rajbari,Mn_mgL,0.197
S98_03819,23.547/89.538,52,Dhaka-Faridpur,Mn_mgL,0.367
S98_03820,23.505/89.593,50,Dhaka-Faridpur,Mn_mgL,2.06
S98_03821,23.534/89.568,67,Dhaka-Faridpur,Mn_mgL,0.008
S98_03822,23.574/89.63,67,Dhaka-Faridpur,Mn_mgL,2.13
S98_03823,23.506/89.651,64,Dhaka-Faridpur,Mn_mgL,3.83
S98_03824,23.533/89.677,26,Dhaka-Faridpur,Mn_mgL,0.761
S98_03825,23.584/89.708,34,Dhaka-Faridpur,Mn_mgL,0.506
S98_03826,23.388/89.874,25,Dhaka-Faridpur,Mn_mgL,0.324
S98_03827,23.373/89.901,35,Dhaka-Faridpur,Mn_mgL,0.721
S98_03828,23.42/89.916,29,Dhaka-Faridpur,Mn_mgL,0.382
S98_03829,23.45/89.874,35,Dhaka-Faridpur,Mn_mgL,0.095
S98_03830,23.484/89.881,44,Dhaka-Faridpur,Mn_mgL,0.113
S98_03831,23.503/89.899,38,Dhaka-Faridpur,Mn_mgL,0.925
S98_03832,23.526/89.88,15,Dhaka-Faridpur,Mn_mgL,0.629
S98_03833,23.583/89.938,29,Dhaka-Faridpur,Mn_mgL,1.38
S98_03834,23.576/89.962,19,Dhaka-Faridpur,Mn_mgL,1.17
S98_03835,23.563/90.008,18,Dhaka-Faridpur,Mn_mgL,0.347
S98_03836,23.731/89.425,46,Dhaka-Rajbari,Mn_mgL,0.831
S98_03837,23.752/89.345,44,Dhaka-Rajbari,Mn_mgL,2.39
S98_03838,23.722/89.512,44,Dhaka-Rajbari,Mn_mgL,0.085
S98_03839,23.764/89.493,42,Dhaka-Rajbari,Mn_mgL,0.18
S98_03840,23.708/89.769,20,Dhaka-Rajbari,Mn_mgL,0.919
S98_03841,23.764/89.784,19,Dhaka-Rajbari,Mn_mgL,NA
S98_03842,23.743/89.798,24,Dhaka-Rajbari,Mn_mgL,3.87
S98_03843,23.726/89.752,21,Dhaka-Rajbari,Mn_mgL,0.752
S98_03844,23.754/89.736,24,Dhaka-Rajbari,Mn_mgL,1.22
S98_03845,23.713/89.728,19,Dhaka-Rajbari,Mn_mgL,0.834
S98_03846,23.734/89.675,19,Dhaka-Rajbari,Mn_mgL,0.763
S98_03847,23.775/89.7,26,Dhaka-Rajbari,Mn_mgL,0.623
S98_03848,23.78/89.618,49,Dhaka-Rajbari,Mn_mgL,1.59
S98_03849,23.703/89.624,56,Dhaka-Rajbari,Mn_mgL,NA
S98_03850,23.76/89.642,19,Dhaka-Rajbari,Mn_mgL,2.77
S98_03851,22.923/90.554,153,Barisal-Barisal,Mn_mgL,1.04
S98_03852,22.957/90.521,309,Barisal-Barisal,Mn_mgL,0.052
S98_03853,22.974/90.468,270,Barisal-Barisal,Mn_mgL,0.093
S98_03854,22.929/90.442,273,Barisal-Barisal,Mn_mgL,0.023
S98_03855,22.814/90.531,295,Barisal-Barisal,Mn_mgL,0.026
S98_03856,22.763/90.526,289,Barisal-Barisal,Mn_mgL,0.065
S98_03857,22.764/90.526,20,Barisal-Barisal,Mn_mgL,1.07
S98_03858,22.818/90.596,308,Barisal-Barisal,Mn_mgL,0.031
S98_03859,22.821/90.599,20,Barisal-Barisal,Mn_mgL,1.54
S98_03860,22.815/90.53,16,Barisal-Barisal,Mn_mgL,1.49
S98_03861,22.808/90.306,19,Barisal-Barisal,Mn_mgL,0.736
S98_03862,22.803/90.332,96,Barisal-Barisal,Mn_mgL,0.023
S98_03863,22.801/90.328,22,Barisal-Barisal,Mn_mgL,1.13
S98_03864,22.83/90.324,276,Barisal-Barisal,Mn_mgL,0.027
S98_03865,22.831/90.323,21,Barisal-Barisal,Mn_mgL,1.05
S98_03866,22.776/90.309,23,Barisal-Barisal,Mn_mgL,0.26
S98_03867,22.776/90.308,273,Barisal-Barisal,Mn_mgL,0.021
S98_03868,22.783/90.266,304,Barisal-Barisal,Mn_mgL,0.019
S98_03869,22.782/90.267,14,Barisal-Barisal,Mn_mgL,0
S98_03870,22.781/90.253,316,Barisal-Barisal,Mn_mgL,0.011
S98_03872,24.698/88.125,39,Rajshahi-Nawabganj,Mn_mgL,0.688
S98_03873,24.708/88.084,42,Rajshahi-Nawabganj,Mn_mgL,1.28
S98_03874,24.747/88.095,46,Rajshahi-Nawabganj,Mn_mgL,0.813
S98_03875,24.639/88.195,30,Rajshahi-Nawabganj,Mn_mgL,0.43
S98_03876,24.583/88.199,27,Rajshahi-Nawabganj,Mn_mgL,0.649
S98_03877,24.748/88.185,33,Rajshahi-Nawabganj,Mn_mgL,0.591
S98_03878,24.819/88.202,24,Rajshahi-Nawabganj,Mn_mgL,0.407
S98_03879,24.91/88.224,43,Rajshahi-Nawabganj,Mn_mgL,0.679
S98_03880,24.89/88.255,43,Rajshahi-Nawabganj,Mn_mgL,1.13
S98_03881,24.938/88.226,35,Rajshahi-Nawabganj,Mn_mgL,0.847
S98_03882,24.948/88.213,22,Rajshahi-Nawabganj,Mn_mgL,1.26
S98_03883,24.941/88.199,53,Rajshahi-Nawabganj,Mn_mgL,1.21
S98_03884,24.689/88.426,44,Rajshahi-Nawabganj,Mn_mgL,0.002
S98_03885,24.729/88.42,53,Rajshahi-Nawabganj,Mn_mgL,0.01
S98_03886,24.781/88.437,43,Rajshahi-Nawabganj,Mn_mgL,0.026
S98_03887,24.75/88.395,41,Rajshahi-Nawabganj,Mn_mgL,0.002
S98_03888,24.769/88.369,47,Rajshahi-Nawabganj,Mn_mgL,0.006
S98_03889,24.783/88.338,42,Rajshahi-Nawabganj,Mn_mgL,0.01
S98_03890,24.731/88.384,27,Rajshahi-Nawabganj,Mn_mgL,0.843
S98_03891,24.731/88.32,40,Rajshahi-Nawabganj,Mn_mgL,0.076
S98_03892,24.715/88.286,36,Rajshahi-Nawabganj,Mn_mgL,1.89
S98_03893,24.773/88.258,27,Rajshahi-Nawabganj,Mn_mgL,0.645
S98_03894,24.795/88.277,43,Rajshahi-Nawabganj,Mn_mgL,0.387
S98_03895,24.835/88.29,35,Rajshahi-Nawabganj,Mn_mgL,0.219
S98_03896,24.82/88.334,46,Rajshahi-Nawabganj,Mn_mgL,0.23
S98_03897,24.841/88.346,40,Rajshahi-Nawabganj,Mn_mgL,0.413
S98_03898,24.85/88.418,49,Rajshahi-Nawabganj,Mn_mgL,0.004
S98_03899,24.874/88.455,58,Rajshahi-Nawabganj,Mn_mgL,0.014
S98_03900,24.911/88.448,53,Rajshahi-Nawabganj,Mn_mgL,0.01
S98_03901,24.836/88.309,45,Rajshahi-Nawabganj,Mn_mgL,0.455
S98_03902,24.548/88.313,36,Rajshahi-Rajshahi,Mn_mgL,0.321
S98_03903,24.498/88.376,33,Rajshahi-Rajshahi,Mn_mgL,0.093
S98_03904,24.583/88.396,43,Rajshahi-Rajshahi,Mn_mgL,0.031
S98_03905,24.504/88.425,50,Rajshahi-Rajshahi,Mn_mgL,0.187
S98_03906,24.519/88.479,37,Rajshahi-Rajshahi,Mn_mgL,0.303
S98_03907,24.444/88.507,34,Rajshahi-Rajshahi,Mn_mgL,0.259
S98_03908,24.434/88.434,41,Rajshahi-Rajshahi,Mn_mgL,0.055
S98_03909,24.592/88.575,34,Rajshahi-Rajshahi,Mn_mgL,0.725
S98_03910,24.626/88.592,34,Rajshahi-Rajshahi,Mn_mgL,0.185
S98_03911,24.641/88.566,39,Rajshahi-Rajshahi,Mn_mgL,0.125
S98_03912,24.677/88.547,39,Rajshahi-Rajshahi,Mn_mgL,0.076
S98_03913,24.687/88.528,38,Rajshahi-Rajshahi,Mn_mgL,0.082
S98_03914,24.657/88.6,38,Rajshahi-Rajshahi,Mn_mgL,NA
S98_03915,24.626/88.504,38,Rajshahi-Rajshahi,Mn_mgL,0.135
S98_03916,24.578/88.493,38,Rajshahi-Rajshahi,Mn_mgL,0.064
S98_03917,24.611/88.462,45,Rajshahi-Rajshahi,Mn_mgL,0.017
S98_03918,24.369/88.762,22,Rajshahi-Rajshahi,Mn_mgL,1.22
S98_03919,24.381/88.797,41,Rajshahi-Rajshahi,Mn_mgL,0.676
S98_03920,24.37/88.846,38,Rajshahi-Rajshahi,Mn_mgL,1.28
S98_03921,24.366/88.875,47,Rajshahi-Rajshahi,Mn_mgL,0.251
S98_03922,24.369/88.894,38,Rajshahi-Rajshahi,Mn_mgL,0.619
S98_03923,24.41/88.852,32,Rajshahi-Rajshahi,Mn_mgL,0.568
S98_03924,24.436/88.859,33,Rajshahi-Rajshahi,Mn_mgL,0.354
S98_03925,24.468/88.864,42,Rajshahi-Rajshahi,Mn_mgL,0.559
S98_03926,24.499/88.852,46,Rajshahi-Rajshahi,Mn_mgL,0.561
S98_03927,24.518/88.673,38,Rajshahi-Rajshahi,Mn_mgL,1.67
S98_03928,24.547/88.608,38,Rajshahi-Rajshahi,Mn_mgL,0.454
S98_03929,24.562/88.647,38,Rajshahi-Rajshahi,Mn_mgL,2.94
S98_03930,24.592/88.651,50,Rajshahi-Rajshahi,Mn_mgL,0.062
S98_03931,24.605/88.624,38,Rajshahi-Rajshahi,Mn_mgL,0.113
S98_03932,24.63/88.669,42,Rajshahi-Rajshahi,Mn_mgL,0.393
S98_03933,24.552/88.686,38,Rajshahi-Rajshahi,Mn_mgL,1.42
S98_03934,24.555/88.791,23,Rajshahi-Rajshahi,Mn_mgL,0.796
S98_03935,24.58/88.823,25,Rajshahi-Rajshahi,Mn_mgL,0.536
S98_03936,24.581/88.86,27,Rajshahi-Rajshahi,Mn_mgL,0.244
S98_03937,24.592/88.905,27,Rajshahi-Rajshahi,Mn_mgL,0.169
S98_03938,24.545/88.874,32,Rajshahi-Rajshahi,Mn_mgL,1.12
S98_03939,24.26/88.763,10,Rajshahi-Rajshahi,Mn_mgL,1.07
S98_03940,24.235/88.754,27,Rajshahi-Rajshahi,Mn_mgL,0.99
S98_03941,24.279/88.79,33,Rajshahi-Rajshahi,Mn_mgL,0.62
S98_03942,24.266/88.822,38,Rajshahi-Rajshahi,Mn_mgL,1.17
S98_03943,24.314/88.796,37,Rajshahi-Rajshahi,Mn_mgL,1.28
S98_03944,24.327/88.82,38,Rajshahi-Rajshahi,Mn_mgL,1.34
S98_03945,24.337/88.781,36,Rajshahi-Rajshahi,Mn_mgL,0.608
S98_03946,24.327/88.705,37,Rajshahi-Rajshahi,Mn_mgL,2.02
S98_03947,24.336/88.749,33,Rajshahi-Rajshahi,Mn_mgL,0.899
S98_03948,24.227/88.777,32,Rajshahi-Rajshahi,Mn_mgL,2.58
S98_03949,24.207/88.805,39,Rajshahi-Rajshahi,Mn_mgL,1.88
S98_03950,24.193/88.845,20,Rajshahi-Rajshahi,Mn_mgL,0.967
S98_03951,24.198/88.875,30,Rajshahi-Rajshahi,Mn_mgL,1.46
S98_03952,24.224/88.847,39,Rajshahi-Rajshahi,Mn_mgL,0.569
S98_03953,24.259/88.858,38,Rajshahi-Rajshahi,Mn_mgL,1.55
S98_03954,24.291/88.877,38,Rajshahi-Rajshahi,Mn_mgL,0.002
S98_03955,24.378/88.526,40,Rajshahi-Rajshahi,Mn_mgL,0.117
S98_03956,24.393/88.53,40,Rajshahi-Rajshahi,Mn_mgL,3.82
S98_03957,24.482/88.527,37,Rajshahi-Rajshahi,Mn_mgL,2.71
S98_03958,24.45/88.55,24,Rajshahi-Rajshahi,Mn_mgL,0.299
S98_03959,24.454/88.582,40,Rajshahi-Rajshahi,Mn_mgL,1.66
S98_03960,24.455/88.613,38,Rajshahi-Rajshahi,Mn_mgL,2
S98_03961,24.484/88.65,37,Rajshahi-Rajshahi,Mn_mgL,0.32
S98_03962,24.422/88.672,42,Rajshahi-Rajshahi,Mn_mgL,0.819
S98_03963,24.413/88.615,42,Rajshahi-Rajshahi,Mn_mgL,2.6
S98_03964,24.451/88.763,40,Rajshahi-Rajshahi,Mn_mgL,0.682
S98_03965,24.424/88.733,35,Rajshahi-Rajshahi,Mn_mgL,0.697
S98_03966,24.462/88.698,35,Rajshahi-Rajshahi,Mn_mgL,0.953
S98_03967,24.483/88.684,35,Rajshahi-Rajshahi,Mn_mgL,1.98
S98_03968,24.485/88.713,40,Rajshahi-Rajshahi,Mn_mgL,0.631
S98_03969,24.452/88.799,37,Rajshahi-Rajshahi,Mn_mgL,0.808
S98_03970,24.489/88.805,40,Rajshahi-Rajshahi,Mn_mgL,0.538
S98_03971,24.312/89.035,34,Rajshahi-Natore,Mn_mgL,0.459
S98_03972,24.336/88.985,34,Rajshahi-Natore,Mn_mgL,1.52
S98_03973,24.337/88.962,34,Rajshahi-Natore,Mn_mgL,2.08
S98_03974,24.318/88.937,34,Rajshahi-Natore,Mn_mgL,1.19
S98_03975,24.317/88.899,43,Rajshahi-Natore,Mn_mgL,0.455
S98_03976,24.305/88.94,39,Rajshahi-Natore,Mn_mgL,0.277
S98_03977,24.299/88.919,32,Rajshahi-Natore,Mn_mgL,1.73
S98_03978,24.169/89.004,43,Rajshahi-Natore,Mn_mgL,1.91
S98_03979,24.177/88.964,43,Rajshahi-Natore,Mn_mgL,NA
S98_03980,24.172/88.899,39,Rajshahi-Natore,Mn_mgL,0.831
S98_03981,24.164/88.924,36,Rajshahi-Natore,Mn_mgL,0.784
S98_03982,24.249/89.042,38,Rajshahi-Natore,Mn_mgL,1.67
S98_03983,24.259/89.094,33,Rajshahi-Natore,Mn_mgL,0.988
S98_03984,24.313/89.153,39,Rajshahi-Natore,Mn_mgL,1.09
S98_03985,24.342/89.095,39,Rajshahi-Natore,Mn_mgL,2.13
S98_03986,24.286/89.085,39,Rajshahi-Natore,Mn_mgL,0.669
S98_03987,24.17/89.145,38,Rajshahi-Natore,Mn_mgL,0.862
S98_03988,24.198/89.172,39,Rajshahi-Natore,Mn_mgL,0.364
S98_03989,24.232/89.125,34,Rajshahi-Natore,Mn_mgL,0.744
S98_03990,24.286/89.065,30,Rajshahi-Natore,Mn_mgL,NA
S98_03991,24.307/89.087,40,Rajshahi-Natore,Mn_mgL,0.401
S98_03992,24.368/89.238,59,Rajshahi-Natore,Mn_mgL,0.936
S98_03993,24.355/89.281,28,Rajshahi-Natore,Mn_mgL,0.405
S98_03994,24.339/89.246,31,Rajshahi-Natore,Mn_mgL,1.19
S98_03995,24.385/89.209,33,Rajshahi-Natore,Mn_mgL,0.735
S98_03996,24.392/89.191,25,Rajshahi-Natore,Mn_mgL,0.538
S98_03997,24.384/89.166,25,Rajshahi-Natore,Mn_mgL,0.947
S98_03998,24.364/89.138,34,Rajshahi-Natore,Mn_mgL,0.586
S98_03999,24.395/89.057,39,Rajshahi-Natore,Mn_mgL,0.926
S98_04000,24.368/88.986,31,Rajshahi-Natore,Mn_mgL,0.468
S98_04001,24.439/89.014,34,Rajshahi-Natore,Mn_mgL,0.576
S98_04002,24.459/89.005,38,Rajshahi-Natore,Mn_mgL,0.145
S98_04003,24.372/88.905,43,Rajshahi-Natore,Mn_mgL,0.534
S98_04004,24.408/88.967,43,Rajshahi-Natore,Mn_mgL,0.669
S98_04005,24.427/88.961,26,Rajshahi-Natore,Mn_mgL,0.562
S98_04006,24.465/88.964,23,Rajshahi-Natore,Mn_mgL,0.829
S98_04007,24.495/88.955,41,Rajshahi-Natore,Mn_mgL,0.756
S98_04008,24.418/89.001,41,Rajshahi-Natore,Mn_mgL,0.59
S98_04009,24.292/89.313,38,Rajshahi-Pabna,Mn_mgL,0.666
S98_04010,24.272/89.309,35,Rajshahi-Pabna,Mn_mgL,1.01
S98_04011,24.245/89.266,34,Rajshahi-Pabna,Mn_mgL,0.659
S98_04012,24.188/89.277,41,Rajshahi-Pabna,Mn_mgL,0.648
S98_04013,24.151/89.28,34,Rajshahi-Pabna,Mn_mgL,0.635
S98_04014,24.123/89.291,36,Rajshahi-Pabna,Mn_mgL,0.61
S98_04015,24.125/89.238,31,Rajshahi-Pabna,Mn_mgL,1.43
S98_04016,24.123/89.215,39,Rajshahi-Pabna,Mn_mgL,0.438
S98_04017,24.127/89.193,31,Rajshahi-Pabna,Mn_mgL,0.301
