Year,Month,Day,site_no,flow_cfs
1977,5,19,1351500,2.00E+03
1977,5,20,1351500,2100
1977,5,21,1351500,1900
1977,5,22,1351500,1500
1977,5,23,1351500,1400
1977,5,24,1351500,1120
1977,5,25,1351500,820
1977,5,26,1351500,870
1977,5,27,1351500,450
1977,5,28,1351500,500
1977,5,29,1351500,390
1977,5,30,1351500,380
1977,5,31,1351500,380
1977,6,1,1351500,280
1977,6,2,1351500,270
1977,6,3,1351500,260
1977,6,4,1351500,240
1977,6,5,1351500,230
1977,6,6,1351500,205
1977,6,7,1351500,190
1977,6,8,1351500,180
1977,6,9,1351500,148
1977,6,10,1351500,248
1977,6,11,1351500,375
1977,6,12,1351500,256
1977,6,13,1351500,197
1977,6,14,1351500,174
1977,6,15,1351500,168
1977,6,16,1351500,141
1977,6,17,1351500,121
1977,6,18,1351500,112
1977,6,19,1351500,110
1977,6,20,1351500,118
1977,6,21,1351500,117
1977,6,22,1351500,109
1977,6,23,1351500,102
1977,6,24,1351500,86
1977,6,25,1351500,83
1977,6,26,1351500,92
1977,6,27,1351500,112
1977,6,28,1351500,97
1977,6,29,1351500,83
1977,6,30,1351500,75
1977,7,1,1351500,73
1977,7,2,1351500,68
1977,7,3,1351500,59
1977,7,4,1351500,55
1977,7,5,1351500,52
1977,7,6,1351500,48
1977,7,7,1351500,47
1977,7,8,1351500,47
1977,7,9,1351500,48
1977,7,10,1351500,47
1977,7,11,1351500,44
1977,7,12,1351500,49
1977,7,13,1351500,75
1977,7,14,1351500,98
1977,7,15,1351500,85
1977,7,16,1351500,75
1977,7,17,1351500,58
1977,7,18,1351500,46
1977,7,19,1351500,40
1977,7,20,1351500,35
1977,7,21,1351500,32
1977,7,22,1351500,29
1977,7,23,1351500,26
1977,7,24,1351500,25
1977,7,25,1351500,30
1977,7,26,1351500,32
1977,7,27,1351500,34
1977,7,28,1351500,36
1977,7,29,1351500,35
1977,7,30,1351500,32
1977,7,31,1351500,30
1977,8,1,1351500,29
1977,8,2,1351500,29
1977,8,3,1351500,29
1977,8,4,1351500,36
1977,8,5,1351500,37
1977,8,6,1351500,34
1977,8,7,1351500,37
1977,8,8,1351500,38
1977,8,9,1351500,35
1977,8,10,1351500,35
1977,8,11,1351500,44
1977,8,12,1351500,78
1977,8,13,1351500,119
1977,8,14,1351500,100
1977,8,15,1351500,89
1977,8,16,1351500,78
1977,8,17,1351500,71
1977,8,18,1351500,190
1977,8,19,1351500,158
1977,8,20,1351500,97
1977,8,21,1351500,72
1977,8,22,1351500,61
1977,8,23,1351500,60
1977,8,24,1351500,60
1977,8,25,1351500,58
1977,8,26,1351500,52
1977,8,27,1351500,46
1977,8,28,1351500,41
1977,8,29,1351500,37
1977,8,30,1351500,33
1977,8,31,1351500,30
1977,9,1,1351500,31
1977,9,2,1351500,36
1977,9,3,1351500,34
1977,9,4,1351500,30
1977,9,5,1351500,29
1977,9,6,1351500,27
1977,9,7,1351500,26
1977,9,8,1351500,25
1977,9,9,1351500,24
1977,9,10,1351500,23
1977,9,11,1351500,22
1977,9,12,1351500,20
1977,9,13,1351500,21
1977,9,14,1351500,37
1977,9,15,1351500,44
1977,9,16,1351500,59
1977,9,17,1351500,89
1977,9,18,1351500,133
1977,9,19,1351500,222
1977,9,20,1351500,1460
1977,9,21,1351500,2670
1977,9,22,1351500,1090
1977,9,23,1351500,686
1977,9,24,1351500,507
1977,9,25,1351500,1750
1977,9,26,1351500,3130
1977,9,27,1351500,3610
1977,9,28,1351500,1720
1977,9,29,1351500,1640
1977,9,30,1351500,1170
1977,10,1,1351500,836
1977,10,2,1351500,4640
1977,10,3,1351500,2910
1977,10,4,1351500,1980
1977,10,5,1351500,1440
1977,10,6,1351500,983
1977,10,7,1351500,894
1977,10,8,1351500,677
1977,10,9,1351500,874
1977,10,10,1351500,1510
1977,10,11,1351500,1080
1977,10,12,1351500,911
1977,10,13,1351500,694
1977,10,14,1351500,584
1977,10,15,1351500,1310
1977,10,16,1351500,1510
1977,10,17,1351500,20100
1977,10,18,1351500,22800
1977,10,19,1351500,9230
1977,10,20,1351500,7400
1977,10,21,1351500,5260
1977,10,22,1351500,3900
1977,10,23,1351500,3180
1977,10,24,1351500,2490
1977,10,25,1351500,2140
1977,10,26,1351500,1810
1977,10,27,1351500,1470
1977,10,28,1351500,1240
1977,10,29,1351500,1060
1977,10,30,1351500,874
1977,10,31,1351500,780
1977,11,1,1351500,645
1977,11,2,1351500,528
1977,11,3,1351500,425
1977,11,4,1351500,413
1977,11,5,1351500,402
1977,11,6,1351500,501
1977,11,7,1351500,475
1977,11,8,1351500,5730
1977,11,9,1351500,29400
1977,11,10,1351500,10200
1977,11,11,1351500,10500
1977,11,12,1351500,6560
1977,11,13,1351500,4400
1977,11,14,1351500,3460
1977,11,15,1351500,2880
1977,11,16,1351500,2540
1977,11,17,1351500,2360
1977,11,18,1351500,2880
1977,11,19,1351500,2360
1977,11,20,1351500,1860
1977,11,21,1351500,1640
1977,11,22,1351500,1620
1977,11,23,1351500,1440
1977,11,24,1351500,1420
1977,11,25,1351500,1280
1977,11,26,1351500,1400
1977,11,27,1351500,1400
1977,11,28,1351500,1260
1977,11,29,1351500,1260
1977,11,30,1351500,1180
1977,12,1,1351500,4710
1977,12,2,1351500,7730
1977,12,3,1351500,5030
1977,12,4,1351500,3780
1977,12,5,1351500,2880
1977,12,6,1351500,2710
1977,12,7,1351500,2460
1977,12,8,1351500,1960
1977,12,9,1351500,1880
1977,12,10,1351500,1600
1977,12,11,1351500,1280
1977,12,12,1351500,1240
1977,12,13,1351500,1580
1977,12,14,1351500,2250
1977,12,15,1351500,10300
1977,12,16,1351500,6950
1977,12,17,1351500,4330
1977,12,18,1351500,3240
1977,12,19,1351500,2790
1977,12,20,1351500,2460
1977,12,21,1351500,2280
1977,12,22,1351500,2740
1977,12,23,1351500,2250
1977,12,24,1351500,1910
1977,12,25,1351500,2200
1977,12,26,1351500,2400
1977,12,27,1351500,1800
1977,12,28,1351500,1530
1977,12,29,1351500,1440
1977,12,30,1351500,1400
1977,12,31,1351500,1500
1978,1,1,1351500,1300
1978,1,2,1351500,1100
1978,1,3,1351500,1.00E+03
1978,1,4,1351500,1.00E+03
1978,1,5,1351500,940
1978,1,6,1351500,1040
1978,1,7,1351500,874
1978,1,8,1351500,894
1978,1,9,1351500,16100
1978,1,10,1351500,14300
1978,1,11,1351500,5850
1978,1,12,1351500,3740
1978,1,13,1351500,2970
1978,1,14,1351500,2630
1978,1,15,1351500,2190
1978,1,16,1351500,1880
1978,1,17,1351500,1760
1978,1,18,1351500,1700
1978,1,19,1351500,1900
1978,1,20,1351500,1900
1978,1,21,1351500,1700
1978,1,22,1351500,1500
1978,1,23,1351500,1700
1978,1,24,1351500,1700
1978,1,25,1351500,1860
1978,1,26,1351500,4710
1978,1,27,1351500,11600
1978,1,28,1351500,5890
1978,1,29,1351500,3680
1978,1,30,1351500,2630
1978,1,31,1351500,2280
1978,2,1,1351500,1910
1978,2,2,1351500,1670
1978,2,3,1351500,1440
1978,2,4,1351500,1140
1978,2,5,1351500,1100
1978,2,6,1351500,1300
1978,2,7,1351500,1400
1978,2,8,1351500,1500
1978,2,9,1351500,1200
1978,2,10,1351500,1100
1978,2,11,1351500,1100
1978,2,12,1351500,1100
1978,2,13,1351500,1.00E+03
1978,2,14,1351500,900
1978,2,15,1351500,800
1978,2,16,1351500,600
1978,2,17,1351500,520
1978,2,18,1351500,560
1978,2,19,1351500,560
1978,2,20,1351500,540
1978,2,21,1351500,520
1978,2,22,1351500,500
1978,2,23,1351500,430
1978,2,24,1351500,400
1978,2,25,1351500,370
1978,2,26,1351500,350
1978,2,27,1351500,320
1978,2,28,1351500,280
1978,3,1,1351500,280
1978,3,2,1351500,350
1978,3,3,1351500,320
1978,3,4,1351500,270
1978,3,5,1351500,230
1978,3,6,1351500,230
1978,3,7,1351500,220
1978,3,8,1351500,220
1978,3,9,1351500,240
1978,3,10,1351500,270
1978,3,11,1351500,300
1978,3,12,1351500,250
1978,3,13,1351500,250
1978,3,14,1351500,357
1978,3,15,1351500,1600
1978,3,16,1351500,2190
1978,3,17,1351500,1310
1978,3,18,1351500,1120
1978,3,19,1351500,929
1978,3,20,1351500,1040
1978,3,21,1351500,2060
1978,3,22,1351500,10700
1978,3,23,1351500,7590
1978,3,24,1351500,7400
1978,3,25,1351500,4600
1978,3,26,1351500,3650
1978,3,27,1351500,6380
1978,3,28,1351500,11500
1978,3,29,1351500,7780
1978,3,30,1351500,6260
1978,3,31,1351500,5220
1978,4,1,1351500,7260
1978,4,2,1351500,13100
1978,4,3,1351500,6730
1978,4,4,1351500,4820
1978,4,5,1351500,6510
1978,4,6,1351500,5730
1978,4,7,1351500,5650
1978,4,8,1351500,5610
1978,4,9,1351500,4230
1978,4,10,1351500,3680
1978,4,11,1351500,3620
1978,4,12,1351500,5930
1978,4,13,1351500,5730
1978,4,14,1351500,5490
1978,4,15,1351500,4130
1978,4,16,1351500,3150
1978,4,17,1351500,2540
1978,4,18,1351500,2300
1978,4,19,1351500,2140
1978,4,20,1351500,2740
1978,4,21,1351500,3560
1978,4,22,1351500,2710
1978,4,23,1351500,2170
1978,4,24,1351500,1780
1978,4,25,1351500,1710
1978,4,26,1351500,1550
1978,4,27,1351500,1440
1978,4,28,1351500,1220
1978,4,29,1351500,1.00E+03
1978,4,30,1351500,1060
1978,5,1,1351500,855
1978,5,2,1351500,694
1978,5,3,1351500,462
1978,5,4,1351500,357
1978,5,5,1351500,327
1978,5,6,1351500,357
1978,5,7,1351500,528
1978,5,8,1351500,570
1978,5,9,1351500,514
1978,5,10,1351500,894
1978,5,11,1351500,1040
1978,5,12,1351500,762
1978,5,13,1351500,645
1978,5,14,1351500,694
1978,5,15,1351500,2250
1978,5,16,1351500,3840
1978,5,17,1351500,6820
1978,5,18,1351500,5330
1978,5,19,1351500,4500
1978,5,20,1351500,3240
1978,5,21,1351500,2540
1978,5,22,1351500,2190
1978,5,23,1351500,1780
1978,5,24,1351500,1440
1978,5,25,1351500,1470
1978,5,26,1351500,1600
1978,5,27,1351500,1220
1978,5,28,1351500,1020
1978,5,29,1351500,911
1978,5,30,1351500,780
1978,5,31,1351500,780
1978,6,1,1351500,1240
1978,6,2,1351500,711
1978,6,3,1351500,449
1978,6,4,1351500,514
1978,6,5,1351500,402
1978,6,6,1351500,347
1978,6,7,1351500,556
1978,6,8,1351500,1060
1978,6,9,1351500,1740
1978,6,10,1351500,1600
1978,6,11,1351500,929
1978,6,12,1351500,728
1978,6,13,1351500,599
1978,6,14,1351500,645
1978,6,15,1351500,599
1978,6,16,1351500,402
1978,6,17,1351500,298
1978,6,18,1351500,220
1978,6,19,1351500,368
1978,6,20,1351500,501
1978,6,21,1351500,347
1978,6,22,1351500,298
1978,6,23,1351500,256
1978,6,24,1351500,200
1978,6,25,1351500,175
1978,6,26,1351500,143
1978,6,27,1351500,125
1978,6,28,1351500,121
1978,6,29,1351500,101
1978,6,30,1351500,90
1978,7,1,1351500,80
1978,7,2,1351500,72
1978,7,3,1351500,66
1978,7,4,1351500,75
1978,7,5,1351500,175
1978,7,6,1351500,187
1978,7,7,1351500,104
1978,7,8,1351500,87
1978,7,9,1351500,75
1978,7,10,1351500,66
1978,7,11,1351500,59
1978,7,12,1351500,50
1978,7,13,1351500,46
1978,7,14,1351500,46
1978,7,15,1351500,193
1978,7,16,1351500,125
1978,7,17,1351500,112
1978,7,18,1351500,93
1978,7,19,1351500,87
1978,7,20,1351500,75
1978,7,21,1351500,61
1978,7,22,1351500,52
1978,7,23,1351500,46
1978,7,24,1351500,40
1978,7,25,1351500,37
1978,7,26,1351500,34
1978,7,27,1351500,34
1978,7,28,1351500,50
1978,7,29,1351500,83
1978,7,30,1351500,69
1978,7,31,1351500,75
1978,8,1,1351500,61
1978,8,2,1351500,52
1978,8,3,1351500,48
1978,8,4,1351500,69
1978,8,5,1351500,220
1978,8,6,1351500,164
1978,8,7,1351500,425
1978,8,8,1351500,1280
1978,8,9,1351500,745
1978,8,10,1351500,379
1978,8,11,1351500,271
1978,8,12,1351500,200
1978,8,13,1351500,213
1978,8,14,1351500,181
1978,8,15,1351500,139
1978,8,16,1351500,108
1978,8,17,1351500,93
1978,8,18,1351500,80
1978,8,19,1351500,72
1978,8,20,1351500,66
1978,8,21,1351500,59
1978,8,22,1351500,52
1978,8,23,1351500,48
1978,8,24,1351500,46
1978,8,25,1351500,48
1978,8,26,1351500,50
1978,8,27,1351500,52
1978,8,28,1351500,48
1978,8,29,1351500,44
1978,8,30,1351500,40
1978,8,31,1351500,42
1978,9,1,1351500,50
1978,9,2,1351500,69
1978,9,3,1351500,75
1978,9,4,1351500,56
1978,9,5,1351500,46
1978,9,6,1351500,40
1978,9,7,1351500,37
1978,9,8,1351500,33
1978,9,9,1351500,30
1978,9,10,1351500,26
1978,9,11,1351500,28
1978,9,12,1351500,44
1978,9,13,1351500,97
1978,9,14,1351500,69
1978,9,15,1351500,59
1978,9,16,1351500,54
1978,9,17,1351500,54
1978,9,18,1351500,69
1978,9,19,1351500,614
1978,9,20,1351500,874
1978,9,21,1351500,280
1978,9,22,1351500,187
1978,9,23,1351500,158
1978,9,24,1351500,139
1978,9,25,1351500,108
1978,9,26,1351500,90
1978,9,27,1351500,83
1978,9,28,1351500,77
1978,9,29,1351500,69
1978,9,30,1351500,64
1978,10,1,1351500,60
1978,10,2,1351500,57
1978,10,3,1351500,53
1978,10,4,1351500,52
1978,10,5,1351500,51
1978,10,6,1351500,63
1978,10,7,1351500,107
1978,10,8,1351500,128
1978,10,9,1351500,95
1978,10,10,1351500,79
1978,10,11,1351500,70
1978,10,12,1351500,66
1978,10,13,1351500,64
1978,10,14,1351500,95
1978,10,15,1351500,369
1978,10,16,1351500,263
1978,10,17,1351500,184
1978,10,18,1351500,149
1978,10,19,1351500,133
1978,10,20,1351500,136
1978,10,21,1351500,174
1978,10,22,1351500,169
1978,10,23,1351500,150
1978,10,24,1351500,134
1978,10,25,1351500,139
1978,10,26,1351500,134
1978,10,27,1351500,303
1978,10,28,1351500,602
1978,10,29,1351500,311
1978,10,30,1351500,251
1978,10,31,1351500,230
1978,11,1,1351500,197
1978,11,2,1351500,179
1978,11,3,1351500,174
1978,11,4,1351500,164
1978,11,5,1351500,151
1978,11,6,1351500,142
1978,11,7,1351500,136
1978,11,8,1351500,140
1978,11,9,1351500,155
1978,11,10,1351500,147
1978,11,11,1351500,136
1978,11,12,1351500,127
1978,11,13,1351500,121
1978,11,14,1351500,119
1978,11,15,1351500,164
1978,11,16,1351500,149
1978,11,17,1351500,107
1978,11,18,1351500,133
1978,11,19,1351500,211
1978,11,20,1351500,187
1978,11,21,1351500,169
1978,11,22,1351500,141
1978,11,23,1351500,122
1978,11,24,1351500,127
1978,11,25,1351500,183
1978,11,26,1351500,205
1978,11,27,1351500,236
1978,11,28,1351500,198
1978,11,29,1351500,176
1978,11,30,1351500,173
1978,12,1,1351500,161
1978,12,2,1351500,163
1978,12,3,1351500,167
1978,12,4,1351500,162
1978,12,5,1351500,424
1978,12,6,1351500,333
1978,12,7,1351500,279
1978,12,8,1351500,279
1978,12,9,1351500,562
1978,12,10,1351500,942
1978,12,11,1351500,518
1978,12,12,1351500,401
1978,12,13,1351500,431
1978,12,14,1351500,428
1978,12,15,1351500,355
1978,12,16,1351500,354
1978,12,17,1351500,694
1978,12,18,1351500,731
1978,12,19,1351500,600
1978,12,20,1351500,550
1978,12,21,1351500,1.00E+03
1978,12,22,1351500,2450
1978,12,23,1351500,1610
1978,12,24,1351500,1530
1978,12,25,1351500,1130
1978,12,26,1351500,1150
1978,12,27,1351500,900
1978,12,28,1351500,820
1978,12,29,1351500,750
1978,12,30,1351500,730
1978,12,31,1351500,800
1979,1,1,1351500,1500
1979,1,2,1351500,8.00E+03
1979,1,3,1351500,12600
1979,1,4,1351500,5100
1979,1,5,1351500,3080
1979,1,6,1351500,2280
1979,1,7,1351500,2010
1979,1,8,1351500,3850
1979,1,9,1351500,2500
1979,1,10,1351500,1600
1979,1,11,1351500,1200
1979,1,12,1351500,1100
1979,1,13,1351500,1200
1979,1,14,1351500,1700
1979,1,15,1351500,2100
1979,1,16,1351500,1400
1979,1,17,1351500,1200
1979,1,18,1351500,1100
1979,1,19,1351500,1.00E+03
1979,1,20,1351500,900
1979,1,21,1351500,1300
1979,1,22,1351500,2500
1979,1,23,1351500,3730
1979,1,24,1351500,2460
1979,1,25,1351500,3260
1979,1,26,1351500,4480
1979,1,27,1351500,3060
1979,1,28,1351500,2360
1979,1,29,1351500,2090
1979,1,30,1351500,1700
1979,1,31,1351500,1300
1979,2,1,1351500,1050
1979,2,2,1351500,920
1979,2,3,1351500,850
1979,2,4,1351500,800
1979,2,5,1351500,770
1979,2,6,1351500,720
1979,2,7,1351500,690
1979,2,8,1351500,660
1979,2,9,1351500,640
1979,2,10,1351500,620
1979,2,11,1351500,600
1979,2,12,1351500,580
1979,2,13,1351500,560
1979,2,14,1351500,540
1979,2,15,1351500,520
1979,2,16,1351500,520
1979,2,17,1351500,500
1979,2,18,1351500,500
1979,2,19,1351500,490
1979,2,20,1351500,480
1979,2,21,1351500,470
1979,2,22,1351500,470
1979,2,23,1351500,470
1979,2,24,1351500,700
1979,2,25,1351500,1500
1979,2,26,1351500,4160
1979,2,27,1351500,3460
1979,2,28,1351500,2830
1979,3,1,1351500,2640
1979,3,2,1351500,2940
1979,3,3,1351500,3050
1979,3,4,1351500,3640
1979,3,5,1351500,13800
1979,3,6,1351500,28100
1979,3,7,1351500,16500
1979,3,8,1351500,9920
1979,3,9,1351500,6240
1979,3,10,1351500,5890
1979,3,11,1351500,9650
1979,3,12,1351500,5610
1979,3,13,1351500,3980
1979,3,14,1351500,5990
1979,3,15,1351500,6300
1979,3,16,1351500,3480
1979,3,17,1351500,3020
1979,3,18,1351500,2610
1979,3,19,1351500,2670
1979,3,20,1351500,2900
1979,3,21,1351500,3610
1979,3,22,1351500,4380
1979,3,23,1351500,5050
1979,3,24,1351500,6420
1979,3,25,1351500,15700
1979,3,26,1351500,10900
1979,3,27,1351500,5670
1979,3,28,1351500,3830
1979,3,29,1351500,3580
1979,3,30,1351500,3680
1979,3,31,1351500,3690
1979,4,1,1351500,3850
1979,4,2,1351500,3420
1979,4,3,1351500,3140
1979,4,4,1351500,2640
1979,4,5,1351500,3470
1979,4,6,1351500,2720
1979,4,7,1351500,2230
1979,4,8,1351500,1960
1979,4,9,1351500,2020
1979,4,10,1351500,2380
1979,4,11,1351500,2710
1979,4,12,1351500,3510
1979,4,13,1351500,3810
1979,4,14,1351500,6120
1979,4,15,1351500,6560
1979,4,16,1351500,4470
1979,4,17,1351500,3760
1979,4,18,1351500,3070
1979,4,19,1351500,2520
1979,4,20,1351500,2130
1979,4,21,1351500,1830
1979,4,22,1351500,1670
1979,4,23,1351500,1540
1979,4,24,1351500,1390
1979,4,25,1351500,1280
1979,4,26,1351500,1250
1979,4,27,1351500,1580
1979,4,28,1351500,5250
1979,4,29,1351500,3810
1979,4,30,1351500,2610
1979,5,1,1351500,2030
1979,5,2,1351500,1700
1979,5,3,1351500,1480
1979,5,4,1351500,1740
1979,5,5,1351500,1620
1979,5,6,1351500,1320
1979,5,7,1351500,1200
1979,5,8,1351500,1060
1979,5,9,1351500,964
1979,5,10,1351500,817
1979,5,11,1351500,836
1979,5,12,1351500,645
1979,5,13,1351500,694
1979,5,14,1351500,661
1979,5,15,1351500,645
1979,5,16,1351500,556
1979,5,17,1351500,542
1979,5,18,1351500,462
1979,5,19,1351500,475
1979,5,20,1351500,425
1979,5,21,1351500,542
1979,5,22,1351500,528
1979,5,23,1351500,413
1979,5,24,1351500,1720
1979,5,25,1351500,9450
1979,5,26,1351500,8510
1979,5,27,1351500,5610
1979,5,28,1351500,4100
1979,5,29,1351500,3710
1979,5,30,1351500,4030
1979,5,31,1351500,2850
1979,6,1,1351500,2220
1979,6,2,1351500,1200
1979,6,3,1351500,1860
1979,6,4,1351500,1670
1979,6,5,1351500,1420
1979,6,6,1351500,1.00E+03
1979,6,7,1351500,1.00E+03
1979,6,8,1351500,745
1979,6,9,1351500,694
1979,6,10,1351500,645
1979,6,11,1351500,570
1979,6,12,1351500,2410
1979,6,13,1351500,1880
1979,6,14,1351500,1120
1979,6,15,1351500,728
1979,6,16,1351500,645
1979,6,17,1351500,298
1979,6,18,1351500,280
1979,6,19,1351500,280
1979,6,20,1351500,193
1979,6,21,1351500,163
1979,6,22,1351500,143
1979,6,23,1351500,130
1979,6,24,1351500,122
1979,6,25,1351500,114
1979,6,26,1351500,107
1979,6,27,1351500,98
1979,6,28,1351500,94
1979,6,29,1351500,247
1979,6,30,1351500,196
1979,7,1,1351500,274
1979,7,2,1351500,327
1979,7,3,1351500,226
1979,7,4,1351500,158
1979,7,5,1351500,131
1979,7,6,1351500,108
1979,7,7,1351500,95
1979,7,8,1351500,87
1979,7,9,1351500,81
1979,7,10,1351500,75
1979,7,11,1351500,70
1979,7,12,1351500,69
1979,7,13,1351500,65
1979,7,14,1351500,60
1979,7,15,1351500,53
1979,7,16,1351500,53
1979,7,17,1351500,62
1979,7,18,1351500,87
1979,7,19,1351500,106
1979,7,20,1351500,109
1979,7,21,1351500,88
1979,7,22,1351500,648
1979,7,23,1351500,372
1979,7,24,1351500,222
1979,7,25,1351500,138
1979,7,26,1351500,120
1979,7,27,1351500,253
1979,7,28,1351500,179
1979,7,29,1351500,132
1979,7,30,1351500,107
1979,7,31,1351500,90
1979,8,1,1351500,83
1979,8,2,1351500,103
1979,8,3,1351500,132
1979,8,4,1351500,112
1979,8,5,1351500,92
1979,8,6,1351500,75
1979,8,7,1351500,63
1979,8,8,1351500,62
1979,8,9,1351500,62
1979,8,10,1351500,56
1979,8,11,1351500,60
1979,8,12,1351500,70
1979,8,13,1351500,97
1979,8,14,1351500,125
1979,8,15,1351500,99
1979,8,16,1351500,84
1979,8,17,1351500,77
1979,8,18,1351500,74
1979,8,19,1351500,75
1979,8,20,1351500,77
1979,8,21,1351500,75
1979,8,22,1351500,67
1979,8,23,1351500,57
1979,8,24,1351500,50
1979,8,25,1351500,47
1979,8,26,1351500,44
1979,8,27,1351500,49
1979,8,28,1351500,49
1979,8,29,1351500,49
1979,8,30,1351500,45
1979,8,31,1351500,40
1979,9,1,1351500,37
1979,9,2,1351500,34
1979,9,3,1351500,46
1979,9,4,1351500,67
1979,9,5,1351500,54
1979,9,6,1351500,581
1979,9,7,1351500,1830
1979,9,8,1351500,587
1979,9,9,1351500,289
1979,9,10,1351500,197
1979,9,11,1351500,154
1979,9,12,1351500,126
1979,9,13,1351500,108
1979,9,14,1351500,100
1979,9,15,1351500,119
1979,9,16,1351500,152
1979,9,17,1351500,136
1979,9,18,1351500,116
1979,9,19,1351500,101
1979,9,20,1351500,90
1979,9,21,1351500,87
1979,9,22,1351500,94
1979,9,23,1351500,141
1979,9,24,1351500,144
1979,9,25,1351500,107
1979,9,26,1351500,89
1979,9,27,1351500,79
1979,9,28,1351500,73
1979,9,29,1351500,79
1979,9,30,1351500,97
1979,10,1,1351500,97
1979,10,2,1351500,187
1979,10,3,1351500,302
1979,10,4,1351500,593
1979,10,5,1351500,516
1979,10,6,1351500,6330
1979,10,7,1351500,4570
1979,10,8,1351500,2610
1979,10,9,1351500,1920
1979,10,10,1351500,2030
1979,10,11,1351500,1620
1979,10,12,1351500,1450
1979,10,13,1351500,1390
1979,10,14,1351500,1240
1979,10,15,1351500,996
1979,10,16,1351500,956
1979,10,17,1351500,850
1979,10,18,1351500,720
1979,10,19,1351500,679
1979,10,20,1351500,500
1979,10,21,1351500,677
1979,10,22,1351500,584
1979,10,23,1351500,462
1979,10,24,1351500,542
1979,10,25,1351500,630
1979,10,26,1351500,599
1979,10,27,1351500,501
1979,10,28,1351500,488
1979,10,29,1351500,475
1979,10,30,1351500,413
1979,10,31,1351500,379
1979,11,1,1351500,337
1979,11,2,1351500,347
