Year,Month,Precip_inches,state_cd
2000,5,4.64,MI
2000,6,4.07,MI
2000,7,3.45,MI
2000,8,2.85,MI
2000,9,3.95,MI
2000,10,1.63,MI
2000,11,2.77,MI
2000,12,2.53,MI
2001,1,1.23,MI
2001,2,2.63,MI
2001,3,0.71,MI
2001,4,3.12,MI
2001,5,4.71,MI
2001,6,3.24,MI
2001,7,2.02,MI
2001,8,3.38,MI
2001,9,4.25,MI
2001,10,5.47,MI
2001,11,2.44,MI
2001,12,1.97,MI
2002,1,1.12,MI
2002,2,2.13,MI
2002,3,2.59,MI
2002,4,3.57,MI
2002,5,3.83,MI
2002,6,3.01,MI
2002,7,3.22,MI
2002,8,3.51,MI
2002,9,2.13,MI
2002,10,3.07,MI
2002,11,1.58,MI
2002,12,1.14,MI
2003,1,0.86,MI
2003,2,1.06,MI
2003,3,1.97,MI
2003,4,2.79,MI
2003,5,3.99,MI
2003,6,2.21,MI
2003,7,3.34,MI
2003,8,2.69,MI
2003,9,3.33,MI
2003,10,2.31,MI
2003,11,4.6,MI
2003,12,1.93,MI
2004,1,2.03,MI
2004,2,1.2,MI
2004,3,3.17,MI
2004,4,2.06,MI
2004,5,6.64,MI
2004,6,3.27,MI
2004,7,3.3,MI
2004,8,3.17,MI
2004,9,1.07,MI
2004,10,3.73,MI
2004,11,2.79,MI
2004,12,2.92,MI
2005,1,2.93,MI
2005,2,1.78,MI
2005,3,1.2,MI
2005,4,1.36,MI
2005,5,2.05,MI
2005,6,2.87,MI
2005,7,3.69,MI
2005,8,2.59,MI
2005,9,3.58,MI
2005,10,1.73,MI
2005,11,4.15,MI
2005,12,1.96,MI
2006,1,3,MI
2006,2,1.8,MI
2006,3,2.21,MI
2006,4,2.1,MI
2006,5,4.63,MI
2006,6,2.42,MI
2006,7,3.82,MI
2006,8,3.13,MI
2006,9,3.35,MI
2006,10,4.2,MI
2006,11,2.34,MI
2006,12,2.85,MI
2007,1,2.19,MI
2007,2,0.96,MI
2007,3,2.51,MI
2007,4,3,MI
2007,5,2.31,MI
2007,6,2.67,MI
2007,7,2.04,MI
2007,8,4.11,MI
2007,9,2.84,MI
2007,10,3.8,MI
2007,11,1.61,MI
2007,12,2.62,MI
2008,1,3.19,MI
2008,2,2.56,MI
2008,3,1.5,MI
2008,4,3.32,MI
2008,5,2.38,MI
2008,6,4.69,MI
2008,7,3.73,MI
2008,8,1.67,MI
2008,9,5.22,MI
2008,10,2.14,MI
2008,11,2.22,MI
2008,12,4.23,MI
2009,1,1.32,MI
2009,2,2.4,MI
2009,3,2.32,MI
2009,4,3.94,MI
2009,5,2.95,MI
2009,6,3.53,MI
2009,7,2.3,MI
2009,8,4.62,MI
2009,9,1.81,MI
2009,10,5.25,MI
2009,11,1.09,MI
2009,12,2.34,MI
2010,1,0.95,MI
2010,2,1.04,MI
2010,3,0.73,MI
2010,4,2.09,MI
2010,5,3.52,MI
2010,6,5.89,MI
2010,7,4.16,MI
2010,8,2.37,MI
2010,9,4.88,MI
2010,10,2.01,MI
2010,11,2.15,MI
2010,12,1.43,MI
2011,1,1.43,MI
2011,2,1.53,MI
2011,3,2.21,MI
2011,4,5.44,MI
2011,5,4.26,MI
2011,6,3.65,MI
2011,7,2.99,MI
2011,8,3.16,MI
2011,9,3.72,MI
2011,10,3.37,MI
2011,11,3.19,MI
2011,12,1.87,MI
2012,1,2.22,MI
2012,2,1.31,MI
2012,3,2.59,MI
2012,4,1.89,MI
2012,5,3,MI
2012,6,3,MI
2012,7,3.59,MI
2012,8,2.73,MI
2012,9,2.57,MI
2012,10,4.66,MI
2012,11,0.99,MI
2012,12,2.45,MI
2013,1,3.3,MI
2013,2,2.28,MI
2013,3,1.36,MI
2013,4,5.72,MI
2013,5,3.59,MI
2013,6,3.68,MI
2013,7,3.54,MI
2013,8,3,MI
2013,9,1.92,MI
2013,10,3.82,MI
2013,11,3.83,MI
2013,12,2.19,MI
2014,1,2.21,MI
2014,2,1.58,MI
2014,3,1.39,MI
2014,4,3.82,MI
2014,5,3.53,MI
2014,6,3.82,MI
2014,7,3.46,MI
2014,8,3.56,MI
2014,9,3.92,MI
2014,10,4.09,MI
2014,11,3.51,MI
2014,12,1.77,MI
2015,1,1.28,MI
2015,2,0.97,MI
2015,3,0.87,MI
2015,4,2.46,MI
2015,5,4.14,MI
2015,6,4.06,MI
2015,7,2.49,MI
2015,8,3.31,MI
2015,9,2.91,MI
2015,10,2.46,MI
2015,11,3.06,MI
2015,12,3.73,MI
2016,1,1.73,MI
2016,2,1.87,MI
2016,3,3.65,MI
2016,4,2.8,MI
2016,5,2.63,MI
2016,6,2.46,MI
2016,7,3.92,MI
2016,8,5.04,MI
2016,9,3.96,MI
2016,10,3.46,MI
2016,11,2.04,MI
2016,12,2.3,MI
2017,1,2.78,MI
2017,2,2.02,MI
2017,3,2.94,MI
2017,4,4.39,MI
2017,5,3.36,MI
2017,6,4.72,MI
2017,7,2.74,MI
2017,8,3.5,MI
2017,9,1.57,MI
2017,10,6.63,MI
2017,11,2.74,MI
2017,12,1.88,MI
1895,1,0.62,MN
1895,2,0.42,MN
1895,3,0.33,MN
1895,4,1.58,MN
1895,5,3.37,MN
1895,6,5.18,MN
1895,7,3.21,MN
1895,8,2.26,MN
1895,9,3.78,MN
1895,10,0.34,MN
1895,11,1.27,MN
1895,12,0.31,MN
1896,1,0.74,MN
1896,2,0.47,MN
1896,3,1.86,MN
1896,4,5.56,MN
1896,5,5.53,MN
1896,6,3.67,MN
1896,7,2.17,MN
1896,8,2.43,MN
1896,9,2.39,MN
1896,10,2.6,MN
1896,11,2.82,MN
1896,12,0.6,MN
1897,1,1.75,MN
1897,2,1.48,MN
1897,3,1.89,MN
1897,4,1.55,MN
1897,5,1.37,MN
1897,6,5.25,MN
1897,7,7.32,MN
1897,8,2.31,MN
1897,9,1.68,MN
1897,10,1.61,MN
1897,11,0.55,MN
1897,12,0.54,MN
1898,1,0.24,MN
1898,2,0.96,MN
1898,3,1.19,MN
1898,4,1.31,MN
1898,5,3.14,MN
1898,6,4.44,MN
1898,7,3.27,MN
1898,8,3.05,MN
1898,9,1.75,MN
1898,10,3.32,MN
1898,11,0.95,MN
1898,12,0.29,MN
1899,1,0.68,MN
1899,2,0.74,MN
1899,3,1.32,MN
1899,4,1.7,MN
1899,5,4.54,MN
1899,6,5.55,MN
1899,7,3.3,MN
1899,8,5.56,MN
1899,9,1.6,MN
1899,10,3.07,MN
1899,11,0.62,MN
1899,12,0.8,MN
1900,1,0.57,MN
1900,2,0.54,MN
1900,3,1.14,MN
1900,4,1.3,MN
1900,5,0.8,MN
1900,6,1.65,MN
1900,7,4.52,MN
1900,8,6.8,MN
1900,9,5.81,MN
1900,10,3.28,MN
1900,11,0.68,MN
1900,12,0.56,MN
1901,1,0.42,MN
1901,2,0.41,MN
1901,3,1.92,MN
1901,4,1.76,MN
1901,5,1.36,MN
1901,6,5.97,MN
1901,7,3.46,MN
1901,8,2.12,MN
1901,9,3.54,MN
1901,10,2.08,MN
1901,11,0.79,MN
1901,12,0.66,MN
1902,1,0.41,MN
1902,2,0.68,MN
1902,3,1,MN
1902,4,1.54,MN
1902,5,5.01,MN
1902,6,3.21,MN
1902,7,4.22,MN
1902,8,4.07,MN
1902,9,1.95,MN
1902,10,1.91,MN
1902,11,1.55,MN
1902,12,1.62,MN
1903,1,0.52,MN
1903,2,0.64,MN
1903,3,1.74,MN
1903,4,2.63,MN
1903,5,4.76,MN
1903,6,1.94,MN
1903,7,4.87,MN
1903,8,4.61,MN
1903,9,5.09,MN
1903,10,2.93,MN
1903,11,0.49,MN
1903,12,0.92,MN
1904,1,0.36,MN
1904,2,0.89,MN
1904,3,1.69,MN
1904,4,1.72,MN
1904,5,2.28,MN
1904,6,4.18,MN
1904,7,3.78,MN
1904,8,2.51,MN
1904,9,3.37,MN
1904,10,3.23,MN
1904,11,0.16,MN
1904,12,0.75,MN
1905,1,0.61,MN
1905,2,0.49,MN
1905,3,1.11,MN
1905,4,1.64,MN
1905,5,5.05,MN
1905,6,6.83,MN
1905,7,4.51,MN
1905,8,3.69,MN
1905,9,3.4,MN
1905,10,2.25,MN
1905,11,2.57,MN
1905,12,0.17,MN
1906,1,1.19,MN
1906,2,0.26,MN
1906,3,0.99,MN
1906,4,1.64,MN
1906,5,4.9,MN
1906,6,4.74,MN
1906,7,2.71,MN
1906,8,4.48,MN
1906,9,3.32,MN
1906,10,2.23,MN
1906,11,2.1,MN
1906,12,0.98,MN
1907,1,1.34,MN
1907,2,0.51,MN
1907,3,0.95,MN
1907,4,1.03,MN
1907,5,2.19,MN
1907,6,3.96,MN
1907,7,3.34,MN
1907,8,4.01,MN
1907,9,3.22,MN
1907,10,1.09,MN
1907,11,0.54,MN
1907,12,0.55,MN
1908,1,0.3,MN
1908,2,1.27,MN
1908,3,1.49,MN
1908,4,2.27,MN
1908,5,5.84,MN
1908,6,5.64,MN
1908,7,3,MN
1908,8,2.27,MN
1908,9,2.11,MN
1908,10,1.79,MN
1908,11,1.24,MN
1908,12,0.73,MN
1909,1,1.25,MN
1909,2,1.12,MN
1909,3,0.56,MN
1909,4,1.67,MN
1909,5,3.18,MN
1909,6,3.22,MN
1909,7,4.15,MN
1909,8,4.68,MN
1909,9,2.91,MN
1909,10,1.8,MN
1909,11,2.46,MN
1909,12,1.67,MN
1910,1,0.76,MN
1910,2,0.51,MN
1910,3,0.37,MN
1910,4,1.62,MN
1910,5,1.43,MN
1910,6,1.5,MN
1910,7,2.1,MN
1910,8,2.13,MN
1910,9,2.57,MN
1910,10,0.98,MN
1910,11,0.58,MN
1910,12,0.53,MN
1911,1,0.8,MN
1911,2,1.02,MN
1911,3,0.61,MN
1911,4,1.81,MN
1911,5,3.24,MN
1911,6,3.76,MN
1911,7,3.52,MN
1911,8,4.05,MN
1911,9,3.28,MN
1911,10,3.1,MN
1911,11,1.18,MN
1911,12,1.19,MN
1912,1,0.38,MN
1912,2,0.26,MN
1912,3,0.42,MN
1912,4,2.03,MN
1912,5,4.03,MN
1912,6,1.76,MN
1912,7,4.26,MN
1912,8,3.87,MN
1912,9,3.13,MN
1912,10,0.91,MN
1912,11,0.33,MN
1912,12,0.87,MN
1913,1,0.35,MN
1913,2,0.44,MN
1913,3,1.27,MN
1913,4,1.9,MN
1913,5,3.57,MN
1913,6,3.17,MN
1913,7,5.53,MN
1913,8,2.95,MN
1913,9,3.3,MN
1913,10,2.57,MN
1913,11,0.69,MN
1913,12,0.07,MN
1914,1,0.84,MN
1914,2,0.47,MN
1914,3,1.1,MN
1914,4,2.18,MN
1914,5,2.95,MN
1914,6,7.32,MN
1914,7,2.65,MN
1914,8,3.88,MN
1914,9,3.15,MN
1914,10,2.02,MN
1914,11,0.47,MN
1914,12,0.45,MN
1915,1,0.69,MN
1915,2,1.46,MN
1915,3,0.53,MN
1915,4,1.59,MN
1915,5,4.06,MN
1915,6,6.72,MN
1915,7,3.73,MN
1915,8,1.84,MN
1915,9,2.79,MN
1915,10,2.07,MN
1915,11,1.82,MN
1915,12,0.68,MN
1916,1,2.08,MN
1916,2,0.48,MN
1916,3,1.64,MN
1916,4,2.69,MN
1916,5,3.96,MN
1916,6,4.83,MN
1916,7,2.75,MN
1916,8,4.11,MN
1916,9,3,MN
1916,10,1.33,MN
1916,11,0.31,MN
1916,12,1.05,MN
1917,1,1.02,MN
1917,2,0.81,MN
1917,3,1.54,MN
1917,4,2.17,MN
1917,5,1.47,MN
1917,6,2.88,MN
1917,7,3.12,MN
1917,8,2.2,MN
1917,9,2.22,MN
1917,10,1.79,MN
1917,11,0.17,MN
1917,12,0.59,MN
1918,1,0.65,MN
1918,2,0.41,MN
1918,3,0.72,MN
1918,4,1.91,MN
1918,5,4.3,MN
1918,6,1.9,MN
1918,7,3.24,MN
1918,8,3.89,MN
1918,9,1.08,MN
1918,10,2.42,MN
1918,11,2.12,MN
1918,12,1.46,MN
1919,1,0.38,MN
1919,2,1.29,MN
1919,3,1.05,MN
1919,4,2.33,MN
1919,5,2.37,MN
1919,6,5.25,MN
1919,7,4.76,MN
1919,8,3.4,MN
1919,9,1.94,MN
1919,10,1.86,MN
1919,11,2.28,MN
1919,12,0.4,MN
1920,1,0.97,MN
1920,2,0.44,MN
1920,3,1.67,MN
1920,4,1.73,MN
1920,5,3.11,MN
1920,6,5.69,MN
1920,7,3.12,MN
1920,8,1.94,MN
1920,9,2.86,MN
1920,10,1.83,MN
1920,11,1.18,MN
1920,12,0.91,MN
1921,1,0.49,MN
1921,2,0.59,MN
1921,3,1.49,MN
1921,4,1.81,MN
1921,5,3.46,MN
1921,6,2.69,MN
1921,7,3.79,MN
1921,8,2.36,MN
1921,9,4.28,MN
1921,10,0.64,MN
1921,11,0.82,MN
1921,12,0.59,MN
1922,1,0.62,MN
1922,2,1.98,MN
1922,3,1.19,MN
1922,4,1.9,MN
1922,5,3.02,MN
1922,6,3,MN
1922,7,2.42,MN
1922,8,1.97,MN
1922,9,1.98,MN
1922,10,1.07,MN
1922,11,3.23,MN
1922,12,0.74,MN
1923,1,1.03,MN
1923,2,0.62,MN
1923,3,0.8,MN
1923,4,1.7,MN
1923,5,1.88,MN
1923,6,4.51,MN
1923,7,3.1,MN
1923,8,2.35,MN
1923,9,2.33,MN
1923,10,0.82,MN
1923,11,0.47,MN
1923,12,0.6,MN
1924,1,0.43,MN
1924,2,0.52,MN
1924,3,1.09,MN
1924,4,2.5,MN
1924,5,1.86,MN
1924,6,4.09,MN
1924,7,2.93,MN
1924,8,4.7,MN
1924,9,3.66,MN
1924,10,1.47,MN
1924,11,0.46,MN
1924,12,0.83,MN
1925,1,0.51,MN
1925,2,0.65,MN
1925,3,0.6,MN
1925,4,2.08,MN
1925,5,1.51,MN
1925,6,6.65,MN
1925,7,2.92,MN
1925,8,2.3,MN
1925,9,4.05,MN
1925,10,0.93,MN
1925,11,0.77,MN
1925,12,0.61,MN
1926,1,0.78,MN
1926,2,0.62,MN
1926,3,0.98,MN
1926,4,0.44,MN
1926,5,2.14,MN
1926,6,3.33,MN
1926,7,2.93,MN
1926,8,3.54,MN
1926,9,5.26,MN
1926,10,2.25,MN
1926,11,1.6,MN
1926,12,1.01,MN
1927,1,0.56,MN
1927,2,0.71,MN
1927,3,1.38,MN
1927,4,2.63,MN
1927,5,3.74,MN
1927,6,3.4,MN
1927,7,2.76,MN
1927,8,2.14,MN
1927,9,2.61,MN
1927,10,1.65,MN
1927,11,1.2,MN
1927,12,1.58,MN
1928,1,0.39,MN
1928,2,0.64,MN
1928,3,0.93,MN
1928,4,1.98,MN
1928,5,1.28,MN
1928,6,4.2,MN
1928,7,4.28,MN
1928,8,5.77,MN
1928,9,2.95,MN
1928,10,2.31,MN
1928,11,0.56,MN
1928,12,0.65,MN
1929,1,1.33,MN
1929,2,0.55,MN
1929,3,1.07,MN
1929,4,1.81,MN
1929,5,1.99,MN
1929,6,2,MN
1929,7,2.42,MN
1929,8,2.01,MN
1929,9,3.85,MN
1929,10,2.17,MN
1929,11,0.65,MN
1929,12,0.67,MN
1930,1,0.61,MN
1930,2,1.22,MN
1930,3,0.5,MN
1930,4,1.04,MN
1930,5,4.22,MN
1930,6,3.73,MN
1930,7,2.38,MN
1930,8,1.11,MN
1930,9,3.38,MN
1930,10,1.58,MN
1930,11,2.32,MN
1930,12,0.23,MN
1931,1,0.21,MN
1931,2,0.4,MN
1931,3,1.27,MN
1931,4,0.84,MN
1931,5,2.34,MN
1931,6,4.17,MN
1931,7,2.25,MN
1931,8,2.86,MN
1931,9,2.6,MN
1931,10,2.42,MN
1931,11,2.97,MN
1931,12,0.62,MN
1932,1,1.13,MN
1932,2,0.61,MN
1932,3,0.96,MN
1932,4,1.94,MN
1932,5,3.06,MN
1932,6,2.85,MN
1932,7,2.87,MN
1932,8,3.5,MN
1932,9,1.09,MN
1932,10,1.57,MN
1932,11,1.93,MN
1932,12,0.55,MN
1933,1,0.88,MN
1933,2,0.67,MN
1933,3,1.36,MN
1933,4,1.54,MN
1933,5,3.48,MN
1933,6,2.04,MN
1933,7,2.55,MN
1933,8,1.74,MN
1933,9,3.04,MN
1933,10,1.55,MN
1933,11,0.95,MN
1933,12,1.14,MN
1934,1,0.55,MN
1934,2,0.29,MN
1934,3,0.75,MN
1934,4,1.15,MN
1934,5,1.04,MN
1934,6,4.02,MN
1934,7,2.37,MN
1934,8,2.07,MN
1934,9,3.28,MN
1934,10,2.59,MN
1934,11,1.41,MN
1934,12,0.94,MN
1935,1,1.27,MN
1935,2,0.32,MN
1935,3,1.58,MN
1935,4,2.4,MN
1935,5,2.21,MN
1935,6,4.65,MN
1935,7,3.96,MN
1935,8,4.57,MN
1935,9,1.3,MN
1935,10,1.83,MN
1935,11,1.07,MN
1935,12,0.77,MN
1936,1,0.81,MN
1936,2,1.34,MN
1936,3,1.46,MN
1936,4,1.3,MN
1936,5,2.62,MN
1936,6,1.89,MN
1936,7,0.81,MN
1936,8,2.95,MN
1936,9,2.24,MN
1936,10,0.74,MN
1936,11,1.01,MN
1936,12,1.46,MN
1937,1,1.37,MN
1937,2,0.95,MN
1937,3,0.7,MN
1937,4,3.85,MN
1937,5,3.91,MN
1937,6,2.88,MN
1937,7,3.61,MN
1937,8,4.24,MN
1937,9,2.14,MN
1937,10,1.01,MN
1937,11,0.76,MN
1937,12,0.7,MN
1938,1,0.64,MN
1938,2,0.8,MN
1938,3,1.5,MN
1938,4,3.13,MN
1938,5,6.03,MN
1938,6,3.17,MN
1938,7,3.18,MN
1938,8,2.63,MN
1938,9,3.16,MN
1938,10,0.51,MN
1938,11,1.88,MN
1938,12,0.64,MN
1939,1,1.11,MN
1939,2,1.44,MN
1939,3,0.64,MN
1939,4,1.34,MN
1939,5,2.24,MN
1939,6,4.99,MN
1939,7,2.23,MN
1939,8,4,MN
1939,9,1.55,MN
1939,10,1.72,MN
1939,11,0.08,MN
1939,12,0.41,MN
1940,1,0.29,MN
1940,2,0.81,MN
1940,3,1.79,MN
1940,4,2.72,MN
1940,5,1.88,MN
1940,6,3.35,MN
1940,7,3.13,MN
1940,8,4.08,MN
1940,9,1.19,MN
1940,10,2.69,MN
1940,11,2.5,MN
1940,12,0.67,MN
1941,1,0.94,MN
1941,2,0.57,MN
1941,3,0.94,MN
1941,4,3.03,MN
1941,5,3.42,MN
1941,6,4.92,MN
1941,7,2.24,MN
1941,8,4.06,MN
1941,9,5.17,MN
1941,10,2.82,MN
1941,11,0.49,MN
1941,12,0.57,MN
1942,1,0.24,MN
1942,2,0.31,MN
1942,3,2.3,MN
1942,4,2.04,MN
1942,5,4.93,MN
1942,6,3.53,MN
1942,7,3.36,MN
1942,8,4.99,MN
1942,9,3.95,MN
1942,10,1.07,MN
1942,11,0.55,MN
1942,12,0.93,MN
1943,1,0.96,MN
1943,2,0.84,MN
1943,3,1.34,MN
1943,4,1.23,MN
1943,5,4.34,MN
1943,6,5.63,MN
1943,7,3.65,MN
1943,8,4.09,MN
1943,9,1.82,MN
1943,10,1.66,MN
1943,11,1.2,MN
1943,12,0.12,MN
1944,1,0.52,MN
1944,2,0.69,MN
1944,3,1.29,MN
1944,4,1.75,MN
1944,5,5.09,MN
1944,6,6.55,MN
1944,7,4.27,MN
1944,8,5.35,MN
1944,9,2.06,MN
1944,10,0.36,MN
1944,11,1.83,MN
1944,12,0.27,MN
1945,1,0.68,MN
1945,2,1.12,MN
1945,3,1.85,MN
1945,4,2.73,MN
1945,5,2.4,MN
1945,6,4.29,MN
1945,7,3.8,MN
1945,8,3.63,MN
1945,9,3.62,MN
1945,10,0.49,MN
1945,11,1.15,MN
1945,12,1.19,MN
1946,1,0.66,MN
1946,2,1.03,MN
1946,3,1.64,MN
1946,4,1.23,MN
1946,5,2.96,MN
1946,6,5.63,MN
1946,7,2.32,MN
1946,8,2.12,MN
1946,9,4.57,MN
1946,10,3.68,MN
1946,11,1.35,MN
1946,12,0.95,MN
1947,1,0.53,MN
1947,2,0.4,MN
1947,3,0.65,MN
1947,4,3.19,MN
1947,5,2.33,MN
1947,6,5.25,MN
1947,7,1.89,MN
1947,8,3.64,MN
1947,9,3.14,MN
1947,10,1.5,MN
1947,11,2.21,MN
1947,12,0.65,MN
1948,1,0.48,MN
1948,2,1.29,MN
1948,3,1.2,MN
1948,4,2.75,MN
1948,5,1.23,MN
1948,6,3.83,MN
1948,7,3.87,MN
1948,8,3.25,MN
1948,9,1.43,MN
1948,10,0.87,MN
1948,11,1.66,MN
1948,12,0.99,MN
1949,1,1.56,MN
1949,2,0.42,MN
1949,3,1.72,MN
1949,4,0.71,MN
1949,5,3.38,MN
1949,6,4.1,MN
1949,7,5.9,MN
1949,8,2.02,MN
1949,9,1.66,MN
1949,10,3.14,MN
1949,11,0.89,MN
1949,12,1.08,MN
1950,1,1.52,MN
1950,2,0.38,MN
1950,3,1.91,MN
1950,4,2.51,MN
1950,5,4.5,MN
1950,6,3.04,MN
1950,7,3.56,MN
1950,8,1.89,MN
1950,9,2.6,MN
1950,10,1.97,MN
1950,11,1.09,MN
1950,12,1.08,MN
1951,1,0.5,MN
1951,2,1.28,MN
1951,3,2.49,MN
1951,4,2,MN
1951,5,2.89,MN
1951,6,4.61,MN
1951,7,3.24,MN
1951,8,5.21,MN
1951,9,3.36,MN
1951,10,2.28,MN
1951,11,1.14,MN
1951,12,1.52,MN
1952,1,1.06,MN
1952,2,0.59,MN
1952,3,1.47,MN
1952,4,0.94,MN
1952,5,1.54,MN
1952,6,4.99,MN
1952,7,5.49,MN
1952,8,4.18,MN
1952,9,0.61,MN
1952,10,0.18,MN
1952,11,1.06,MN
1952,12,0.35,MN
1953,1,0.98,MN
1953,2,0.91,MN
1953,3,1.37,MN
1953,4,2.85,MN
1953,5,4.21,MN
1953,6,6.07,MN
1953,7,4.07,MN
1953,8,4.55,MN
1953,9,1.75,MN
1953,10,0.59,MN
1953,11,1.5,MN
1953,12,1.23,MN
1954,1,0.85,MN
1954,2,0.87,MN
1954,3,1.27,MN
1954,4,2.86,MN
1954,5,3.39,MN
1954,6,3.79,MN
1954,7,2.96,MN
1954,8,2.93,MN
1954,9,3.22,MN
1954,10,1.67,MN
1954,11,0.62,MN
1954,12,0.29,MN
1955,1,0.56,MN
1955,2,1.26,MN
1955,3,0.85,MN
1955,4,1.77,MN
1955,5,2.21,MN
1955,6,3.46,MN
1955,7,5.74,MN
1955,8,3.29,MN
1955,9,2.43,MN
1955,10,1.27,MN
1955,11,1.13,MN
1955,12,0.99,MN
1956,1,0.82,MN
1956,2,0.32,MN
1956,3,1.37,MN
1956,4,1.66,MN
1956,5,3.1,MN
1956,6,3.5,MN
1956,7,3.79,MN
1956,8,4.5,MN
1956,9,1.07,MN
1956,10,1.52,MN
1956,11,1.68,MN
1956,12,0.7,MN
1957,1,0.3,MN
1957,2,0.68,MN
1957,3,1.12,MN
1957,4,2.14,MN
1957,5,3.38,MN
1957,6,6.67,MN
1957,7,4.28,MN
1957,8,3.84,MN
1957,9,3.43,MN
1957,10,1.61,MN
1957,11,1.47,MN
1957,12,0.39,MN
1958,1,0.44,MN
1958,2,0.23,MN
1958,3,0.43,MN
1958,4,1.71,MN
1958,5,1.53,MN
1958,6,3.61,MN
1958,7,3.84,MN
1958,8,2.89,MN
1958,9,2.33,MN
1958,10,1.09,MN
1958,11,2.02,MN
1958,12,0.43,MN
1959,1,0.3,MN
1959,2,0.52,MN
1959,3,0.36,MN
1959,4,0.69,MN
1959,5,5.32,MN
1959,6,3.46,MN
1959,7,2.89,MN
1959,8,5.37,MN
1959,9,2.89,MN
1959,10,2.34,MN
1959,11,0.74,MN
1959,12,1.19,MN
1960,1,0.65,MN
1960,2,0.21,MN
1960,3,0.54,MN
1960,4,3.02,MN
1960,5,3.69,MN
1960,6,3.64,MN
1960,7,2.51,MN
1960,8,4.31,MN
1960,9,2.34,MN
1960,10,1.22,MN
1960,11,1.15,MN
1960,12,0.82,MN
1961,1,0.22,MN
1961,2,0.55,MN
1961,3,1.14,MN
1961,4,2.27,MN
1961,5,3.07,MN
1961,6,1.61,MN
1961,7,3.98,MN
1961,8,2.12,MN
1961,9,4.52,MN
1961,10,1.73,MN
1961,11,0.93,MN
1961,12,0.9,MN
1962,1,0.67,MN
1962,2,1.44,MN
1962,3,0.98,MN
1962,4,1.76,MN
1962,5,5.98,MN
1962,6,3.39,MN
1962,7,5.69,MN
1962,8,3.58,MN
1962,9,3.03,MN
1962,10,0.88,MN
1962,11,0.41,MN
1962,12,0.4,MN
1963,1,0.31,MN
1963,2,0.55,MN
1963,3,1.21,MN
1963,4,2.54,MN
1963,5,3.23,MN
1963,6,3.83,MN
1963,7,4.62,MN
1963,8,2.92,MN
1963,9,2.4,MN
1963,10,0.87,MN
1963,11,0.87,MN
1963,12,0.73,MN
1964,1,0.45,MN
1964,2,0.2,MN
1964,3,1.08,MN
1964,4,3.47,MN
1964,5,3.12,MN
1964,6,4.16,MN
1964,7,2.65,MN
1964,8,4.78,MN
1964,9,4.27,MN
1964,10,0.49,MN
1964,11,1,MN
1964,12,0.98,MN
1965,1,0.35,MN
1965,2,0.87,MN
1965,3,2.49,MN
1965,4,2.96,MN
1965,5,4.93,MN
1965,6,4.06,MN
1965,7,3.59,MN
1965,8,3.02,MN
1965,9,6.19,MN
1965,10,1.48,MN
1965,11,1.86,MN
1965,12,1.44,MN
1966,1,0.69,MN
1966,2,0.93,MN
1966,3,2.18,MN
1966,4,2.09,MN
1966,5,1.7,MN
1966,6,3.23,MN
1966,7,3.59,MN
1966,8,5,MN
1966,9,1.46,MN
1966,10,2.26,MN
1966,11,0.57,MN
1966,12,0.97,MN
1967,1,1.76,MN
1967,2,0.73,MN
1967,3,0.8,MN
1967,4,2.98,MN
1967,5,1.34,MN
1967,6,5.97,MN
1967,7,1.91,MN
1967,8,2.27,MN
1967,9,1.1,MN
1967,10,1.37,MN
1967,11,0.3,MN
1967,12,0.95,MN
1968,1,0.68,MN
1968,2,0.13,MN
1968,3,1.34,MN
1968,4,3.96,MN
1968,5,2.69,MN
1968,6,6.16,MN
1968,7,4.54,MN
1968,8,2.78,MN
1968,9,4.4,MN
1968,10,4.19,MN
1968,11,0.52,MN
1968,12,2.06,MN
1969,1,2.6,MN
1969,2,0.64,MN
1969,3,0.55,MN
1969,4,1.85,MN
1969,5,2.96,MN
1969,6,3.43,MN
1969,7,4.26,MN
1969,8,1.93,MN
1969,9,2.46,MN
1969,10,2.63,MN
1969,11,0.77,MN
1969,12,1.61,MN
1970,1,0.51,MN
1970,2,0.28,MN
1970,3,1.28,MN
1970,4,2.89,MN
1970,5,3.57,MN
1970,6,3.43,MN
1970,7,2.98,MN
1970,8,1.56,MN
1970,9,2.96,MN
1970,10,4.62,MN
1970,11,2.41,MN
1970,12,0.94,MN
1971,1,0.87,MN
1971,2,1.5,MN
1971,3,1,MN
1971,4,1.27,MN
1971,5,2.73,MN
1971,6,4.87,MN
1971,7,3.25,MN
1971,8,2.09,MN
1971,9,3.01,MN
1971,10,5.81,MN
1971,11,2,MN
1971,12,0.67,MN
1972,1,0.95,MN
1972,2,0.61,MN
1972,3,1.23,MN
1972,4,1.93,MN
1972,5,3.54,MN
1972,6,2.59,MN
1972,7,6.16,MN
1972,8,3.5,MN
1972,9,2.92,MN
1972,10,1.99,MN
1972,11,0.97,MN
1972,12,1.33,MN
1973,1,0.48,MN
1973,2,0.36,MN
1973,3,1.55,MN
1973,4,1.65,MN
1973,5,3.45,MN
1973,6,2.81,MN
1973,7,4.12,MN
1973,8,3.87,MN
1973,9,4.35,MN
1973,10,2.85,MN
1973,11,1.69,MN
1973,12,0.96,MN
1974,1,0.45,MN
1974,2,0.7,MN
1974,3,0.88,MN
1974,4,2.48,MN
1974,5,3.92,MN
1974,6,3.19,MN
1974,7,2.72,MN
