Date,Year,Month,Precip_inches,Anomaly_inches,state_cd
198504,1985,04,1.78,-1.94,WV
198505,1985,05,6.28,2.13,WV
198506,1985,06,3.24,-1.13,WV
198507,1985,07,4.93,0.2,WV
198508,1985,08,3.73,-0.45,WV
198509,1985,09,0.71,-2.54,WV
198510,1985,10,4.14,1.19,WV
198511,1985,11,9.53,6.49,WV
198512,1985,12,2.02,-1.4,WV
198601,1986,01,1.94,-1.69,WV
198602,1986,02,4.36,1.24,WV
198603,1986,03,2.4,-1.68,WV
198604,1986,04,2.51,-1.21,WV
198605,1986,05,3.4,-0.75,WV
198606,1986,06,3.4,-0.97,WV
198607,1986,07,5.52,0.79,WV
198608,1986,08,3.74,-0.44,WV
198609,1986,09,3.52,0.27,WV
198610,1986,10,2.83,-0.12,WV
198611,1986,11,5.83,2.79,WV
198612,1986,12,3.64,0.22,WV
198701,1987,01,3.3,-0.33,WV
198702,1987,02,2.39,-0.73,WV
198703,1987,03,2.19,-1.89,WV
198704,1987,04,5.71,1.99,WV
198705,1987,05,3.03,-1.12,WV
198706,1987,06,3.71,-0.66,WV
198707,1987,07,2.63,-2.1,WV
198708,1987,08,3.36,-0.82,WV
198709,1987,09,4.6,1.35,WV
198710,1987,10,1.46,-1.49,WV
198711,1987,11,2.86,-0.18,WV
198712,1987,12,3.62,0.2,WV
198801,1988,01,2.29,-1.34,WV
198802,1988,02,2.4,-0.72,WV
198803,1988,03,2.47,-1.61,WV
198804,1988,04,2.99,-0.73,WV
198805,1988,05,3.78,-0.37,WV
198806,1988,06,1.28,-3.09,WV
198807,1988,07,4.02,-0.71,WV
198808,1988,08,3.34,-0.84,WV
198809,1988,09,4.39,1.14,WV
198810,1988,10,2.09,-0.86,WV
198811,1988,11,3.98,0.94,WV
198812,1988,12,2.31,-1.11,WV
198901,1989,01,3.35,-0.28,WV
198902,1989,02,4.49,1.37,WV
198903,1989,03,4.88,0.8,WV
198904,1989,04,4.18,0.46,WV
198905,1989,05,6.01,1.86,WV
198906,1989,06,6.5,2.13,WV
198907,1989,07,4.97,0.24,WV
198908,1989,08,5.66,1.48,WV
198909,1989,09,4.69,1.44,WV
198910,1989,10,4.38,1.43,WV
198911,1989,11,3.21,0.17,WV
198912,1989,12,1.84,-1.58,WV
199001,1990,01,3.57,-0.06,WV
199002,1990,02,3.68,0.56,WV
199003,1990,03,2.32,-1.76,WV
199004,1990,04,3.25,-0.47,WV
199005,1990,05,6,1.85,WV
199006,1990,06,3.74,-0.63,WV
199007,1990,07,5.45,0.72,WV
199008,1990,08,4.29,0.11,WV
199009,1990,09,3.4,0.15,WV
199010,1990,10,5.08,2.13,WV
199011,1990,11,1.9,-1.14,WV
199012,1990,12,6.82,3.4,WV
199101,1991,01,3.68,0.05,WV
199102,1991,02,2.87,-0.25,WV
199103,1991,03,6.13,2.05,WV
199104,1991,04,3.14,-0.58,WV
199105,1991,05,2.17,-1.98,WV
199106,1991,06,2.63,-1.74,WV
199107,1991,07,4.1,-0.63,WV
199108,1991,08,2.98,-1.2,WV
199109,1991,09,3.21,-0.04,WV
199110,1991,10,1.43,-1.52,WV
199111,1991,11,3.4,0.36,WV
199112,1991,12,6.03,2.61,WV
199201,1992,01,2.12,-1.51,WV
199202,1992,02,2.88,-0.24,WV
199203,1992,03,4.45,0.37,WV
199204,1992,04,2.89,-0.83,WV
199205,1992,05,4.14,-0.01,WV
199206,1992,06,3.4,-0.97,WV
199207,1992,07,6.46,1.73,WV
199208,1992,08,4.17,-0.01,WV
199209,1992,09,2.49,-0.76,WV
199210,1992,10,1.12,-1.83,WV
199211,1992,11,3.12,0.08,WV
199212,1992,12,3.95,0.53,WV
199301,1993,01,2.2,-1.43,WV
199302,1993,02,2.73,-0.39,WV
199303,1993,03,6.48,2.4,WV
199304,1993,04,3.81,0.09,WV
199305,1993,05,2.44,-1.71,WV
199306,1993,06,3.74,-0.63,WV
199307,1993,07,2.85,-1.88,WV
199308,1993,08,3.14,-1.04,WV
199309,1993,09,5.67,2.42,WV
199310,1993,10,3.19,0.24,WV
199311,1993,11,4.03,0.99,WV
199312,1993,12,4.03,0.61,WV
199401,1994,01,5.54,1.91,WV
199402,1994,02,5.43,2.31,WV
199403,1994,03,7.29,3.21,WV
199404,1994,04,3.8,0.08,WV
199405,1994,05,4.34,0.19,WV
199406,1994,06,3.57,-0.8,WV
199407,1994,07,5.64,0.91,WV
199408,1994,08,5.62,1.44,WV
199409,1994,09,2.12,-1.13,WV
199410,1994,10,1.08,-1.87,WV
199411,1994,11,2.44,-0.6,WV
199412,1994,12,2.58,-0.84,WV
199501,1995,01,5.14,1.51,WV
199502,1995,02,2.55,-0.57,WV
199503,1995,03,2.23,-1.85,WV
199504,1995,04,2.37,-1.35,WV
199505,1995,05,6.25,2.1,WV
199506,1995,06,5.79,1.42,WV
199507,1995,07,2.88,-1.85,WV
199508,1995,08,3.56,-0.62,WV
199509,1995,09,2.75,-0.5,WV
199510,1995,10,4.06,1.11,WV
199511,1995,11,3.81,0.77,WV
199512,1995,12,2.67,-0.75,WV
199601,1996,01,6.01,2.38,WV
199602,1996,02,3.42,0.3,WV
199603,1996,03,4.43,0.35,WV
199604,1996,04,3.39,-0.33,WV
199605,1996,05,8.92,4.77,WV
199606,1996,06,4.08,-0.29,WV
199607,1996,07,7.11,2.38,WV
199608,1996,08,4.65,0.47,WV
199609,1996,09,6.77,3.52,WV
199610,1996,10,2.76,-0.19,WV
199611,1996,11,3.96,0.92,WV
199612,1996,12,3.67,0.25,WV
199701,1997,01,2.27,-1.36,WV
199702,1997,02,1.9,-1.22,WV
199703,1997,03,7.13,3.05,WV
199704,1997,04,2.08,-1.64,WV
199705,1997,05,4.2,0.05,WV
199706,1997,06,4.29,-0.08,WV
199707,1997,07,4.36,-0.37,WV
199708,1997,08,4.15,-0.03,WV
199709,1997,09,2.98,-0.27,WV
199710,1997,10,1.28,-1.67,WV
199711,1997,11,3.79,0.75,WV
199712,1997,12,2.8,-0.62,WV
199801,1998,01,4.93,1.3,WV
199802,1998,02,4.4,1.28,WV
199803,1998,03,4.03,-0.05,WV
199804,1998,04,5.05,1.33,WV
199805,1998,05,5.15,1,WV
199806,1998,06,8.43,4.06,WV
199807,1998,07,3.08,-1.65,WV
199808,1998,08,3.13,-1.05,WV
199809,1998,09,2.01,-1.24,WV
199810,1998,10,1.68,-1.27,WV
199811,1998,11,1.45,-1.59,WV
199812,1998,12,2.77,-0.65,WV
199901,1999,01,5.58,1.95,WV
199902,1999,02,2.37,-0.75,WV
199903,1999,03,3.98,-0.1,WV
199904,1999,04,2.99,-0.73,WV
199905,1999,05,2.79,-1.36,WV
199906,1999,06,1.73,-2.64,WV
199907,1999,07,3.45,-1.28,WV
199908,1999,08,3.39,-0.79,WV
199909,1999,09,3.28,0.03,WV
199910,1999,10,3.3,0.35,WV
199911,1999,11,3.38,0.34,WV
199912,1999,12,2.74,-0.68,WV
200001,2000,01,1.99,-1.64,WV
200002,2000,02,4,0.88,WV
200003,2000,03,2.98,-1.1,WV
200004,2000,04,4.37,0.65,WV
200005,2000,05,4.19,0.04,WV
200006,2000,06,5.53,1.16,WV
200007,2000,07,5.32,0.59,WV
200008,2000,08,4.85,0.67,WV
200009,2000,09,4.42,1.17,WV
200010,2000,10,0.87,-2.08,WV
200011,2000,11,1.82,-1.22,WV
200012,2000,12,2.25,-1.17,WV
200101,2001,01,2.6,-1.03,WV
200102,2001,02,2.16,-0.96,WV
200103,2001,03,3.52,-0.56,WV
200104,2001,04,2.26,-1.46,WV
200105,2001,05,6.49,2.34,WV
200106,2001,06,4.18,-0.19,WV
200107,2001,07,7.6,2.87,WV
200108,2001,08,3.41,-0.77,WV
200109,2001,09,2.49,-0.76,WV
200110,2001,10,1.28,-1.67,WV
200111,2001,11,1.27,-1.77,WV
200112,2001,12,2.6,-0.82,WV
200201,2002,01,3.09,-0.54,WV
200202,2002,02,1,-2.12,WV
200203,2002,03,5.05,0.97,WV
200204,2002,04,6.03,2.31,WV
200205,2002,05,5.07,0.92,WV
200206,2002,06,4.41,0.04,WV
200207,2002,07,5.09,0.36,WV
200208,2002,08,1.9,-2.28,WV
200209,2002,09,3.87,0.62,WV
200210,2002,10,5.48,2.53,WV
200211,2002,11,4.13,1.09,WV
200212,2002,12,3.44,0.02,WV
200301,2003,01,2.42,-1.21,WV
200302,2003,02,6.23,3.11,WV
200303,2003,03,2.06,-2.02,WV
200304,2003,04,3.8,0.08,WV
200305,2003,05,7.25,3.1,WV
200306,2003,06,6.66,2.29,WV
200307,2003,07,5.85,1.12,WV
200308,2003,08,5.29,1.11,WV
200309,2003,09,6.69,3.44,WV
200310,2003,10,3.04,0.09,WV
200311,2003,11,6.68,3.64,WV
200312,2003,12,3.45,0.03,WV
200401,2004,01,3.32,-0.31,WV
200402,2004,02,2.88,-0.24,WV
200403,2004,03,3.88,-0.2,WV
200404,2004,04,5.51,1.79,WV
200405,2004,05,6.53,2.38,WV
200406,2004,06,4.6,0.23,WV
200407,2004,07,4.32,-0.41,WV
200408,2004,08,4.06,-0.12,WV
200409,2004,09,7.46,4.21,WV
200410,2004,10,3.53,0.58,WV
200411,2004,11,3.84,0.8,WV
200412,2004,12,3.14,-0.28,WV
200501,2005,01,3.98,0.35,WV
200502,2005,02,2.34,-0.78,WV
200503,2005,03,4.24,0.16,WV
200504,2005,04,4.06,0.34,WV
200505,2005,05,3.34,-0.81,WV
200506,2005,06,2.08,-2.29,WV
200507,2005,07,5.63,0.9,WV
200508,2005,08,4.54,0.36,WV
200509,2005,09,0.91,-2.34,WV
200510,2005,10,4.19,1.24,WV
200511,2005,11,3.88,0.84,WV
200512,2005,12,2.7,-0.72,WV
200601,2006,01,3.88,0.25,WV
200602,2006,02,1.37,-1.75,WV
200603,2006,03,1.92,-2.16,WV
200604,2006,04,4.66,0.94,WV
200605,2006,05,2.72,-1.43,WV
200606,2006,06,6.2,1.83,WV
200607,2006,07,4.5,-0.23,WV
200608,2006,08,3.26,-0.92,WV
200609,2006,09,4.98,1.73,WV
200610,2006,10,5.45,2.5,WV
200611,2006,11,2.86,-0.18,WV
200612,2006,12,1.83,-1.59,WV
200701,2007,01,3.47,-0.16,WV
200702,2007,02,2.47,-0.65,WV
200703,2007,03,3.96,-0.12,WV
200704,2007,04,4.62,0.9,WV
200705,2007,05,2.03,-2.12,WV
200706,2007,06,3.58,-0.79,WV
200707,2007,07,5.14,0.41,WV
200708,2007,08,3.46,-0.72,WV
200709,2007,09,2.38,-0.87,WV
200710,2007,10,3.64,0.69,WV
200711,2007,11,3,-0.04,WV
200712,2007,12,5.1,1.68,WV
200801,2008,01,2.92,-0.71,WV
200802,2008,02,3.65,0.53,WV
200803,2008,03,4.44,0.36,WV
200804,2008,04,4.17,0.45,WV
200805,2008,05,5.45,1.3,WV
200806,2008,06,5.69,1.32,WV
200807,2008,07,4.94,0.21,WV
200808,2008,08,3.11,-1.07,WV
200809,2008,09,1.78,-1.47,WV
200810,2008,10,1.51,-1.44,WV
200811,2008,11,2.78,-0.26,WV
200812,2008,12,5.6,2.18,WV
200901,2009,01,4.49,0.86,WV
200902,2009,02,1.48,-1.64,WV
200903,2009,03,2.68,-1.4,WV
200904,2009,04,3.98,0.26,WV
200905,2009,05,7.07,2.92,WV
200906,2009,06,4.4,0.03,WV
200907,2009,07,5.25,0.52,WV
200908,2009,08,4.04,-0.14,WV
200909,2009,09,3.26,0.01,WV
200910,2009,10,3.66,0.71,WV
200911,2009,11,1.72,-1.32,WV
200912,2009,12,4.77,1.35,WV
201001,2010,01,3.58,-0.05,WV
201002,2010,02,3.35,0.23,WV
201003,2010,03,3.44,-0.64,WV
201004,2010,04,2.01,-1.71,WV
201005,2010,05,5.56,1.41,WV
201006,2010,06,4.56,0.19,WV
201007,2010,07,4.83,0.1,WV
201008,2010,08,3.48,-0.7,WV
201009,2010,09,2.61,-0.64,WV
201010,2010,10,2.59,-0.36,WV
201011,2010,11,2.85,-0.19,WV
201012,2010,12,3.57,0.15,WV
201101,2011,01,2.25,-1.38,WV
201102,2011,02,2.95,-0.17,WV
201103,2011,03,5.74,1.66,WV
201104,2011,04,7.59,3.87,WV
201105,2011,05,5.15,1,WV
201106,2011,06,4.05,-0.32,WV
201107,2011,07,3.91,-0.82,WV
201108,2011,08,3.81,-0.37,WV
201109,2011,09,6.43,3.18,WV
201110,2011,10,4.87,1.92,WV
201111,2011,11,4.54,1.5,WV
201112,2011,12,3.81,0.39,WV
201201,2012,01,3.09,-0.54,WV
201202,2012,02,2.3,-0.82,WV
201203,2012,03,4.92,0.84,WV
201204,2012,04,2.86,-0.86,WV
201205,2012,05,4.94,0.79,WV
201206,2012,06,2.64,-1.73,WV
201207,2012,07,5.88,1.15,WV
201208,2012,08,2.58,-1.6,WV
201209,2012,09,5.23,1.98,WV
201210,2012,10,4.58,1.63,WV
201211,2012,11,0.77,-2.27,WV
201212,2012,12,4.83,1.41,WV
201301,2013,01,4.41,0.78,WV
201302,2013,02,1.83,-1.29,WV
201303,2013,03,3.28,-0.8,WV
201304,2013,04,2.5,-1.22,WV
201305,2013,05,3.98,-0.17,WV
201306,2013,06,5.96,1.59,WV
201307,2013,07,6.17,1.44,WV
201308,2013,08,5.51,1.33,WV
201309,2013,09,2.39,-0.86,WV
201310,2013,10,2.15,-0.8,WV
201311,2013,11,3.4,0.36,WV
201312,2013,12,6.01,2.59,WV
201401,2014,01,2.25,-1.38,WV
201402,2014,02,4.18,1.06,WV
201403,2014,03,3.04,-1.04,WV
201404,2014,04,3.06,-0.66,WV
201405,2014,05,4.24,0.09,WV
201406,2014,06,4.54,0.17,WV
201407,2014,07,4.03,-0.7,WV
201408,2014,08,4.42,0.24,WV
201409,2014,09,2.2,-1.05,WV
201410,2014,10,5.19,2.24,WV
201411,2014,11,2.31,-0.73,WV
201412,2014,12,3.33,-0.09,WV
201501,2015,01,2.41,-1.22,WV
201502,2015,02,2.74,-0.38,WV
201503,2015,03,5.36,1.28,WV
201504,2015,04,6.34,2.62,WV
201505,2015,05,2.36,-1.79,WV
201506,2015,06,6.43,2.06,WV
201507,2015,07,6.46,1.73,WV
201508,2015,08,2.71,-1.47,WV
201509,2015,09,4.05,0.8,WV
201510,2015,10,2.76,-0.19,WV
201511,2015,11,2.28,-0.76,WV
201512,2015,12,4.72,1.3,WV
201601,2016,01,2.61,-1.02,WV
201602,2016,02,3.65,0.53,WV
201603,2016,03,2.53,-1.55,WV
201604,2016,04,2.91,-0.81,WV
201605,2016,05,6.01,1.86,WV
201606,2016,06,6.26,1.89,WV
201607,2016,07,4.93,0.2,WV
201608,2016,08,3.63,-0.55,WV
201609,2016,09,2.86,-0.39,WV
201610,2016,10,3.53,0.58,WV
201611,2016,11,1.87,-1.17,WV
201612,2016,12,4.57,1.15,WV
201701,2017,01,4.8,1.17,WV
201702,2017,02,1.75,-1.37,WV
201703,2017,03,4.31,0.23,WV
201704,2017,04,4.35,0.63,WV
201705,2017,05,6.16,2.01,WV
201706,2017,06,4.7,0.33,WV
201707,2017,07,6.17,1.44,WV
201708,2017,08,3.39,-0.79,WV
201709,2017,09,1.91,-1.34,WV
201710,2017,10,5.26,2.31,WV
201711,2017,11,2.34,-0.7,WV
201712,2017,12,1.87,-1.55,WV
201801,2018,01,3.11,-0.52,WV
201802,2018,02,6.85,3.73,WV
201803,2018,03,3.97,-0.11,WV
201804,2018,04,4.95,1.23,WV
201805,2018,05,6.16,2.01,WV
201806,2018,06,6.24,1.87,WV
201807,2018,07,4.79,0.06,WV
201808,2018,08,5.89,1.71,WV
201809,2018,09,9.34,6.09,WV
201810,2018,10,3.94,0.99,WV
189501,1895,01,1.5,0.35,WI
189502,1895,02,0.52,-0.51,WI
189503,1895,03,0.47,-1.33,WI
189504,1895,04,1.21,-1.42,WI
189505,1895,05,4.33,0.79,WI
189506,1895,06,3.08,-1.09,WI
189507,1895,07,2.79,-1,WI
189508,1895,08,2.48,-1.3,WI
189509,1895,09,3.48,-0.27,WI
189510,1895,10,0.52,-1.86,WI
189511,1895,11,1.46,-0.54,WI
189512,1895,12,1.4,0.13,WI
189601,1896,01,1.06,-0.09,WI
189602,1896,02,0.43,-0.6,WI
189603,1896,03,1.52,-0.28,WI
189604,1896,04,4.85,2.22,WI
189605,1896,05,4.94,1.4,WI
189606,1896,06,3.62,-0.55,WI
189607,1896,07,2.97,-0.82,WI
189608,1896,08,2.88,-0.9,WI
189609,1896,09,3.69,-0.06,WI
189610,1896,10,2.59,0.21,WI
189611,1896,11,2.96,0.96,WI
189612,1896,12,0.81,-0.46,WI
189701,1897,01,1.92,0.77,WI
189702,1897,02,1.23,0.2,WI
189703,1897,03,2.62,0.82,WI
189704,1897,04,2.17,-0.46,WI
189705,1897,05,1.92,-1.62,WI
189706,1897,06,5.58,1.41,WI
189707,1897,07,4.08,0.29,WI
189708,1897,08,2.69,-1.09,WI
189709,1897,09,2.29,-1.46,WI
189710,1897,10,1.62,-0.76,WI
189711,1897,11,1.24,-0.76,WI
189712,1897,12,0.96,-0.31,WI
189801,1898,01,0.9,-0.25,WI
189802,1898,02,1.53,0.5,WI
189803,1898,03,2.38,0.58,WI
189804,1898,04,1.99,-0.64,WI
189805,1898,05,2.87,-0.67,WI
189806,1898,06,3.71,-0.46,WI
189807,1898,07,2.4,-1.39,WI
189808,1898,08,3.19,-0.59,WI
189809,1898,09,1.92,-1.83,WI
189810,1898,10,4.21,1.83,WI
189811,1898,11,1.53,-0.47,WI
189812,1898,12,0.39,-0.88,WI
189901,1899,01,0.93,-0.22,WI
189902,1899,02,1.12,0.09,WI
189903,1899,03,2.21,0.41,WI
189904,1899,04,2.47,-0.16,WI
189905,1899,05,4.5,0.96,WI
189906,1899,06,5.49,1.32,WI
189907,1899,07,3.15,-0.64,WI
189908,1899,08,3.68,-0.1,WI
189909,1899,09,2.48,-1.27,WI
189910,1899,10,2.92,0.54,WI
189911,1899,11,0.98,-1.02,WI
189912,1899,12,1.73,0.46,WI
190001,1900,01,1.01,-0.14,WI
190002,1900,02,1.4,0.37,WI
190003,1900,03,1.34,-0.46,WI
190004,1900,04,2.56,-0.07,WI
190005,1900,05,1.62,-1.92,WI
190006,1900,06,2.03,-2.14,WI
190007,1900,07,7.88,4.09,WI
190008,1900,08,4.86,1.08,WI
190009,1900,09,5.96,2.21,WI
190010,1900,10,6.1,3.72,WI
190011,1900,11,1.36,-0.64,WI
190012,1900,12,0.81,-0.46,WI
190101,1901,01,0.7,-0.45,WI
190102,1901,02,0.67,-0.36,WI
190103,1901,03,3,1.2,WI
190104,1901,04,0.96,-1.67,WI
190105,1901,05,2.3,-1.24,WI
190106,1901,06,4.11,-0.06,WI
190107,1901,07,4.46,0.67,WI
190108,1901,08,1.85,-1.93,WI
190109,1901,09,4.17,0.42,WI
190110,1901,10,2.48,0.1,WI
190111,1901,11,0.89,-1.11,WI
190112,1901,12,0.87,-0.4,WI
190201,1902,01,0.81,-0.34,WI
190202,1902,02,1.22,0.19,WI
190203,1902,03,1.28,-0.52,WI
190204,1902,04,2.02,-0.61,WI
190205,1902,05,5.14,1.6,WI
190206,1902,06,3.69,-0.48,WI
190207,1902,07,6.23,2.44,WI
190208,1902,08,2.22,-1.56,WI
190209,1902,09,3.24,-0.51,WI
190210,1902,10,1.89,-0.49,WI
190211,1902,11,2.72,0.72,WI
190212,1902,12,2.31,1.04,WI
190301,1903,01,0.49,-0.66,WI
190302,1903,02,1.04,0.01,WI
190303,1903,03,2.38,0.58,WI
190304,1903,04,3.06,0.43,WI
190305,1903,05,5.59,2.05,WI
190306,1903,06,1.67,-2.5,WI
190307,1903,07,6.13,2.34,WI
190308,1903,08,6.35,2.57,WI
190309,1903,09,5.44,1.69,WI
190310,1903,10,2.42,0.04,WI
190311,1903,11,0.96,-1.04,WI
190312,1903,12,0.84,-0.43,WI
190401,1904,01,0.47,-0.68,WI
190402,1904,02,1.1,0.07,WI
190403,1904,03,2.13,0.33,WI
190404,1904,04,1.83,-0.8,WI
190405,1904,05,4.45,0.91,WI
190406,1904,06,3.94,-0.23,WI
190407,1904,07,3.25,-0.54,WI
190408,1904,08,3.02,-0.76,WI
190409,1904,09,4.96,1.21,WI
190410,1904,10,4.2,1.82,WI
190411,1904,11,0.23,-1.77,WI
190412,1904,12,1.84,0.57,WI
190501,1905,01,0.96,-0.19,WI
190502,1905,02,1.02,-0.01,WI
190503,1905,03,1.62,-0.18,WI
190504,1905,04,1.43,-1.2,WI
190505,1905,05,4.99,1.45,WI
190506,1905,06,6.47,2.3,WI
190507,1905,07,3.82,0.03,WI
190508,1905,08,4.68,0.9,WI
190509,1905,09,3.3,-0.45,WI
190510,1905,10,2.77,0.39,WI
190511,1905,11,1.94,-0.06,WI
190512,1905,12,0.94,-0.33,WI
190601,1906,01,2.13,0.98,WI
190602,1906,02,0.73,-0.3,WI
190603,1906,03,2.26,0.46,WI
190604,1906,04,1.55,-1.08,WI
190605,1906,05,4.43,0.89,WI
190606,1906,06,4.62,0.45,WI
190607,1906,07,2.49,-1.3,WI
190608,1906,08,4.21,0.43,WI
190609,1906,09,3.54,-0.21,WI
190610,1906,10,2.89,0.51,WI
190611,1906,11,2.99,0.99,WI
190612,1906,12,1.52,0.25,WI
190701,1907,01,1.76,0.61,WI
190702,1907,02,0.55,-0.48,WI
190703,1907,03,1.74,-0.06,WI
190704,1907,04,2.16,-0.47,WI
190705,1907,05,2.45,-1.09,WI
190706,1907,06,3.21,-0.96,WI
190707,1907,07,4.6,0.81,WI
190708,1907,08,4.27,0.49,WI
190709,1907,09,4.95,1.2,WI
190710,1907,10,0.79,-1.59,WI
190711,1907,11,1.15,-0.85,WI
190712,1907,12,1.01,-0.26,WI
190801,1908,01,0.78,-0.37,WI
190802,1908,02,1.54,0.51,WI
190803,1908,03,2.02,0.22,WI
190804,1908,04,3.36,0.73,WI
190805,1908,05,5.06,1.52,WI
190806,1908,06,4.17,0,WI
190807,1908,07,3.57,-0.22,WI
190808,1908,08,1.8,-1.98,WI
190809,1908,09,2.4,-1.35,WI
190810,1908,10,1.54,-0.84,WI
190811,1908,11,1.57,-0.43,WI
190812,1908,12,1.19,-0.08,WI
190901,1909,01,1.15,0,WI
190902,1909,02,1.54,0.51,WI
190903,1909,03,1.23,-0.57,WI
190904,1909,04,4.15,1.52,WI
190905,1909,05,2.85,-0.69,WI
190906,1909,06,3.41,-0.76,WI
190907,1909,07,3.09,-0.7,WI
190908,1909,08,3.64,-0.14,WI
190909,1909,09,3.11,-0.64,WI
190910,1909,10,1.4,-0.98,WI
190911,1909,11,3.82,1.82,WI
190912,1909,12,2.02,0.75,WI
191001,1910,01,1.21,0.06,WI
191002,1910,02,0.77,-0.26,WI
191003,1910,03,0.13,-1.67,WI
191004,1910,04,2.94,0.31,WI
191005,1910,05,2.37,-1.17,WI
191006,1910,06,0.9,-3.27,WI
191007,1910,07,1.95,-1.84,WI
191008,1910,08,3.66,-0.12,WI
191009,1910,09,3.27,-0.48,WI
191010,1910,10,1.35,-1.03,WI
191011,1910,11,1.19,-0.81,WI
191012,1910,12,0.79,-0.48,WI
191101,1911,01,0.89,-0.26,WI
191102,1911,02,1.66,0.63,WI
191103,1911,03,1.09,-0.71,WI
191104,1911,04,1.66,-0.97,WI
191105,1911,05,4.57,1.03,WI
191106,1911,06,3.42,-0.75,WI
191107,1911,07,3.99,0.2,WI
191108,1911,08,3.8,0.02,WI
191109,1911,09,5.14,1.39,WI
191110,1911,10,5.74,3.36,WI
191111,1911,11,2.54,0.54,WI
191112,1911,12,2.07,0.8,WI
191201,1912,01,0.66,-0.49,WI
191202,1912,02,0.55,-0.48,WI
191203,1912,03,0.79,-1.01,WI
191204,1912,04,2.27,-0.36,WI
191205,1912,05,5.54,2,WI
191206,1912,06,1.41,-2.76,WI
191207,1912,07,6.07,2.28,WI
191208,1912,08,5.95,2.17,WI
191209,1912,09,3.65,-0.1,WI
191210,1912,10,2.04,-0.34,WI
191211,1912,11,0.87,-1.13,WI
191212,1912,12,1.87,0.6,WI
191301,1913,01,0.87,-0.28,WI
191302,1913,02,1.01,-0.02,WI
191303,1913,03,2.89,1.09,WI
191304,1913,04,1.97,-0.66,WI
191305,1913,05,5.51,1.97,WI
191306,1913,06,3.12,-1.05,WI
191307,1913,07,6.63,2.84,WI
191308,1913,08,2.52,-1.26,WI
191309,1913,09,3.65,-0.1,WI
191310,1913,10,2.98,0.6,WI
191311,1913,11,1.49,-0.51,WI
191312,1913,12,0.22,-1.05,WI
191401,1914,01,1.2,0.05,WI
191402,1914,02,0.62,-0.41,WI
191403,1914,03,1.49,-0.31,WI
191404,1914,04,2.96,0.33,WI
191405,1914,05,3.44,-0.1,WI
191406,1914,06,7.17,3,WI
191407,1914,07,3.33,-0.46,WI
191408,1914,08,4.05,0.27,WI
191409,1914,09,4.1,0.35,WI
191410,1914,10,2.3,-0.08,WI
191411,1914,11,1.01,-0.99,WI
191412,1914,12,0.81,-0.46,WI
191501,1915,01,1.35,0.2,WI
191502,1915,02,2.16,1.13,WI
191503,1915,03,0.59,-1.21,WI
191504,1915,04,0.98,-1.65,WI
191505,1915,05,4.91,1.37,WI
191506,1915,06,4.05,-0.12,WI
191507,1915,07,4.13,0.34,WI
191508,1915,08,3.59,-0.19,WI
191509,1915,09,5.21,1.46,WI
191510,1915,10,1.97,-0.41,WI
191511,1915,11,3.23,1.23,WI
191512,1915,12,0.81,-0.46,WI
191601,1916,01,2.39,1.24,WI
191602,1916,02,0.77,-0.26,WI
191603,1916,03,1.99,0.19,WI
191604,1916,04,3.07,0.44,WI
191605,1916,05,4.02,0.48,WI
191606,1916,06,6.18,2.01,WI
191607,1916,07,1.63,-2.16,WI
191608,1916,08,3.07,-0.71,WI
191609,1916,09,4.96,1.21,WI
191610,1916,10,3.17,0.79,WI
191611,1916,11,1.7,-0.3,WI
191612,1916,12,0.93,-0.34,WI
191701,1917,01,1.47,0.32,WI
191702,1917,02,0.75,-0.28,WI
191703,1917,03,2.26,0.46,WI
191704,1917,04,2.55,-0.08,WI
191705,1917,05,2.42,-1.12,WI
191706,1917,06,5.09,0.92,WI
191707,1917,07,3.01,-0.78,WI
191708,1917,08,2.86,-0.92,WI
191709,1917,09,2.91,-0.84,WI
191710,1917,10,3.35,0.97,WI
191711,1917,11,0.3,-1.7,WI
191712,1917,12,0.55,-0.72,WI
191801,1918,01,1.68,0.53,WI
191802,1918,02,1.1,0.07,WI
191803,1918,03,1.45,-0.35,WI
191804,1918,04,2.02,-0.61,WI
191805,1918,05,6.53,2.99,WI
191806,1918,06,2.29,-1.88,WI
191807,1918,07,2.88,-0.91,WI
191808,1918,08,3.78,0,WI
191809,1918,09,1.74,-2.01,WI
191810,1918,10,2.55,0.17,WI
191811,1918,11,2.25,0.25,WI
191812,1918,12,1.63,0.36,WI
191901,1919,01,0.57,-0.58,WI
191902,1919,02,1.81,0.78,WI
191903,1919,03,1.65,-0.15,WI
191904,1919,04,3.44,0.81,WI
191905,1919,05,2.72,-0.82,WI
191906,1919,06,5.09,0.92,WI
191907,1919,07,4.48,0.69,WI
191908,1919,08,2.84,-0.94,WI
191909,1919,09,3.59,-0.16,WI
191910,1919,10,3.8,1.42,WI
191911,1919,11,3.11,1.11,WI
191912,1919,12,0.76,-0.51,WI
192001,1920,01,1.36,0.21,WI
192002,1920,02,0.53,-0.5,WI
192003,1920,03,3.2,1.4,WI
192004,1920,04,2.4,-0.23,WI
192005,1920,05,2.68,-0.86,WI
192006,1920,06,6.44,2.27,WI
192007,1920,07,2.45,-1.34,WI
192008,1920,08,2.67,-1.11,WI
192009,1920,09,1.89,-1.86,WI
192010,1920,10,2.25,-0.13,WI
192011,1920,11,2.3,0.3,WI
192012,1920,12,1.89,0.62,WI
192101,1921,01,0.51,-0.64,WI
